name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mumia	1546255	G	88	4	92	0.00001
Solicola	3024237	G	63	2	65	0.00000
Micropruina	116071	G	35	5	40	0.00000
Friedmanniella	53387	G	19	1	20	0.00000
Acidipropionibacterium	1912215	G	920	191	1111	0.00007
Microlunatus	29404	G	917	29	946	0.00006
Cutibacterium	1912216	G	345	42	387	0.00002
Tessaracoccus	72763	G	315	45	360	0.00002
Auraticoccus	1278221	G	183	9	192	0.00001
Naumannella	1294511	G	105	21	126	0.00001
Arachnia	2801844	G	97	2	99	0.00001
Raineyella	1911549	G	57	9	66	0.00000
Propionibacterium	1743	G	53	11	64	0.00000
Propioniciclava	1085622	G	49	21	70	0.00000
Propionimicrobium	203133	G	35	1	36	0.00000
Brooklawnia	369926	G	25	6	31	0.00000
Luteococcus	33983	G	14	0	14	0.00000
Ammonicoccus	3417658	G	13	7	20	0.00000
Kribbella	182639	G	836	27	863	0.00005
Actinopolymorpha	117156	G	15	0	15	0.00000
Amycolatopsis	1813	G	2095	114	2209	0.00013
Lentzea	165301	G	914	47	961	0.00006
Pseudonocardia	1847	G	899	55	954	0.00006
Saccharopolyspora	1835	G	550	35	585	0.00004
Actinomycetospora	402649	G	277	15	292	0.00002
Kutzneria	43356	G	223	14	237	0.00001
Saccharothrix	2071	G	218	20	238	0.00001
Saccharomonospora	1851	G	201	11	212	0.00001
Kibdelosporangium	2029	G	172	6	178	0.00001
Prauserella	142577	G	172	3	175	0.00001
Actinoalloteichus	65496	G	171	2	173	0.00001
Actinokineospora	39845	G	156	16	172	0.00001
Actinosynnema	40566	G	54	6	60	0.00000
Allokutzneria	1137960	G	54	4	58	0.00000
Umezawaea	583360	G	51	3	54	0.00000
Salinifilum	2040254	G	38	12	50	0.00000
Crossiella	130795	G	17	1	18	0.00000
Allosaccharopolyspora	2893576	G	15	1	16	0.00000
Alloactinosynnema	674734	G	11	1	12	0.00000
Micromonospora	1873	G	2528	232	2760	0.00017
Actinoplanes	1865	G	1048	54	1102	0.00007
Dactylosporangium	35753	G	813	32	845	0.00005
Plantactinospora	673534	G	265	23	288	0.00002
Solwaraspora	265431	G	145	18	163	0.00001
Phytohabitans	907364	G	122	7	129	0.00001
Polymorphospora	338583	G	81	7	88	0.00001
Actinocatenispora	390988	G	66	2	68	0.00000
Catellatospora	53365	G	42	3	45	0.00000
Natronosporangium	2920401	G	42	0	42	0.00000
Krasilnikovia	349312	G	34	3	37	0.00000
Longispora	203522	G	20	1	21	0.00000
Couchioplanes	56433	G	16	1	17	0.00000
Trueperella	1069494	G	1880	238	2118	0.00013
Actinomyces	1654	G	1147	41	1188	0.00007
Arcanobacterium	28263	G	739	72	811	0.00005
Schaalia	2529408	G	417	29	446	0.00003
Varibaculum	184869	G	340	53	393	0.00002
Actinotignum	1653174	G	333	29	362	0.00002
Gleimia	2692113	G	94	58	152	0.00001
Actinobaculum	76833	G	86	1	87	0.00001
Buchananella	2767323	G	58	2	60	0.00000
Scrofimicrobium	2815785	G	49	0	49	0.00000
Flaviflexus	1522056	G	47	4	51	0.00000
Mobiluncus	2050	G	42	4	46	0.00000
Changpingibacter	2912996	G	41	12	53	0.00000
Nanchangia	2888879	G	17	0	17	0.00000
Winkia	2692118	G	10	7	17	0.00000
Nonomuraea	83681	G	460	29	489	0.00003
Streptosporangium	2000	G	388	24	412	0.00002
Microbispora	2005	G	289	19	308	0.00002
Sphaerisporangium	321315	G	43	3	46	0.00000
Microtetraspora	1995	G	29	3	32	0.00000
Sphaerimonospora	1792303	G	11	0	11	0.00000
Actinomadura	1988	G	408	46	454	0.00003
Spirillospora	58122	G	170	26	196	0.00001
Actinoallomurus	667113	G	119	7	126	0.00001
Thermomonospora	2019	G	99	7	106	0.00001
Nocardiopsis	2013	G	134	26	160	0.00001
Streptomonospora	104204	G	53	32	85	0.00001
Thermobifida	83677	G	24	1	25	0.00000
Candidatus Planktophila	622681	G	1041	5	1046	0.00006
Candidatus Nanopelagicus	2039639	G	552	3	555	0.00003
Geodermatophilus	1860	G	121	13	134	0.00001
Blastococcus	38501	G	107	11	118	0.00001
Modestobacter	88138	G	87	10	97	0.00001
Georgenia	154116	G	194	35	229	0.00001
Jatrophihabitans	1434010	G	182	4	186	0.00001
Nakamurella	53460	G	172	7	179	0.00001
Kineococcus	33981	G	114	8	122	0.00001
Angustibacter	908626	G	54	3	57	0.00000
Frankia	1854	G	80	2	82	0.00000
Parafrankia	2994362	G	19	0	19	0.00000
Pseudofrankia	2994363	G	18	0	18	0.00000
Epidermidibacterium	2078948	G	111	74	185	0.00001
Natronoglycomyces	2838311	G	50	0	50	0.00000
Stackebrandtia	283810	G	42	0	42	0.00000
Catenulispora	414878	G	47	2	49	0.00000
Bounagaea	1931219	G	44	15	59	0.00000
Jiangella	281472	G	43	2	45	0.00000
Actinopolyspora	1849	G	16	0	16	0.00000
Acidothermus	28048	G	14	0	14	0.00000
Denitrobacterium	79603	G	274	78	352	0.00002
Eggerthella	84111	G	114	6	120	0.00001
Adlercreutzia	447020	G	74	0	74	0.00000
Slackia	84108	G	63	0	63	0.00000
Phoenicibacter	1981050	G	50	15	65	0.00000
Xiamenia	2981344	G	45	0	45	0.00000
Umbribacter	3472368	G	45	16	61	0.00000
Cryptobacterium	84162	G	30	0	30	0.00000
Raoultibacter	1926677	G	20	2	22	0.00000
Arabiibacter	2005386	G	18	0	18	0.00000
Fannyhessea	2767327	G	139	36	175	0.00001
Lancefieldella	2767353	G	74	0	74	0.00000
Parolsenella	2082587	G	43	34	77	0.00000
Olsenella	133925	G	24	0	24	0.00000
Thermophilibacter	2847307	G	17	1	18	0.00000
Atopobium	1380	G	10	0	10	0.00000
Parafannyhessea	2847312	G	10	1	11	0.00000
Collinsella	102106	G	157	17	174	0.00001
Enorma	1472762	G	13	0	13	0.00000
Iamia	467975	G	179	6	185	0.00001
Aquihabitans	1648491	G	124	3	127	0.00001
Dermatobacter	3075137	G	30	0	30	0.00000
Actinomarinicola	2789775	G	13	0	13	0.00000
Candidatus Poriferisocius	2983186	G	287	1	288	0.00002
Candidatus Poriferisodalis	2983190	G	115	0	115	0.00001
Acidimicrobium	53634	G	110	0	110	0.00001
Ilumatobacter	682522	G	33	0	33	0.00000
Salinilacustrithrix	3436875	G	12	0	12	0.00000
Baekduia	2600304	G	239	43	282	0.00002
Svornostia	3231543	G	23	4	27	0.00000
Conexibacter	191494	G	106	4	110	0.00001
Paraconexibacter	2758920	G	76	2	78	0.00000
Capillimicrobium	2976759	G	21	1	22	0.00000
Miltoncostaea	2843200	G	61	1	62	0.00000
Thermoleophilum	192992	G	52	1	53	0.00000
Egicoccus	1755825	G	346	6	352	0.00002
Euzebya	908623	G	30	0	30	0.00000
Egibacter	1747770	G	29	0	29	0.00000
Rubrobacter	42255	G	88	0	88	0.00001
Mycoplasma	2093	G	19604	6662	26266	0.00158
Candidatus Hepatoplasma	295595	G	1090	96	1186	0.00007
Spiroplasma	2132	G	15845	335	16180	0.00097
Mesoplasma	46239	G	2473	233	2706	0.00016
Entomoplasma	46238	G	120	4	124	0.00001
Williamsoniiplasma	2919614	G	430	38	468	0.00003
Candidatus Izemoplasma	2975549	G	2806	22	2828	0.00017
Candidatus Xianfuyuplasma	2975521	G	1594	38	1632	0.00010
Hujiaoplasma	3078171	G	130	23	153	0.00001
Acholeplasma	2147	G	2274	102	2376	0.00014
Candidatus Phytoplasma	33926	G	1756	191	1947	0.00012
Haploplasma	2903106	G	298	16	314	0.00002
Mariniplasma	2903100	G	128	0	128	0.00001
Mycoplasmopsis	2767358	G	8090	2932	11022	0.00066
Metamycoplasma	2895509	G	3681	1617	5298	0.00032
Mesomycoplasma	2923352	G	2445	989	3434	0.00021
Mycoplasmoides	2995234	G	1184	148	1332	0.00008
Ureaplasma	2129	G	952	16	968	0.00006
Malacoplasma	2791001	G	93	78	171	0.00001
Nostoc	1177	G	8831	301	9132	0.00055
Richelia	98443	G	1969	142	2111	0.00013
Anabaena	1163	G	361	2144	2505	0.00015
Trichormus	264688	G	249	21	270	0.00002
Cylindrospermum	56106	G	64	3	67	0.00000
Dolichospermum	748770	G	1044	724	1768	0.00011
Cylindrospermopsis	77021	G	517	53	570	0.00003
Okeanomitos	3231549	G	243	15	258	0.00002
Sphaerospermopsis	752201	G	46	2	48	0.00000
Fischerella	1190	G	1144	38	1182	0.00007
Halotia	1620790	G	253	15	268	0.00002
Nodularia	159191	G	244	30	274	0.00002
Aliinostoc	2035978	G	182	28	210	0.00001
Anabaenopsis	110103	G	28	3	31	0.00000
Calothrix	1186	G	683	19	702	0.00004
Brasilonema	383614	G	456	11	467	0.00003
Tolypothrix	111782	G	213	5	218	0.00001
Rivularia	373984	G	201	2	203	0.00001
Chlorogloeopsis	1123	G	170	0	170	0.00001
Cyanobacterium	102234	G	1654	54	1708	0.00010
Geminocystis	669357	G	1416	83	1499	0.00009
Picosynechococcus	3079908	G	445	7	452	0.00003
Candidatus Atelocyanobacterium	1453359	G	858	52	910	0.00005
Crocosphaera	263510	G	662	16	678	0.00004
Rippkaea	2546365	G	419	16	435	0.00003
Gloeothece	28070	G	397	7	404	0.00002
Microcystis	1125	G	589	54	643	0.00004
Euhalothece	65097	G	491	20	511	0.00003
Halothece	76023	G	44	7	51	0.00000
Gloeocapsopsis	693222	G	195	35	230	0.00001
Gloeocapsa	102231	G	164	9	173	0.00001
Trichodesmium	1205	G	625	3	628	0.00004
Planktothrix	54304	G	577	36	613	0.00004
Microcoleus	44471	G	328	9	337	0.00002
Planktothricoides	132607	G	521	13	534	0.00003
Oxynema	1492710	G	406	13	419	0.00003
Phormidium	1198	G	122	6	128	0.00001
Koinonema	2023214	G	47	1	48	0.00000
Limnospira	2596745	G	236	5	241	0.00001
Capilliphycus	2768926	G	147	5	152	0.00001
Prochlorococcus	1218	G	3996	28	4024	0.00024
Cyanobium	167375	G	284	22	306	0.00002
Parasynechococcus	2881427	G	50	18	68	0.00000
Synechococcus	1129	G	3991	97	4088	0.00025
Synechocystis	1142	G	393	6	399	0.00002
Altericista	2855430	G	257	9	266	0.00002
Leptolyngbya	47251	G	908	184	1092	0.00007
Kovacikia	1874526	G	279	13	292	0.00002
Leptodesmis	2664261	G	245	73	318	0.00002
Leptothermofonsia	2917830	G	215	27	242	0.00001
Trichothermofontia	3045815	G	149	8	157	0.00001
Thermosynechococcus	146785	G	721	30	751	0.00005
Parathermosynechococcus	3161592	G	136	3	139	0.00001
Acaryochloris	155977	G	595	4	599	0.00004
Pseudanabaena	1152	G	1254	42	1296	0.00008
Limnothrix	132605	G	108	3	111	0.00001
Thalassoporum	2799719	G	12	0	12	0.00000
Pleurocapsa	44474	G	685	54	739	0.00004
Stanieria	102115	G	336	11	347	0.00002
Thermocoleostomius	3065395	G	322	36	358	0.00002
Egbenema	3079668	G	273	22	295	0.00002
Thermoleptolyngbya	2303528	G	24	45	69	0.00000
Crinalium	241421	G	366	22	388	0.00002
Chamaesiphon	217161	G	210	7	217	0.00001
Allocoleopsis	2886347	G	310	19	329	0.00002
Moorena	1155738	G	183	2	185	0.00001
Chroococcidiopsis	54298	G	485	45	530	0.00003
Dactylococcopsis	13034	G	246	49	295	0.00002
Nodosilinea	1120752	G	104	12	116	0.00001
Halomicronema	170610	G	103	1	104	0.00001
Gloeomargarita	1188227	G	296	2	298	0.00002
Gloeobacter	33071	G	199	0	199	0.00001
Anthocerotibacter	2857076	G	14	0	14	0.00000
Desertifilum	1185872	G	113	8	121	0.00001
Geitlerinema	63132	G	24	1062	1086	0.00007
Chloroflexus	1107	G	188	0	188	0.00001
Roseiflexus	120961	G	60	0	60	0.00000
Candidatus Chlorohelix	3139173	G	126	4	130	0.00001
Thermobaculum	262406	G	20	0	20	0.00000
Candidatus Leptofilum	3140596	G	226	0	226	0.00001
Candidatus Promineifilum	1988031	G	139	0	139	0.00001
Pelolinea	1649478	G	111	0	111	0.00001
Candidatus Brevifilum	2019482	G	57	0	57	0.00000
Anaerolinea	233189	G	54	0	54	0.00000
Dehalococcoides	61434	G	144	0	144	0.00001
Dehalogenimonas	670486	G	39	0	39	0.00000
Candidatus Lucifugimonas	3143249	G	34	0	34	0.00000
Thermoflexus	1495649	G	135	0	135	0.00001
Phototrophicus	2922426	G	76	0	76	0.00000
Ktedonosporobacter	2692417	G	61	1	62	0.00000
Caldilinea	233191	G	43	3	46	0.00000
Tepidiforma	2682228	G	29	0	29	0.00000
Capsulimonas	2494209	G	35	0	35	0.00000
Chthonomonas	1077265	G	17	0	17	0.00000
Vulcanimicrobium	3016049	G	15	0	15	0.00000
Parasaccharibacter	1602345	G	315978	4138	320116	0.01925
Acetobacter	434	G	85753	22313	108066	0.00650
Gluconobacter	441	G	67263	19466	86729	0.00522
Komagataeibacter	1434011	G	34761	18790	53551	0.00322
Asaia	91914	G	29232	18155	47387	0.00285
Neokomagataea	1223423	G	18171	2088	20259	0.00122
Aristophania	3027666	G	17857	1051	18908	0.00114
Oecophyllibacter	2791118	G	15934	297	16231	0.00098
Swingsia	1649499	G	11503	2635	14138	0.00085
Kozakia	153497	G	8470	4056	12526	0.00075
Formicincola	2952773	G	6571	110	6681	0.00040
Candidatus Kirkpatrickella	3097638	G	5732	337	6069	0.00036
Granulibacter	364409	G	5061	400	5461	0.00033
Neoasaia	320496	G	4775	699	5474	0.00033
Novacetimonas	2919364	G	4223	2851	7074	0.00043
Entomobacter	2811380	G	3214	156	3370	0.00020
Commensalibacter	1079922	G	2706	181	2887	0.00017
Nguyenibacter	1519186	G	2650	183	2833	0.00017
Lichenicola	2804525	G	2239	62	2301	0.00014
Lichenicoccus	2781897	G	2117	101	2218	0.00013
Gluconacetobacter	89583	G	1810	254	2064	0.00012
Acidibrevibacterium	2603324	G	1084	238	1322	0.00008
Rhodopila	1070	G	555	20	575	0.00003
Rhodovastum	504465	G	378	20	398	0.00002
Pararoseomonas	2870712	G	256	162	418	0.00003
Roseomonas	125216	G	4203	724	4927	0.00030
Sediminicoccus	1706033	G	1133	160	1293	0.00008
Roseococcus	35812	G	471	91	562	0.00003
Dankookia	1940143	G	291	28	319	0.00002
Muricoccus	3409995	G	224	26	250	0.00002
Humitalea	1223303	G	156	7	163	0.00001
Acidocella	50709	G	1522	99	1621	0.00010
Acidiphilium	522	G	1019	63	1082	0.00007
Acidisoma	512381	G	795	26	821	0.00005
Elioraea	457933	G	395	9	404	0.00002
Rhizobium	379	G	9812	1339	11151	0.00067
Agrobacterium	357	G	6040	7530	13570	0.00082
Pararhizobium	1612611	G	1407	83	1490	0.00009
Neorhizobium	1525371	G	1112	128	1240	0.00007
Pseudorhizobium	1903858	G	52	24	76	0.00000
Sinorhizobium	28105	G	1989	338	2327	0.00014
Ensifer	106591	G	628	86	714	0.00004
Shinella	323620	G	1074	463	1537	0.00009
Hoeflea	274591	G	879	206	1085	0.00007
Lentilitoribacter	1649463	G	746	14	760	0.00005
Liberibacter	34019	G	733	58	791	0.00005
Peteryoungia	2853332	G	314	38	352	0.00002
Affinirhizobium	3070964	G	305	64	369	0.00002
Georhizobium	2661800	G	204	21	225	0.00001
Paenirhizobium	3070963	G	111	92	203	0.00001
Terrirhizobium	3464117	G	85	11	96	0.00001
Ciceribacter	1648508	G	33	3	36	0.00000
Bartonella	773	G	16411	755	17166	0.00103
Bradyrhizobium	374	G	11357	624	11981	0.00072
Rhodopseudomonas	1073	G	814	96	910	0.00005
Afipia	1033	G	746	711	1457	0.00009
Tardiphaga	1395974	G	727	68	795	0.00005
Nitrobacter	911	G	443	20	463	0.00003
Rugositalea	3466653	G	167	5	172	0.00001
Variibacter	1649510	G	34	0	34	0.00000
Mesorhizobium	68287	G	6241	681	6922	0.00042
Phyllobacterium	28100	G	1731	113	1844	0.00011
Nitratireductor	245876	G	1193	384	1577	0.00009
Aminobacter	31988	G	453	492	945	0.00006
Aquibium	2911176	G	130	20	150	0.00001
Chelativorans	449972	G	81	24	105	0.00001
Terribium	3143704	G	33	32	65	0.00000
Aquamicrobium	69278	G	11	0	11	0.00000
Roseibium	150830	G	2985	677	3662	0.00022
Pseudovibrio	258255	G	1175	83	1258	0.00008
Stappia	152161	G	780	259	1039	0.00006
Labrenzia	478070	G	469	288	757	0.00005
Breoghania	1406135	G	401	25	426	0.00003
Pannonibacter	227873	G	228	376	604	0.00004
Brucella	234	G	3137	2216	5353	0.00032
Ochrobactrum	528	G	397	205	602	0.00004
Pseudochrobactrum	354349	G	1955	592	2547	0.00015
Methylobacterium	407	G	3998	390	4388	0.00026
Microvirga	186650	G	990	50	1040	0.00006
Methylorubrum	2282523	G	770	175	945	0.00006
Devosia	46913	G	3104	145	3249	0.00020
Pelagibacterium	1082930	G	914	173	1087	0.00007
Maritalea	623276	G	258	5	263	0.00002
Mariluticola	3064792	G	189	4	193	0.00001
Paradevosia	1573407	G	119	32	151	0.00001
Methylocystis	133	G	1825	81	1906	0.00011
Methylosinus	425	G	786	14	800	0.00005
Hyphomicrobium	81	G	1044	47	1091	0.00007
Methyloceanibacter	1484898	G	462	11	473	0.00003
Methyloligella	1485594	G	331	13	344	0.00002
Filomicrobium	119044	G	213	11	224	0.00001
Rhodomicrobium	1068	G	209	7	216	0.00001
Ancylobacter	99	G	898	142	1040	0.00006
Xanthobacter	279	G	493	197	690	0.00004
Labrys	204476	G	251	77	328	0.00002
Pseudolabrys	556257	G	131	9	140	0.00001
Aquabacter	45402	G	101	4	105	0.00001
Starkeya	152053	G	91	6	97	0.00001
Azorhizobium	6	G	57	6	63	0.00000
Candidatus Phaeomarinibacter	1541445	G	518	7	525	0.00003
Pyruvatibacter	1742974	G	515	48	563	0.00003
Kaustia	2838250	G	253	11	264	0.00002
Anderseniella	444432	G	248	16	264	0.00002
Parvibaculum	256616	G	156	171	327	0.00002
Tepidicaulis	1742977	G	119	162	281	0.00002
Aureimonas	414371	G	871	341	1212	0.00007
Martelella	293088	G	817	359	1176	0.00007
Jiella	1775688	G	58	3	61	0.00000
Antarcticirhabdus	3042730	G	49	5	54	0.00000
Aurantimonas	182269	G	25	2	27	0.00000
Methylovirgula	1156568	G	664	16	680	0.00004
Methylocapsa	184923	G	589	27	616	0.00004
Methylocella	120652	G	286	9	295	0.00002
Beijerinckia	532	G	92	3	95	0.00001
Bosea	85413	G	1475	137	1612	0.00010
Cohaesibacter	655352	G	1082	38	1120	0.00007
Ahrensia	152180	G	258	3	261	0.00002
Oricola	1594166	G	219	19	238	0.00001
Oceaniradius	2679892	G	139	157	296	0.00002
Roseitalea	1915401	G	138	11	149	0.00001
Candidatus Endowatersipora	376743	G	184	1	185	0.00001
Nordella	169055	G	144	2	146	0.00001
Pseudorhodoplanes	1734920	G	128	3	131	0.00001
Enhydrobacter	212791	G	119	5	124	0.00001
Terrihabitans	2874214	G	119	5	124	0.00001
Candidatus Hodgkinia	573657	G	20	0	20	0.00000
Reyranella	445219	G	442	13	455	0.00003
Lichenihabitans	2723776	G	349	9	358	0.00002
Coralliovum	3228940	G	325	8	333	0.00002
Rhodoligotrophos	987053	G	296	7	303	0.00002
Phreatobacter	1632780	G	278	25	303	0.00002
Salinarimonas	690086	G	257	26	283	0.00002
Terrirubrum	3142786	G	240	6	246	0.00001
Pleomorphomonas	261933	G	204	25	229	0.00001
Hartmannibacter	1572860	G	35	8	43	0.00000
Kaistia	166953	G	163	20	183	0.00001
Bauldia	1145345	G	34	0	34	0.00000
Salaquimonas	2712688	G	191	4	195	0.00001
Acuticoccus	1904377	G	184	7	191	0.00001
Afifella	643217	G	176	42	218	0.00001
Aestuariivirga	2650923	G	159	4	163	0.00001
Alsobacter	1502180	G	122	12	134	0.00001
Chenggangzhangella	2041902	G	120	6	126	0.00001
Blastochloris	59282	G	114	9	123	0.00001
Chelatococcus	28209	G	75	8	83	0.00000
Methyloraptor	3382645	G	25	2	27	0.00000
Sulfitobacter	60136	G	4243	941	5184	0.00031
Roseovarius	74030	G	2470	253	2723	0.00016
Phaeobacter	302485	G	1552	557	2109	0.00013
Ruegeria	97050	G	980	277	1257	0.00008
Pseudosulfitobacter	2854186	G	962	629	1591	0.00010
Roseobacter	2433	G	889	23	912	0.00005
Leisingera	191028	G	842	83	925	0.00006
Celeribacter	875170	G	747	245	992	0.00006
Falsihalocynthiibacter	2854182	G	662	22	684	0.00004
Octadecabacter	53945	G	575	59	634	0.00004
Thalassovita	335927	G	548	31	579	0.00003
Shimia	573139	G	428	45	473	0.00003
Thalassobacter	266808	G	360	9	369	0.00002
Loktanella	245186	G	296	15	311	0.00002
Roseicyclus	336277	G	294	11	305	0.00002
Seohaeicola	481178	G	276	0	276	0.00002
Ketogulonicigenium	92944	G	269	50	319	0.00002
Algirhabdus	3412738	G	243	3	246	0.00001
Alloyangia	2919626	G	242	22	264	0.00002
Thalassovivens	3680327	G	239	8	247	0.00001
Tateyamaria	299261	G	237	9	246	0.00001
Rhodophyticola	2680018	G	237	4	241	0.00001
Thalassococcus	436357	G	232	3	235	0.00001
Pelagimonas	1434029	G	222	20	242	0.00001
Salipiger	263377	G	216	80	296	0.00002
Lentibacter	1434014	G	213	30	243	0.00001
Mameliella	1434019	G	193	31	224	0.00001
Jannaschia	188905	G	174	5	179	0.00001
Aliisedimentitalea	1697958	G	172	27	199	0.00001
Phycobium	3479963	G	152	4	156	0.00001
Roseivivax	93682	G	144	29	173	0.00001
Sagittula	58842	G	142	35	177	0.00001
Palleronia	315422	G	130	3	133	0.00001
Aliiphycobium	3479962	G	114	7	121	0.00001
Tropicibacter	599653	G	108	5	113	0.00001
Oceanicola	252301	G	102	4	106	0.00001
Marivita	659428	G	97	4	101	0.00001
Marinovum	367771	G	79	14	93	0.00001
Actibacterium	1433986	G	67	78	145	0.00001
Nereida	282198	G	60	0	60	0.00000
Dinoroseobacter	309512	G	44	42	86	0.00001
Ponticoccus	983507	G	30	4	34	0.00000
Antarctobacter	74032	G	30	1	31	0.00000
Paracoccus	265	G	4452	2195	6647	0.00040
Yoonia	2211641	G	1626	196	1822	0.00011
Thioclava	285107	G	1121	124	1245	0.00007
Parasedimentitalea	2738399	G	660	35	695	0.00004
Tritonibacter	2083206	G	657	373	1030	0.00006
Roseinatronobacter	121820	G	594	19	613	0.00004
Pseudooceanicola	1679449	G	501	63	564	0.00003
Rhodovulum	34008	G	452	78	530	0.00003
Cognatishimia	2211635	G	430	20	450	0.00003
Tabrizicola	1443919	G	407	143	550	0.00003
Aliiroseovarius	1658781	G	366	35	401	0.00002
Pseudopelagicola	1649483	G	365	1	366	0.00002
Amylibacter	1617805	G	358	8	366	0.00002
Abyssibius	3029205	G	321	35	356	0.00002
Limimaricola	2211638	G	309	65	374	0.00002
Cereibacter	1653176	G	288	72	360	0.00002
Gymnodinialimonas	2937410	G	282	16	298	0.00002
Planktomarina	1284657	G	270	14	284	0.00002
Pontivivens	1844015	G	259	69	328	0.00002
Algicella	3050722	G	256	6	262	0.00002
Profundibacter	2778525	G	256	5	261	0.00002
Pseudophaeobacter	1541822	G	212	129	341	0.00002
Falsirhodobacter	1434002	G	210	23	233	0.00001
Marivivens	1759396	G	199	45	244	0.00001
Pelagovum	2795377	G	196	17	213	0.00001
Fontisubflavum	3118803	G	186	3	189	0.00001
Qingshengfaniella	2816884	G	165	9	174	0.00001
Gemmobacter	204456	G	150	44	194	0.00001
Pseudorhodobacter	238783	G	133	8	141	0.00001
Haematobacter	366614	G	132	248	380	0.00002
Marinibacterium	1931200	G	128	15	143	0.00001
Arenibacterium	2824249	G	127	46	173	0.00001
Nioella	1775424	G	117	5	122	0.00001
Pikeienuella	2831955	G	115	33	148	0.00001
Pacificitalea	2846749	G	109	51	160	0.00001
Aestuariibius	2109360	G	107	3	110	0.00001
Roseicitreum	1209946	G	106	2	108	0.00001
Frigidibacter	1775705	G	96	71	167	0.00001
Vannielia	2813041	G	91	3	94	0.00001
Pseudoroseicyclus	1813601	G	88	5	93	0.00001
Amaricoccus	56999	G	81	9	90	0.00001
Paragemmobacter	3143992	G	79	28	107	0.00001
Albidovulum	205889	G	78	3	81	0.00000
Brevirhabdus	1855413	G	77	87	164	0.00001
Fuscovulum	2818469	G	69	22	91	0.00001
Pukyongiella	2831925	G	58	28	86	0.00001
Silicimonas	1955420	G	50	1	51	0.00000
Pseudogemmobacter	2663134	G	47	3	50	0.00000
Paroceanicella	2683599	G	32	15	47	0.00000
Neotabrizicola	2946607	G	27	9	36	0.00000
Polymorphum	991903	G	21	16	37	0.00000
Rhodobacter	1060	G	876	107	983	0.00006
Sphingomonas	13687	G	10450	2952	13402	0.00081
Novosphingobium	165696	G	3433	857	4290	0.00026
Alterisphingorhabdus (ex Yan et al. 2024)	3382518	G	747	5	752	0.00005
Stakelama	1124625	G	72	8	80	0.00000
Citromicrobium	72173	G	41	7	48	0.00000
Parablastomonas	1654718	G	39	2	41	0.00000
Hankyongella	1763827	G	35	4	39	0.00000
Tardibacter	2685927	G	29	49	78	0.00000
Sphingosinithalassobacter	2676233	G	27	0	27	0.00000
Erythrobacter	1041	G	1709	239	1948	0.00012
Porphyrobacter	1111	G	327	82	409	0.00002
Altererythrobacter	361177	G	1651	123	1774	0.00011
Qipengyuania	1855416	G	1312	161	1473	0.00009
Caenibius	2827482	G	641	178	819	0.00005
Croceicoccus	1295327	G	481	196	677	0.00004
Tsuneonella	2800686	G	385	33	418	0.00003
Aurantiacibacter	2800681	G	345	16	361	0.00002
Croceibacterium	2676755	G	293	18	311	0.00002
Pseudoblastomonas	3423750	G	120	10	130	0.00001
Pelagerythrobacter	2800685	G	85	7	92	0.00001
Paraurantiacibacter	2800682	G	40	1	41	0.00000
Parerythrobacter	2800684	G	31	2	33	0.00000
Parasphingorhabdus	2709685	G	2271	40	2311	0.00014
Sphingorhabdus	1434046	G	1981	64	2045	0.00012
Novosphingopyxis	2709686	G	140	15	155	0.00001
Sphingobium	165695	G	3773	2500	6273	0.00038
Sphingopyxis	165697	G	2461	498	2959	0.00018
Zymomonas	541	G	2378	703	3081	0.00019
Polymorphobacter	1508451	G	179	57	236	0.00001
Sphingosinicella	335405	G	153	81	234	0.00001
Glacieibacterium	2860235	G	132	37	169	0.00001
Sandaracinobacteroides	2883109	G	103	3	106	0.00001
Sphingomicrobium	1227948	G	402	13	415	0.00002
Allosphingosinicella	2823232	G	227	13	240	0.00001
Parasphingopyxis	1234545	G	491	11	502	0.00003
Blastomonas	150203	G	395	21	416	0.00003
Rhizorhabdus	1649486	G	308	308	616	0.00004
Alterirhizorhabdus	3423723	G	38	3	41	0.00000
Aquisediminimonas	2676781	G	34	0	34	0.00000
Thalassospira	168934	G	4694	362	5056	0.00030
Magnetospira	1182780	G	349	7	356	0.00002
Azospirillum	191	G	2654	285	2939	0.00018
Niveispirillum	1543704	G	759	90	849	0.00005
Nitrospirillum	1543705	G	357	45	402	0.00002
Skermanella	204447	G	269	183	452	0.00003
Indioceanicola	2478349	G	185	23	208	0.00001
Terasakiella	196080	G	2174	13	2187	0.00013
Candidatus Endolissoclinum	1263978	G	634	4	638	0.00004
Magnetospirillum	13134	G	479	162	641	0.00004
Rhodospirillum	1081	G	315	30	345	0.00002
Ferrovibrio	1231242	G	276	8	284	0.00002
Pararhodospirillum	1612157	G	181	5	186	0.00001
Defluviicoccus	111830	G	143	22	165	0.00001
Aerophototrophica	2811387	G	136	8	144	0.00001
Aestuariispira	1647175	G	376	8	384	0.00002
Hwanghaeella	2605940	G	257	2	259	0.00002
Haematospirillum	1804663	G	541	20	561	0.00003
Caenispirillum	414051	G	81	7	88	0.00001
Nisaea	390876	G	398	76	474	0.00003
Thalassobaculum	526215	G	212	28	240	0.00001
Zavarzinia	204446	G	396	11	407	0.00002
Hypericibacter	2705399	G	381	15	396	0.00002
Pelagibius	643951	G	246	7	253	0.00002
