name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rummeliibacillus stabekisii	241244	S	347	2750	3097	0.00019
Paenisporosarcina antarctica	417367	S	4168	489	4657	0.00028
Paenisporosarcina cavernae	2320858	S	1358	341	1699	0.00010
Paenisporosarcina sp. FSL H8-0542	2921401	S	402	91	493	0.00003
Ureibacillus sp. FSL K6-0786	2954607	S	1670	2181	3851	0.00023
Ureibacillus sp. FSL K6-8385	2954684	S	534	693	1227	0.00007
Ureibacillus thermophilus	367743	S	1243	817	2060	0.00012
Ureibacillus thermosphaericus	51173	S	1004	3042	4046	0.00024
Ureibacillus chungkukjangi	1202712	S	419	245	664	0.00004
Solibacillus sp. FSL W8-0372	2921713	S	791	267	1058	0.00006
Solibacillus sp. FSL H8-0523	2954511	S	485	159	644	0.00004
Solibacillus sp. R5-41	2048654	S	323	102	425	0.00003
Solibacillus sp. FSL K6-1781	2921474	S	141	800	941	0.00006
Solibacillus sp. FSL R5-0691	2921653	S	125	314	439	0.00003
Solibacillus sp. FSL R5-0449	2921639	S	39	95	134	0.00001
Solibacillus sp. FSL W7-1472	2921707	S	28	314	342	0.00002
Solibacillus daqui	2912187	S	469	169	638	0.00004
Solibacillus silvestris	76853	S	45	507	552	0.00003
Viridibacillus arvi	263475	S	2205	377	2582	0.00015
Kurthia zopfii	1650	S	1180	205	1385	0.00008
Kurthia sp. 11kri321	1750719	S	13	207	220	0.00001
Kurthia gibsonii	33946	S	40	494	534	0.00003
Metasolibacillus sp. FSL H7-0170	2921431	S	19	753	772	0.00005
Metasolibacillus sp. FSL K6-0083	2921416	S	18	740	758	0.00005
Chryseomicrobium sp. FSL W7-1435	2921704	S	937	234	1171	0.00007
Chryseomicrobium aureum	1441723	S	338	115	453	0.00003
Jeotgalibacillus malaysiensis	1508404	S	407	79	486	0.00003
Listeria seeligeri	1640	S	5014	826	5840	0.00035
Listeria monocytogenes	1639	S	3374	8534	11908	0.00071
Listeria innocua	1642	S	3084	2240	5324	0.00032
Listeria ivanovii	1638	S	3054	314	3368	0.00020
Listeria sp. PSOL-1	1844999	S	2490	171	2661	0.00016
Listeria grayi	1641	S	2292	738	3030	0.00018
Listeria aquatica	1494960	S	2033	138	2171	0.00013
Listeria welshimeri	1643	S	746	174	920	0.00006
Listeria swaminathanii	2713501	S	636	59	695	0.00004
Brochothrix campestris	2757	S	2423	255	2678	0.00016
Brochothrix thermosphacta	2756	S	2366	589	2955	0.00018
Paenilisteria weihenstephanensis	1006155	S	1101	65	1166	0.00007
Paenilisteria newyorkensis	1497681	S	325	22	347	0.00002
Anoxybacillus sp. D401a	575112	S	2500	1149	3649	0.00022
Anoxybacillus sp. FSL W8-1294	2954655	S	192	517	709	0.00004
Anoxybacillus sp. PDR2	1636720	S	27	203	230	0.00001
Anoxybacillus gonensis	198467	S	245	91	336	0.00002
Anoxybacillus flavithermus	33934	S	228	169	397	0.00002
Geobacillus sp. YF-1	3457480	S	61	410	471	0.00003
Geobacillus sp. 46C-IIa	1963025	S	17	5	22	0.00000
Geobacillus sp. GHH01	1233873	S	14	196	210	0.00001
Geobacillus subterraneus	129338	S	144	211	355	0.00002
Geobacillus genomosp. 3	1921421	S	102	26	128	0.00001
Geobacillus thermodenitrificans	33940	S	82	672	754	0.00005
Geobacillus thermocatenulatus	33938	S	56	35	91	0.00001
Geobacillus thermoleovorans	33941	S	15	134	149	0.00001
Geobacillus proteiniphilus	860353	S	70	78	148	0.00001
Parageobacillus sp. KH3-4	2916802	S	262	75	337	0.00002
Parageobacillus genomosp. 1	1295642	S	186	44	230	0.00001
Parageobacillus thermoglucosidasius	1426	S	145	81	226	0.00001
Parageobacillus toebii	153151	S	72	336	408	0.00002
Thermaerobacillus caldiproteolyticus	247480	S	559	118	677	0.00004
Anoxybacteroides amylolyticum	294699	S	420	43	463	0.00003
Saccharococcus caldoxylosilyticus	81408	S	223	96	319	0.00002
Exiguobacterium sp. N4-1P	2051906	S	234	17	251	0.00002
Exiguobacterium sp. R-17	3404054	S	165	230	395	0.00002
Exiguobacterium sp. EF_C8	3683142	S	149	438	587	0.00004
Exiguobacterium sp. AT1b	360911	S	129	196	325	0.00002
Exiguobacterium sp. 9-2	3112419	S	106	320	426	0.00003
Exiguobacterium sp. PFWT01	2829816	S	67	64	131	0.00001
Exiguobacterium sp. R-39	3416708	S	46	98	144	0.00001
Exiguobacterium sp. Helios	2735868	S	30	64	94	0.00001
Exiguobacterium sp. ZWU0009	1224749	S	16	74	90	0.00001
Exiguobacterium sp. MH3	1399115	S	14	9	23	0.00000
Exiguobacterium acetylicum	41170	S	1493	1065	2558	0.00015
Exiguobacterium mexicanum	340146	S	526	574	1100	0.00007
Exiguobacterium undae	169177	S	347	73	420	0.00003
Exiguobacterium artemiae	340145	S	320	60	380	0.00002
Exiguobacterium marinum	273528	S	266	26	292	0.00002
Exiguobacterium antarcticum	132920	S	241	28	269	0.00002
Exiguobacterium alkaliphilum	1428684	S	221	35	256	0.00002
Exiguobacterium profundum	307643	S	170	90	260	0.00002
Exiguobacterium aurantiacum	33987	S	158	206	364	0.00002
Gemella sp. zg-570	2840371	S	2174	396	2570	0.00015
Gemella haemolysans	1379	S	2302	261	2563	0.00015
Gemella sanguinis	84135	S	1192	189	1381	0.00008
Gemella morbillorum	29391	S	1049	692	1741	0.00010
Fictibacillus sp. JL2B1089	3399565	S	968	581	1549	0.00009
Fictibacillus sp. KU28468	2991053	S	766	119	885	0.00005
Fictibacillus enclensis	1017270	S	946	133	1079	0.00006
Fictibacillus arsenicus	255247	S	336	66	402	0.00002
Fictibacillus phosphorivorans	1221500	S	260	103	363	0.00002
Pseudalkalibacillus sp. Hm43	3450742	S	1005	151	1156	0.00007
Pseudalkalibacillus sp. A8	3382641	S	697	85	782	0.00005
Pseudalkalibacillus nanhaiensis	3115291	S	227	29	256	0.00002
Alicyclobacillus sp. ALC3	2796143	S	479	11	490	0.00003
Alicyclobacillus sp. SO9	2665646	S	187	5	192	0.00001
Alicyclobacillus sp. TC	2606450	S	78	3	81	0.00000
Alicyclobacillus fastidiosus	392011	S	682	42	724	0.00004
Alicyclobacillus mengziensis	2931921	S	357	12	369	0.00002
Alicyclobacillus dauci	1475485	S	143	2	145	0.00001
Alicyclobacillus acidoterrestris	1450	S	89	2	91	0.00001
Alicyclobacillus acidocaldarius	405212	S	81	1	82	0.00000
Alicyclobacillus cycloheptanicus	1457	S	63	2	65	0.00000
Tumebacillus algifaecis	1214604	S	833	84	917	0.00005
Kyrpidia spormannii	2055160	S	136	49	185	0.00001
Kyrpidia tusciae	33943	S	26	15	41	0.00000
Effusibacillus dendaii	2743772	S	212	23	235	0.00001
Fodinisporobacter ferrooxydans	2901836	S	160	5	165	0.00001
Sporolactobacillus sp. Y61	3160863	S	1817	56	1873	0.00011
Sporolactobacillus terrae	269673	S	453	17	470	0.00003
Pullulanibacillus sp. KACC 23026	3028315	S	958	64	1022	0.00006
Guptibacillus hwajinpoensis	208199	S	2164	643	2807	0.00017
Kroppenstedtia pulmonis	1380685	S	365	3	368	0.00002
Kroppenstedtia eburnea	714067	S	298	15	313	0.00002
Novibacillus thermophilus	1471761	S	329	31	360	0.00002
Thermoactinomyces vulgaris	2026	S	257	16	273	0.00002
Staphylospora marina	2490858	S	134	7	141	0.00001
Polycladomyces abyssicola	1125966	S	105	3	108	0.00001
Laceyella sacchari	37482	S	69	3	72	0.00000
Abyssicoccus albus	1817405	S	272	155	427	0.00003
Clostridium sp. DL-VIII	641107	S	2955	199	3154	0.00019
Clostridium sp. ETTB3	3438650	S	2147	257	2404	0.00014
Clostridium sp. HCS.1	3238594	S	1517	85	1602	0.00010
Clostridium sp. JNZ J1-5	3475975	S	920	128	1048	0.00006
Clostridium sp. MB05	3376682	S	841	54	895	0.00005
Clostridium sp. MD294	97138	S	804	9	813	0.00005
Clostridium sp. JN-9	2507159	S	601	22	623	0.00004
Clostridium sp.	1506	S	596	124	720	0.00004
Clostridium sp. OS1-26	3070681	S	491	18	509	0.00003
Clostridium sp. 'deep sea'	2779445	S	382	0	382	0.00002
Clostridium sp. MB40-C1	3070996	S	303	6	309	0.00002
Clostridium sp. C1	1155388	S	281	8039	8320	0.00050
Clostridium sp. BNL1100	755731	S	249	20	269	0.00002
Clostridium sp. LBM24168	3450749	S	215	6	221	0.00001
Clostridium sp. CM038	3468794	S	215	1950	2165	0.00013
Clostridium sp. JNZ X4-2	3470764	S	191	2	193	0.00001
Clostridium sp. BJN0001	2930219	S	185	18	203	0.00001
Clostridium sp. JS66	3064705	S	161	40	201	0.00001
Clostridium sp. JN-1	2483110	S	139	4	143	0.00001
Clostridium sp. LQ25	2992805	S	126	1898	2024	0.00012
Clostridium sp. AWRP	2212991	S	113	20	133	0.00001
Clostridium sp. 001	1970093	S	105	43	148	0.00001
Clostridium sp. M62/1	411486	S	104	136	240	0.00001
Clostridium sp. MF28	1702238	S	71	838	909	0.00005
Clostridium sp. CM042	3468798	S	71	35	106	0.00001
Clostridium sp. SY8519	1042156	S	60	12	72	0.00000
Clostridium sp. CM041	3468797	S	43	110	153	0.00001
Clostridium sp. BJN0013	3236840	S	32	2	34	0.00000
Clostridium sp. CM039	3468795	S	23	548	571	0.00003
Clostridium sp. B9	3423224	S	20	72	92	0.00001
Clostridium sp. CM037	3468793	S	11	29	40	0.00000
Clostridium botulinum	1491	S	9696	4680	14376	0.00086
Clostridium manihotivorum	2320868	S	3681	100	3781	0.00023
Clostridium pasteurianum	1501	S	3218	77	3295	0.00020
Clostridium kluyveri	1534	S	2266	93	2359	0.00014
Clostridium tetani	1513	S	2138	162	2300	0.00014
Clostridium perfringens	1502	S	2022	5445	7467	0.00045
Clostridium baratii	1561	S	2016	124	2140	0.00013
Clostridium saccharoperbutylacetonicum	36745	S	1989	93	2082	0.00012
Clostridium estertheticum	238834	S	1784	115	1899	0.00011
Clostridium thermosuccinogenes	84032	S	1340	240	1580	0.00009
Clostridium beijerinckii	1520	S	1315	1301	2616	0.00016
Clostridium cellulovorans	1493	S	1097	37	1134	0.00007
Clostridium saccharobutylicum	169679	S	999	60	1059	0.00006
Clostridium novyi	1542	S	902	192	1094	0.00007
Clostridium intestinale	36845	S	877	45	922	0.00006
Clostridium argentinense	29341	S	872	30	902	0.00005
Clostridium culturomicium	1499683	S	858	68	926	0.00006
Clostridium septicum	1504	S	730	57	787	0.00005
Clostridium butyricum	1492	S	706	1802	2508	0.00015
Clostridium felsineum	36839	S	672	57	729	0.00004
Clostridium gelidum	704125	S	551	21	572	0.00003
Clostridium carboxidivorans	217159	S	505	151	656	0.00004
Clostridium bornimense	1216932	S	466	113	579	0.00003
Clostridium isatidis	182773	S	402	103	505	0.00003
Clostridium cochlearium	1494	S	301	63	364	0.00002
Clostridium caseinilyticum	3350403	S	230	50	280	0.00002
Clostridium tagluense	360422	S	221	17	238	0.00001
Clostridium fermenticellae	2068654	S	209	5	214	0.00001
Clostridium chauvoei	46867	S	202	86	288	0.00002
Clostridium tertium	1559	S	177	98	275	0.00002
Clostridium sporogenes	1509	S	149	1698	1847	0.00011
[Clostridium] innocuum	1522	S	143	518	661	0.00004
Clostridium thermarum	1716543	S	87	16	103	0.00001
Clostridium acetobutylicum	1488	S	86	1	87	0.00001
Clostridium cadaveris	1529	S	80	10	90	0.00001
Clostridium gasigenes	94869	S	77	3	80	0.00000
Clostridium taeniosporum	394958	S	68	4	72	0.00000
Clostridium scatologenes	1548	S	67	39	106	0.00001
Clostridium drakei	332101	S	40	22	62	0.00000
Clostridium tyrobutyricum	1519	S	30	0	30	0.00000
Clostridium ljungdahlii	1538	S	14	83	97	0.00001
Caloramator sp. Dgby_cultured_2	3029174	S	1390	297	1687	0.00010
Caloramator sp. mosi_1	3023090	S	831	84	915	0.00005
Caloramator sp. E03	2576307	S	142	2	144	0.00001
Crassaminicella profunda	1286698	S	1507	82	1589	0.00010
Crassaminicella thermophila	2599308	S	417	53	470	0.00003
Crassaminicella indica	2855394	S	252	60	312	0.00002
Wukongibacter baidiensis	1723361	S	917	45	962	0.00006
Wukongibacter sp. M2B1	3088895	S	137	6	143	0.00001
Haloimpatiens sporogenes	3298609	S	533	33	566	0.00003
Haloimpatiens lingqiaonensis	1380675	S	151	91	242	0.00001
Haloimpatiens myeolchijeotgali	3298610	S	110	3	113	0.00001
Candidatus Sarcina troglodytae	2726954	S	735	80	815	0.00005
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	381	48	429	0.00003
Oceanirhabdus sp. W0125-5	2999116	S	340	6	346	0.00002
Hathewaya histolytica	1498	S	241	17	258	0.00002
Proteiniclasticum sp. QWL-01	3036945	S	162	15	177	0.00001
Lactonifactor longoviformis	341220	S	41	16	57	0.00000
Ruminococcus albus	1264	S	468	4	472	0.00003
Ruminococcus bovis	2564099	S	371	17	388	0.00002
Ruminococcus gauvreauii	438033	S	280	111	391	0.00002
Ruminococcus sp. JL13D9	3233381	S	74	30	104	0.00001
Ruminococcus sp. JE7B6	3233380	S	54	14	68	0.00000
Ruminococcus champanellensis	1161942	S	149	3	152	0.00001
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	111	19	130	0.00001
Ruminococcus callidus	40519	S	54	7	61	0.00000
Caproicibacterium sp. NSD3	3457503	S	719	112	831	0.00005
Caproicibacterium sp. BJN0003	2994078	S	162	49	211	0.00001
Caproicibacterium lactatifermentans	2666138	S	77	151	228	0.00001
Caproicibacterium amylolyticum	2766537	S	26	5	31	0.00000
Fastidiosipila sanguinis	236753	S	1014	853	1867	0.00011
Amygdalobacter indicium	3029272	S	462	134	596	0.00004
Amygdalobacter nucleatus	3029274	S	110	28	138	0.00001
Paludihabitans sp. MB14-C6	3070656	S	531	5	536	0.00003
Faecalibacterium prausnitzii	853	S	153	155	308	0.00002
Faecalibacterium sp. I4-1-79	2929494	S	43	38	81	0.00000
Faecalibacterium sp. I2-3-92	2929490	S	32	47	79	0.00000
Faecalibacterium sp. I3-3-33	2929492	S	16	9	25	0.00000
Faecalibacterium sp. I3-3-89	2929493	S	15	10	25	0.00000
Faecalibacterium taiwanense	3030638	S	62	274	336	0.00002
Ruminiclostridium papyrosolvens	29362	S	203	9	212	0.00001
Ruminiclostridium cellulolyticum	1521	S	172	33	205	0.00001
Ruminiclostridium herbifermentans	2488810	S	118	29	147	0.00001
Acidaminobacterium chupaoyuni	3381350	S	317	0	317	0.00002
Thermoclostridium stercorarium	1510	S	195	58	253	0.00002
Petroclostridium sp. X23	3045146	S	189	5	194	0.00001
Pusillibacter faecalis	2714358	S	155	118	273	0.00002
Owariibacterium komagatae	3136601	S	149	174	323	0.00002
Bengtsoniella intestinalis	3073143	S	143	4	147	0.00001
Lawsonibacter asaccharolyticus	2108523	S	100	70	170	0.00001
Vescimonas coprocola	2714355	S	47	83	130	0.00001
Vescimonas fastidiosa	2714353	S	30	51	81	0.00000
Mageeibacillus indolicus	884684	S	63	22	85	0.00001
Oscillibacter hominis	2763056	S	62	80	142	0.00001
Anaerotruncus colihominis	169435	S	38	72	110	0.00001
Solibaculum mannosilyticum	2780922	S	25	30	55	0.00000
Flavonifractor plautii	292800	S	24	18	42	0.00000
Ruthenibacterium lactatiformans	1550024	S	23	8	31	0.00000
Thermocaproicibacter melissae	2966552	S	22	5	27	0.00000
uncultured Subdoligranulum sp.	512298	S	13	8	21	0.00000
Desulfitobacterium hafniense	49338	S	287	2	289	0.00002
Desulfitobacterium dichloroeliminans	233055	S	217	52	269	0.00002
Desulfitobacterium nosdiversum	3375356	S	173	387	560	0.00003
Desulfitobacterium metallireducens	142877	S	157	6	163	0.00001
Desulfitobacterium dehalogenans	36854	S	150	3	153	0.00001
Desulfitobacterium sp. AusDCA	3240383	S	41	90	131	0.00001
Desulfosporosinus youngiae	339862	S	450	9	459	0.00003
Desulfosporosinus acidiphilus	885581	S	427	7	434	0.00003
Desulfosporosinus meridiei	79209	S	259	5	264	0.00002
Desulfosporosinus paludis	3115649	S	109	1	110	0.00001
Desulfosporosinus orientis	1563	S	67	1	68	0.00000
Dehalobacter sp. CP	2594474	S	439	204	643	0.00004
Dehalobacter sp. DCM	2907827	S	178	27	205	0.00001
Dehalobacter restrictus	55583	S	40	73	113	0.00001
Syntrophobotulus glycolicus	51197	S	180	1	181	0.00001
Desulfofarcimen acetoxidans	58138	S	1602	14	1616	0.00010
Desulforamulus reducens	59610	S	783	10	793	0.00005
Desulforamulus ruminis	1564	S	200	2	202	0.00001
Desulforamulus ferrireducens	1833852	S	104	26	130	0.00001
Acididesulfobacillus acetoxydans	1561005	S	278	1	279	0.00002
Thermanaerosceptrum fracticalcis	1712410	S	234	9	243	0.00001
Candidatus Formimonas warabiya	1761012	S	227	1	228	0.00001
Dehalobacterium formicoaceticum	51515	S	104	11	115	0.00001
Phosphitispora sp. TUW77	3152361	S	24	1	25	0.00000
Desulfofundulus kuznetsovii	58135	S	20	0	20	0.00000
Eubacterium ventriosum	39496	S	410	270	680	0.00004
Eubacterium ramulus	39490	S	213	216	429	0.00003
Eubacterium callanderi	53442	S	166	195	361	0.00002
Eubacterium sp. F2	3381348	S	66	8	74	0.00000
Eubacterium sp. MSJ-33	2841528	S	58	25	83	0.00000
Eubacterium maltosivorans	2041044	S	108	44	152	0.00001
Eubacterium limosum	1736	S	72	48	120	0.00001
Acetobacterium wieringae	52694	S	407	94	501	0.00003
Acetobacterium woodii	33952	S	321	11	332	0.00002
Acetobacterium malicum	52692	S	107	20	127	0.00001
Acetobacterium carbinolicum	52690	S	37	260	297	0.00002
Anaerofustis stercorihominis	214853	S	702	221	923	0.00006
Alkalibacter rhizosphaerae	2815577	S	192	1	193	0.00001
Pseudoramibacter alactolyticus	113287	S	66	2	68	0.00000
Syntrophomonas wolfei	863	S	747	30	777	0.00005
Syntrophomonas erecta	264446	S	231	29	260	0.00002
Syntrophomonas curvata	231025	S	10	0	10	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	358	6	364	0.00002
Syntrophothermus lipocalidus	86170	S	143	3	146	0.00001
Fenollaria sporofastidiosus	2811778	S	118	177	295	0.00002
Fenollaria massiliensis	938288	S	93	108	201	0.00001
Carboxydocella thermautotrophica	178899	S	291	3	294	0.00002
Sulfobacillus thermotolerans	338644	S	123	0	123	0.00001
Thermaerobacter sp. PB12/4term	2293838	S	38	0	38	0.00000
Thermaerobacter marianensis	73919	S	18	0	18	0.00000
Thermaerobacter composti	554949	S	17	10	27	0.00000
Proteiniborus sp. MB09-C3	3050072	S	140	11	151	0.00001
Levyella massiliensis	938289	S	91	23	114	0.00001
Intestinimonas butyriciproducens	1297617	S	37	6	43	0.00000
Flintibacter sp. KGMB00164	2610895	S	10	0	10	0.00000
Tianxiuia mixotrophica	3071453	S	589	4	593	0.00004
Helicovermis profundi	3065157	S	328	3	331	0.00002
Fusibacter sp. JL298sf-3	3440631	S	176	4	180	0.00001
Acutalibacter muris	1796620	S	332	14	346	0.00002
Caproiciproducens sp. CPB-2	3030017	S	118	52	170	0.00001
Caproiciproducens sp. LBM24188	3450750	S	41	14	55	0.00000
Caproiciproducens puteiluti	3435000	S	82	210	292	0.00002
Caproiciproducens lactatisolvens	3435187	S	20	10	30	0.00000
Caproicibacter fermentans	2576756	S	39	16	55	0.00000
Proteinivorax tanatarense	1260629	S	165	1	166	0.00001
Proteinivorax hydrogeniformans	1826727	S	146	1	147	0.00001
Alkalicella caledoniensis	2731377	S	168	3	171	0.00001
Aristaeella lactis	3046383	S	263	7	270	0.00002
Aristaeella hokkaidonensis	3046382	S	191	5	196	0.00001
Heliorestis convoluta	356322	S	147	0	147	0.00001
Heliomicrobium modesticaldum	35701	S	119	16	135	0.00001
Caldinitratiruptor microaerophilus	671077	S	164	0	164	0.00001
Symbiobacterium thermophilum	2734	S	16	0	16	0.00000
Desulfotomaculum nigrificans	1565	S	151	33	184	0.00001
Desulfoscipio gibsoniae	102134	S	95	0	95	0.00001
Desulfoscipio sp. L	3144975	S	39	0	39	0.00000
Thermincola potens	863643	S	116	3	119	0.00001
Agathobaculum sp. NTUH-O15-33	3079302	S	60	21	81	0.00000
Butyricicoccus porcorum	1945634	S	21	10	31	0.00000
Terrisporobacter petrolearius	1460447	S	1340	3641	4981	0.00030
Terrisporobacter mayombei	1541	S	818	348	1166	0.00007
Terrisporobacter vanillatitrophus	3058402	S	675	284	959	0.00006
Terrisporobacter glycolicus	36841	S	272	140	412	0.00002
Terrisporobacter hibernicus	2813371	S	10	169	179	0.00001
Paraclostridium ghonii	29358	S	1396	260	1656	0.00010
Paraclostridium sordellii	1505	S	755	128	883	0.00005
Paraclostridium bifermentans	1490	S	156	236	392	0.00002
Tepidibacter aestuarii	2925782	S	2216	267	2483	0.00015
Tepidibacter hydrothermalis	3036126	S	285	31	316	0.00002
Faecalimicrobium sp. JNUCC 81	3469801	S	2115	364	2479	0.00015
Romboutsia ilealis	1115758	S	1188	299	1487	0.00009
Romboutsia hominis	1507512	S	651	115	766	0.00005
Romboutsia sp. CE17	2724150	S	172	50	222	0.00001
Romboutsia sp. 13368	2708053	S	40	11	51	0.00000
Peptostreptococcus anaerobius	1261	S	1600	1399	2999	0.00018
Peptostreptococcus equinus	3003601	S	54	3	57	0.00000
Clostridioides difficile	1496	S	1018	5044	6062	0.00036
Clostridioides sp. ES-S-0054-01	2770780	S	154	17	171	0.00001
Clostridioides sp. ES-W-0016-02	2770788	S	30	86	116	0.00001
Clostridioides sp. ES-S-0010-02	2770776	S	12	49	61	0.00000
Intestinibacter bartlettii	261299	S	1275	423	1698	0.00010
Peptacetobacter sp. AB845	3388429	S	454	441	895	0.00005
Peptacetobacter hiranonis	89152	S	200	148	348	0.00002
Andreesenella acetica	84022	S	2709	30	2739	0.00016
Andreesenella formicacetica	1497	S	1156	28	1184	0.00007
Alkaliphilus oremlandii	461876	S	1016	23	1039	0.00006
Alkaliphilus sp. B6464	2731219	S	649	16	665	0.00004
Alkaliphilus metalliredigens	208226	S	538	28	566	0.00003
Serpentinicella alkaliphila	1734049	S	197	1	198	0.00001
Anoxybacterium hadale	3408580	S	2993	43	3036	0.00018
Sinanaerobacter sp. ZZT-01	3111540	S	411	15	426	0.00003
Aminipila butyrica	433296	S	172	3	175	0.00001
Aminipila terrae	2697030	S	136	2	138	0.00001
Aminipila luticellarii	2507160	S	17	4	21	0.00000
Emergencia sp. JLR.KK010	3114296	S	214	20	234	0.00001
Emergencia timonensis	1776384	S	27	7	34	0.00000
Ihubacter sp. rT4E-8	3242369	S	210	28	238	0.00001
Mogibacterium diversum	114527	S	26	6	32	0.00000
Mogibacterium neglectum	114528	S	25	16	41	0.00000
Caminicella sporogenes	166485	S	1239	66	1305	0.00008
Filifactor alocis	143361	S	390	455	845	0.00005
Acetoanaerobium sticklandii	1511	S	74	38	112	0.00001
Acetoanaerobium noterae	745369	S	20	10	30	0.00000
Geosporobacter ferrireducens	1424294	S	194	13	207	0.00001
Peptoclostridium acidaminophilum	1731	S	12	0	12	0.00000
Anaerocolumna sp. AGMB13020	3081750	S	729	38	767	0.00005
Anaerocolumna sp. MB42-C2	3070997	S	362	34	396	0.00002
Anaerocolumna sp. AGMB13025	3039116	S	339	9	348	0.00002
Anaerocolumna chitinilytica	1727145	S	365	17	382	0.00002
Anaerocolumna sedimenticola	2696063	S	303	40	343	0.00002
Anaerocolumna cellulosilytica	433286	S	270	14	284	0.00002
Blautia liquoris	2779518	S	638	33	671	0.00004
Blautia producta	33035	S	400	127	527	0.00003
Blautia wexlerae	418240	S	382	552	934	0.00006
Blautia obeum	40520	S	246	271	517	0.00003
Blautia parvula	2877527	S	156	132	288	0.00002
Blautia pseudococcoides	1796616	S	153	10	163	0.00001
Blautia hansenii	1322	S	85	39	124	0.00001
Blautia luti	89014	S	76	61	137	0.00001
Blautia hydrogenotrophica	53443	S	57	9	66	0.00000
Blautia sp. SC05B48	2479767	S	23	77	100	0.00001
Blautia argi	1912897	S	15	10	25	0.00000
Anaerostipes hadrus	649756	S	1666	672	2338	0.00014
Anaerostipes rhamnosivorans	1229621	S	123	76	199	0.00001
Anaerostipes sp. PC18	3036926	S	82	123	205	0.00001
Anaerostipes caccae	105841	S	54	34	88	0.00001
Roseburia sp. 831b	1261635	S	234	35	269	0.00002
Roseburia sp. 499	1261634	S	27	2	29	0.00000
Roseburia rectibacter	2763062	S	165	260	425	0.00003
Roseburia faecis	301302	S	162	96	258	0.00002
Roseburia intestinalis	166486	S	158	1399	1557	0.00009
Roseburia hominis	301301	S	19	16	35	0.00000
Butyrivibrio fibrisolvens	831	S	1129	77	1206	0.00007
Butyrivibrio proteoclasticus	43305	S	251	9	260	0.00002
Butyrivibrio hungatei	185008	S	70	1	71	0.00000
Butyrivibrio sp. JL13D10	3236815	S	57	2	59	0.00000
Lacrimispora saccharolytica	84030	S	331	80	411	0.00002
Lacrimispora xylanisolvens	384636	S	304	22	326	0.00002
Lacrimispora xylanolytica	29375	S	218	26	244	0.00001
Lacrimispora sp. HJ-01	3375704	S	123	41	164	0.00001
Lacrimispora sp. BS-2	3151850	S	51	8	59	0.00000
Lacrimispora sinapis	3111456	S	169	30	199	0.00001
Lacrimispora sphenoides	29370	S	65	20	85	0.00001
Lachnoclostridium phytofermentans	66219	S	952	13	965	0.00006
[Clostridium] scindens	29347	S	202	67	269	0.00002
[Clostridium] hylemonae	89153	S	113	34	147	0.00001
Dorea formicigenerans	39486	S	548	529	1077	0.00006
Dorea longicatena	88431	S	547	550	1097	0.00007
Dorea amylophila	2981789	S	28	38	66	0.00000
Stomatobaculum sp. F0698	3059030	S	989	17	1006	0.00006
Anaeromicropila herbilytica	2785025	S	904	8	912	0.00005
Mediterraneibacter gnavus	33038	S	365	286	651	0.00004
[Ruminococcus] lactaris	46228	S	143	32	175	0.00001
Mediterraneibacter glycyrrhizinilyticus	342942	S	88	65	153	0.00001
[Ruminococcus] torques	33039	S	85	102	187	0.00001
Agathobacter rectalis	39491	S	696	524	1220	0.00007
Wujia chipingensis	2763670	S	592	434	1026	0.00006
Jutongia sp. SJQ-6	3445972	S	575	161	736	0.00004
Enterocloster asparagiformis	333367	S	158	17	175	0.00001
Enterocloster bolteae	208479	S	143	37	180	0.00001
Enterocloster lavalensis	460384	S	138	44	182	0.00001
Enterocloster clostridioformis	1531	S	111	74	185	0.00001
Chordicoccus furentiruminis	2709410	S	524	44	568	0.00003
Coprococcus eutactus	33043	S	457	301	758	0.00005
Coprococcus sp. ART55/1	751585	S	40	19	59	0.00000
Herbinix luporum	1679721	S	501	215	716	0.00004
Pseudobutyrivibrio ruminis	46206	S	367	25	392	0.00002
Pseudobutyrivibrio xylanivorans	185007	S	69	1	70	0.00000
[Clostridium] colinum	36835	S	356	15	371	0.00002
Allocoprococcus comes	410072	S	348	315	663	0.00004
Chakrabartyella piscis	2918914	S	330	17	347	0.00002
Hungatella hathewayi	154046	S	256	45	301	0.00002
Hungatella sp. SB206	2937758	S	65	38	103	0.00001
Lachnoanaerobaculum gingivalis	2490855	S	183	41	224	0.00001
Lachnoanaerobaculum umeaense	617123	S	137	9	146	0.00001
Anaerobutyricum hallii	39488	S	74	256	330	0.00002
Candidatus Epulonipiscium viviparus	420336	S	253	4	257	0.00002
Eshraghiella crossota	45851	S	247	92	339	0.00002
Claveliimonas bilis	3028070	S	231	98	329	0.00002
Anaeropeptidivorans aminofermentans	2934315	S	218	1	219	0.00001
Novisyntrophococcus fermenticellae	2068655	S	199	22	221	0.00001
Wansuia hejianensis	2763667	S	188	34	222	0.00001
Sellimonas catena	2994035	S	90	74	164	0.00001
Sellimonas intestinalis	1653434	S	57	14	71	0.00000
Sellimonas caecigallum	2592333	S	36	5	41	0.00000
Kineothrix sp. MB12-C1	3070215	S	136	3	139	0.00001
