name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gemmataceae	1914233	F	444	0	444	0.00003
Kolteriaceae	3444226	F	66	66	132	0.00001
Candidatus Uabimicrobiaceae	2897348	F	2266	0	2266	0.00014
Phycisphaeraceae	666507	F	152	0	152	0.00001
Sedimentisphaeraceae	2483367	F	127	6	133	0.00001
Tepidisphaeraceae	1771355	F	36	0	36	0.00000
Candidatus Brocadiaceae	1127830	F	108	0	108	0.00001
Candidatus Rhabdochlamydiaceae	689704	F	1122	1	1123	0.00007
Parachlamydiaceae	92713	F	875	0	875	0.00005
Simkaniaceae	92712	F	243	0	243	0.00001
Waddliaceae	92714	F	19	0	19	0.00000
Chlamydiaceae	809	F	1450	29	1479	0.00009
Coraliomargaritaceae	3056371	F	791	1	792	0.00005
Cerasicoccaceae	3056374	F	410	5	415	0.00002
Opitutaceae	134623	F	472	0	472	0.00003
Alterococcaceae	3056375	F	13	0	13	0.00000
Verrucomicrobiaceae	203557	F	731	0	731	0.00004
Akkermansiaceae	1647988	F	659	31	690	0.00004
Fontisphaeraceae	3050006	F	34	0	34	0.00000
Methylacidiphilaceae	717964	F	253	152	405	0.00002
Tichowtungiaceae	2907186	F	103	0	103	0.00001
Kiritimatiellaceae	1921783	F	54	21	75	0.00000
Lentisphaeraceae	566277	F	151	41	192	0.00001
Borreliaceae	1643685	F	3775	22	3797	0.00023
Treponemataceae	2845253	F	3277	49	3326	0.00020
Spirochaetaceae	137	F	671	3	674	0.00004
Sphaerochaetaceae	2791015	F	389	8	397	0.00002
Breznakiellaceae	2951104	F	218	7	225	0.00001
Leptospiraceae	170	F	6137	41	6178	0.00037
Brachyspiraceae	143786	F	2664	58	2722	0.00016
Winmispiraceae	3409819	F	162	0	162	0.00001
Thermospiraceae	3024225	F	16	0	16	0.00000
Desulfovibrionaceae	194924	F	4747	163	4910	0.00030
Desulfomicrobiaceae	213116	F	182	0	182	0.00001
Desulfohalobiaceae	213117	F	47	0	47	0.00000
Geobacteraceae	213422	F	1850	89	1939	0.00012
Desulfuromonadaceae	213421	F	1320	26	1346	0.00008
Geoalkalibacteraceae	3031665	F	139	29	168	0.00001
Syntrophotaleaceae	2812024	F	105	0	105	0.00001
Desulfosarcinaceae	3031624	F	1394	18	1412	0.00008
Desulfobacteraceae	213119	F	691	9	700	0.00004
Desulfococcaceae	2931039	F	213	6	219	0.00001
Desulfosudaceae	2904715	F	108	2	110	0.00001
Desulfolunaceae	3031622	F	96	1	97	0.00001
Desulfatibacillaceae	3031627	F	74	0	74	0.00000
Desulfocapsaceae	2886822	F	1360	18	1378	0.00008
Desulfobulbaceae	213121	F	966	46	1012	0.00006
Thiovibrionaceae	3072124	F	21	9	30	0.00000
Thermodesulfobacteriaceae	188711	F	377	4	381	0.00002
Thermodesulfatatoraceae	3031464	F	248	0	248	0.00001
Desulfobaccaceae	3031656	F	362	0	362	0.00002
Candidatus Desulfofervidaceae	1902584	F	159	0	159	0.00001
Syntrophaceae	213468	F	131	1	132	0.00001
Desulfarculaceae	453228	F	97	9	106	0.00001
Desulfomonilaceae	3031658	F	56	0	56	0.00000
Dissulfuribacteraceae	3031471	F	44	0	44	0.00000
Syntrophobacteraceae	213465	F	26	1	27	0.00000
Pseudobdellovibrionaceae	213483	F	3291	7	3298	0.00020
Silvanigrellaceae	2024974	F	1014	65	1079	0.00006
Bacteriovoracaceae	263369	F	581	0	581	0.00003
Halobacteriovoraceae	1652132	F	397	0	397	0.00002
Myxococcaceae	31	F	932	22	954	0.00006
Archangiaceae	39	F	594	14	608	0.00004
Anaeromyxobacteraceae	1524215	F	123	1	124	0.00001
Vulgatibacteraceae	1524213	F	36	0	36	0.00000
Pendulisporaceae	3375061	F	235	0	235	0.00001
Polyangiaceae	49	F	1385	19	1404	0.00008
Labilitrichaceae	1524216	F	134	0	134	0.00001
Sandaracinaceae	1055686	F	72	0	72	0.00000
Nannocystaceae	224463	F	122	0	122	0.00001
Kofleriaceae	224464	F	26	0	26	0.00000
Acidobacteriaceae	204434	F	2244	11	2255	0.00014
Candidatus Korobacteraceae	3121618	F	67	1	68	0.00000
Bryobacteraceae	1962910	F	99	0	99	0.00001
Holophagaceae	574976	F	272	1	273	0.00002
Acanthopleuribacteraceae	533207	F	256	0	256	0.00002
Thermotomaculaceae	2562244	F	69	0	69	0.00000
Vicinamibacteraceae	2211325	F	190	0	190	0.00001
Chloracidobacteriaceae	3681503	F	152	0	152	0.00001
Desulfurobacteriaceae	558314	F	2511	5	2516	0.00015
Aquificaceae	64898	F	575	3	578	0.00003
Hydrogenothermaceae	224027	F	125	2	127	0.00001
Nitrospiraceae	189779	F	2314	120	2434	0.00015
Dissulfurispiraceae	2811505	F	374	0	374	0.00002
Thermodesulfovibrionaceae	2811504	F	131	0	131	0.00001
Deferribacteraceae	191394	F	570	6	576	0.00003
Geovibrionaceae	2945019	F	150	0	150	0.00001
Mucispirillaceae	2945020	F	115	2	117	0.00001
Flexistipitaceae	2945022	F	61	0	61	0.00000
Calditerrivibrionaceae	2945021	F	54	0	54	0.00000
Atribacteraceae	2847776	F	441	139	580	0.00003
Candidatus Caldatribacteriaceae	3378215	F	98	7	105	0.00001
Thermodesulfobiaceae	227387	F	644	1	645	0.00004
Dictyoglomaceae	203488	F	354	0	354	0.00002
Coprothermobacteraceae	2138247	F	155	8	163	0.00001
Caldisericaceae	693073	F	115	0	115	0.00001
Chrysiogenaceae	189770	F	106	22	128	0.00001
Elusimicrobiaceae	641876	F	76	0	76	0.00000
Endomicrobiaceae	1783343	F	26	0	26	0.00000
Thermomicrobiaceae	189777	F	89	0	89	0.00001
Calditrichaceae	1962854	F	25	0	25	0.00000
Nitrospinaceae	407032	F	24	0	24	0.00000
Thermosulfidibacteraceae	3120748	F	15	14	29	0.00000
Fusobacteriaceae	203492	F	15765	554	16319	0.00098
Leptotrichiaceae	1129771	F	5401	321	5722	0.00034
Haliovirgaceae	3072461	F	670	10	680	0.00004
Synergistaceae	649777	F	6852	79	6931	0.00042
Dethiosulfovibrionaceae	3029088	F	3679	0	3679	0.00022
Aminobacteriaceae	3029087	F	239	21	260	0.00002
Petrotogaceae	1643949	F	1774	34	1808	0.00011
Fervidobacteriaceae	1643950	F	796	12	808	0.00005
Thermotogaceae	188709	F	201	0	201	0.00001
Kosmotogaceae	1643948	F	151	0	151	0.00001
Mesoaciditogaceae	1769717	F	26	0	26	0.00000
Deinococcaceae	183710	F	1176	0	1176	0.00007
Thermaceae	188786	F	706	1	707	0.00004
Trueperaceae	332247	F	26	0	26	0.00000
Candidatus Babeliaceae	2497645	F	490	5	495	0.00003
Candidatus Chromulinivoraceae	2953756	F	99	0	99	0.00001
Candidatus Nanosynbacteraceae	2093822	F	335	102	437	0.00003
Candidatus Saccharimonadaceae	2171986	F	57	71	128	0.00001
Fervidibacteraceae	3477253	F	178	0	178	0.00001
Candidatus Chazhemtobacteraceae	2715733	F	76	0	76	0.00000
Minisyncoccaceae	3238476	F	32	0	32	0.00000
Candidatus Absconditicoccaceae	2900569	F	74	2	76	0.00000
Bradymonadaceae	1779135	F	69	0	69	0.00000
Allomicrovenatoraceae	2946505	F	22	60	82	0.00000
Fabaceae	3803	F	241277	17477	258754	0.01556
Rosaceae	3745	F	50029	5591	55620	0.00334
Cannabaceae	3481	F	36651	10660	47311	0.00285
Rhamnaceae	3608	F	10662	4541	15203	0.00091
Euphorbiaceae	3977	F	67350	14286	81636	0.00491
Salicaceae	3688	F	24653	17446	42099	0.00253
Fagaceae	3503	F	34132	6823	40955	0.00246
Juglandaceae	16714	F	31442	3924	35366	0.00213
Betulaceae	3514	F	14295	5259	19554	0.00118
Cucurbitaceae	3650	F	41829	22259	64088	0.00385
Celastraceae	4305	F	6397	3022	9419	0.00057
Malvaceae	3629	F	63590	2423	66013	0.00397
Myrtaceae	3931	F	31781	4984	36765	0.00221
Lythraceae	3928	F	12120	2988	15108	0.00091
Brassicaceae	3700	F	41604	28740	70344	0.00423
Anacardiaceae	4011	F	11314	2264	13578	0.00082
Rutaceae	23513	F	6998	1144	8142	0.00049
Vitaceae	3602	F	17879	2426	20305	0.00122
Solanaceae	4070	F	232920	24742	257662	0.01550
Convolvulaceae	4118	F	7699	1185	8884	0.00053
Gesneriaceae	26122	F	39045	2187	41232	0.00248
Lamiaceae	4136	F	23866	1137	25003	0.00150
Oleaceae	4144	F	21441	529	21970	0.00132
Pedaliaceae	4180	F	7535	705	8240	0.00050
Rubiaceae	24966	F	26973	12090	39063	0.00235
Asteraceae	4210	F	185481	24220	209701	0.01261
Apiaceae	4037	F	38556	1512	40068	0.00241
Balsaminaceae	25692	F	15939	753	16692	0.00100
Actinidiaceae	3623	F	14198	470	14668	0.00088
Ebenaceae	19955	F	12606	361	12967	0.00078
Ericaceae	4345	F	7743	666	8409	0.00051
Chenopodiaceae	1804623	F	24075	13693	37768	0.00227
Caryophyllaceae	3568	F	20894	211	21105	0.00127
Amaranthaceae	3563	F	10117	4955	15072	0.00091
Ximeniaceae	1003242	F	21633	366	21999	0.00132
Poaceae	4479	F	174293	15619	189912	0.01142
Bromeliaceae	4613	F	7546	658	8204	0.00049
Cyperaceae	4609	F	7001	3944	10945	0.00066
Typhaceae	4731	F	6830	270	7100	0.00043
Zingiberaceae	4642	F	41881	802	42683	0.00257
Musaceae	4637	F	13264	19119	32383	0.00195
Arecaceae	4710	F	25186	1047	26233	0.00158
Asparagaceae	40552	F	14350	275	14625	0.00088
Dioscoreaceae	4671	F	12924	295	13219	0.00079
Araceae	4454	F	8796	261	9057	0.00054
Papaveraceae	3465	F	32569	498	33067	0.00199
Proteaceae	4328	F	21323	1147	22470	0.00135
Magnoliaceae	3401	F	19715	167	19882	0.00120
Nymphaeaceae	4410	F	4794	722	5516	0.00033
Cupressaceae	3367	F	91603	8372	99975	0.00601
Funariaceae	3216	F	11409	422	11831	0.00071
Bathycoccaceae	1525212	F	541	9	550	0.00003
Mamiellaceae	41873	F	308	5	313	0.00002
Chlamydomonadaceae	3051	F	730	10	740	0.00004
Hominidae	9604	F	141121	28227	169348	0.01018
Saccharomycetaceae	4893	F	33363	4802	38165	0.00230
Saccharomycodaceae	34365	F	940	280	1220	0.00007
Debaryomycetaceae	766764	F	5717	392	6109	0.00037
Metschnikowiaceae	27319	F	305	17	322	0.00002
Pichiaceae	1156497	F	1287	77	1364	0.00008
Trichomonascaceae	410830	F	459	119	578	0.00003
Nectriaceae	110618	F	3777	120	3897	0.00023
Clavicipitaceae	34397	F	1685	14	1699	0.00010
Hypocreaceae	5129	F	1456	80	1536	0.00009
Ophiocordycipitaceae	474942	F	330	10	340	0.00002
Cordycipitaceae	474943	F	217	5	222	0.00001
Glomerellaceae	681950	F	1451	38	1489	0.00009
Sordariaceae	5148	F	685	30	715	0.00004
Chaetomiaceae	35718	F	665	7	672	0.00004
Podosporaceae	2609812	F	318	3	321	0.00002
Pyriculariaceae	2528436	F	1341	5	1346	0.00008
Sclerotiniaceae	28983	F	559	78	637	0.00004
Mycosphaerellaceae	93133	F	3052	50	3102	0.00019
Pleosporaceae	28556	F	841	103	944	0.00006
Didymellaceae	683158	F	328	14	342	0.00002
Trichocomaceae	28568	F	1829	137	1966	0.00012
Aspergillaceae	1131492	F	1819	91	1910	0.00011
Onygenaceae	33184	F	475	71	546	0.00003
Schizosaccharomycetaceae	4894	F	1429	28	1457	0.00009
Cryptococcaceae	1884633	F	5544	259	5803	0.00035
Trichosporonaceae	1759442	F	384	53	437	0.00003
Strophariaceae	40562	F	471	6	477	0.00003
Marasmiaceae	654128	F	213	5	218	0.00001
Ceratobasidiaceae	5250	F	91	0	91	0.00001
Pucciniaceae	5262	F	2229	50	2279	0.00014
Ustilaginaceae	5268	F	174	149	323	0.00002
Malasseziaceae	742845	F	202	38	240	0.00001
Glomeraceae	36751	F	6745	168	6913	0.00042
Nosematidae	27974	F	497	2	499	0.00003
Unikaryonidae	36734	F	35	0	35	0.00000
Plasmodiidae	1639119	F	10710	290	11000	0.00066
Theileriidae	27994	F	768	2	770	0.00005
Babesiidae	32594	F	525	7	532	0.00003
Cryptosporidiidae	35082	F	967	10	977	0.00006
Sarcocystidae	5809	F	952	62	1014	0.00006
Parameciidae	340080	F	55	0	55	0.00000
Phaeodactylaceae	38749	F	417	0	417	0.00003
Thalassiosiraceae	29202	F	180	0	180	0.00001
Peronosporaceae	4777	F	441	11	452	0.00003
Trichomonadidae	181550	F	2781	7	2788	0.00017
Hexamitidae	5739	F	415	0	415	0.00002
Dictyosteliaceae	2058185	F	2520	90	2610	0.00016
Trypanosomatidae	5654	F	2254	9	2263	0.00014
Cyanidiaceae	265316	F	78	0	78	0.00000
Geminigeraceae	589343	F	11	2	13	0.00000
Methanobacteriaceae	2159	F	6938	159	7097	0.00043
Methanocaldococcaceae	196117	F	2163	11	2174	0.00013
Methanococcaceae	2183	F	405	13	418	0.00003
Methanopyraceae	183713	F	11	0	11	0.00000
Methanosarcinaceae	2206	F	3374	4	3378	0.00020
Methanomicrobiaceae	2194	F	661	1	662	0.00004
Methanospirillaceae	196137	F	428	0	428	0.00003
Methanoregulaceae	1198451	F	114	0	114	0.00001
Methanocellaceae	570265	F	217	1	218	0.00001
Methanotrichaceae	143067	F	45	0	45	0.00000
Haloferacaceae	1644056	F	1294	51	1345	0.00008
Natrialbaceae	1644061	F	1055	3	1058	0.00006
Haloarculaceae	1963268	F	597	17	614	0.00004
Haladaptataceae	3064797	F	241	2	243	0.00001
Natronomonadaceae	3402413	F	189	5	194	0.00001
Halobacteriaceae	2236	F	128	1	129	0.00001
Halococcaceae	1963270	F	99	0	99	0.00001
Natronoarchaeaceae	2976354	F	75	0	75	0.00000
Thermococcaceae	2259	F	572	0	572	0.00003
Archaeoglobaceae	2232	F	193	0	193	0.00001
Cuniculiplasmataceae	1747776	F	426	0	426	0.00003
Ferroplasmaceae	90142	F	152	0	152	0.00001
Picrophilaceae	46630	F	33	0	33	0.00000
Thermoplasmataceae	46659	F	28	0	28	0.00000
Methanomassiliicoccaceae	1577788	F	171	0	171	0.00001
Nitrosopumilaceae	338190	F	4315	9	4324	0.00026
Nitrososphaeraceae	1033997	F	652	0	652	0.00004
Nitrosotaleaceae	3373482	F	94	0	94	0.00001
Sulfolobaceae	118883	F	1795	0	1795	0.00011
Thermoproteaceae	2267	F	497	0	497	0.00003
Desulfurococcaceae	2272	F	227	0	227	0.00001
Pyrodictiaceae	2307	F	55	0	55	0.00000
Thermofilaceae	114378	F	48	0	48	0.00000
Promethearchaeaceae	3366644	F	1144	2	1146	0.00007
Nanobdellaceae	2974823	F	125	7	132	0.00001
Candidatus Micrarchaeaceae	2885735	F	46	13	59	0.00000
Herelleviridae	2560065	F	353	0	353	0.00002
Grimontviridae	3044466	F	299	0	299	0.00002
Chimalliviridae	3152113	F	160	280	440	0.00003
Demerecviridae	2731690	F	104	13	117	0.00001
Mesyanzhinovviridae	2946162	F	94	0	94	0.00001
Connertonviridae	3424642	F	60	0	60	0.00000
Stanwilliamsviridae	3044479	F	55	47	102	0.00001
Schitoviridae	2842329	F	45	0	45	0.00000
Vandenendeviridae	3424680	F	43	42	85	0.00001
Rountreeviridae	2842327	F	41	43	84	0.00001
Drexlerviridae	2731691	F	40	75	115	0.00001
Aliceevansviridae	3044455	F	33	49	82	0.00000
Pachyviridae	2946166	F	20	103	123	0.00001
Fredfastierviridae	3044465	F	10	10	20	0.00000
Straboviridae	2946170	F	280	0	280	0.00002
Kyanoviridae	2946160	F	198	0	198	0.00001
Intestiviridae	2942964	F	122	0	122	0.00001
Suoliviridae	2942966	F	103	0	103	0.00001
Autonotataviridae	3424634	F	28	0	28	0.00000
Autoscriptoviridae	3424635	F	22	0	22	0.00000
Autosignataviridae	3424636	F	11	2	13	0.00000
Orthoherpesviridae	3044472	F	85	0	85	0.00001
Mimiviridae	549779	F	722	0	722	0.00004
Schizomimiviridae	3044476	F	30	0	30	0.00000
Iridoviridae	10486	F	124	0	124	0.00001
Marseilleviridae	944644	F	57	0	57	0.00000
Orpheoviridae	3152140	F	33	0	33	0.00000
Pithoviridae	2023203	F	13	0	13	0.00000
Phycodnaviridae	10501	F	123	0	123	0.00001
Poxviridae	10240	F	81	3	84	0.00001
Asfarviridae	137992	F	55	0	55	0.00000
Solspiviridae	2842331	F	706	0	706	0.00004
Mitoviridae	2732892	F	15	0	15	0.00000
Peribunyaviridae	1980416	F	98	0	98	0.00001
Nairoviridae	1980415	F	12	0	12	0.00000
Rhabdoviridae	11270	F	20	0	20	0.00000
Paramyxoviridae	11158	F	11	0	11	0.00000
Coronaviridae	11118	F	49	0	49	0.00000
Picornaviridae	12058	F	25	0	25	0.00000
Sedoreoviridae	2946186	F	39	0	39	0.00000
Chrysoviridae	249310	F	13	0	13	0.00000
Caulimoviridae	186534	F	12	0	12	0.00000
Nudiviridae	1511852	F	422	0	422	0.00003
Baculoviridae	10442	F	48	0	48	0.00000
Plasmaviridae	10472	F	103	0	103	0.00001
Bicaudaviridae	423358	F	10	0	10	0.00000
Bacilladnaviridae	2169567	F	76	0	76	0.00000
Circoviridae	39724	F	37	0	37	0.00000
Plectroviridae	2732098	F	15	0	15	0.00000
Rudiviridae	157897	F	17	0	17	0.00000
