name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhizobium	379	G	2708	293	3001	0.00009
Agrobacterium	357	G	1502	930	2432	0.00007
Pararhizobium	1612611	G	248	44	292	0.00001
Neorhizobium	1525371	G	180	20	200	0.00001
Pseudorhizobium	1903858	G	43	11	54	0.00000
Shinella	323620	G	2901	553	3454	0.00010
Liberibacter	34019	G	2409	183	2592	0.00008
Lentilitoribacter	1649463	G	2092	22	2114	0.00006
Sinorhizobium	28105	G	1188	65	1253	0.00004
Ensifer	106591	G	132	11	143	0.00000
Hoeflea	274591	G	296	14	310	0.00001
Terrirhizobium	3464117	G	90	7	97	0.00000
Peteryoungia	2853332	G	41	3	44	0.00000
Georhizobium	2661800	G	30	5	35	0.00000
Affinirhizobium	3070964	G	30	4	34	0.00000
Paenirhizobium	3070963	G	15	6	21	0.00000
Bartonella	773	G	12867	479	13346	0.00039
Afipia	1033	G	3499	148	3647	0.00011
Bradyrhizobium	374	G	2280	57	2337	0.00007
Rhodopseudomonas	1073	G	129	7	136	0.00000
Tardiphaga	1395974	G	128	2	130	0.00000
Nitrobacter	911	G	81	1	82	0.00000
Variibacter	1649510	G	20	0	20	0.00000
Rugositalea	3466653	G	10	0	10	0.00000
Mesorhizobium	68287	G	4705	306	5011	0.00015
Phyllobacterium	28100	G	555	22	577	0.00002
Nitratireductor	245876	G	192	36	228	0.00001
Aminobacter	31988	G	83	95	178	0.00001
Aquibium	2911176	G	15	1	16	0.00000
Terribium	3143704	G	11	5	16	0.00000
Chelativorans	449972	G	10	1	11	0.00000
Stappia	152161	G	1284	252	1536	0.00005
Roseibium	150830	G	1281	98	1379	0.00004
Breoghania	1406135	G	110	3	113	0.00000
Pannonibacter	227873	G	66	78	144	0.00000
Pseudovibrio	258255	G	50	0	50	0.00000
Labrenzia	478070	G	41	22	63	0.00000
Brucella	234	G	874	1084	1958	0.00006
Ochrobactrum	528	G	40	163	203	0.00001
Pseudochrobactrum	354349	G	117	13	130	0.00000
Pelagibacterium	1082930	G	947	18	965	0.00003
Devosia	46913	G	648	22	670	0.00002
Maritalea	623276	G	36	0	36	0.00000
Paradevosia	1573407	G	31	5	36	0.00000
Mariluticola	3064792	G	19	0	19	0.00000
Methylobacterium	407	G	1070	93	1163	0.00003
Microvirga	186650	G	218	6	224	0.00001
Methylorubrum	2282523	G	209	34	243	0.00001
Aureimonas	414371	G	610	143	753	0.00002
Martelella	293088	G	164	44	208	0.00001
Antarcticirhabdus	3042730	G	59	5	64	0.00000
Jiella	1775688	G	28	1	29	0.00000
Aurantimonas	182269	G	15	1	16	0.00000
Ancylobacter	99	G	260	19	279	0.00001
Starkeya	152053	G	161	6	167	0.00000
Xanthobacter	279	G	131	24	155	0.00000
Labrys	204476	G	102	18	120	0.00000
Aquabacter	45402	G	49	1	50	0.00000
Pseudolabrys	556257	G	39	1	40	0.00000
Azorhizobium	6	G	21	1	22	0.00000
Methylocystis	133	G	367	16	383	0.00001
Methylosinus	425	G	70	3	73	0.00000
Candidatus Hodgkinia	573657	G	248	0	248	0.00001
Nordella	169055	G	66	0	66	0.00000
Enhydrobacter	212791	G	29	0	29	0.00000
Terrihabitans	2874214	G	24	0	24	0.00000
Pseudorhodoplanes	1734920	G	17	0	17	0.00000
Bosea	85413	G	331	17	348	0.00001
Salinarimonas	690086	G	293	15	308	0.00001
Pyruvatibacter	1742974	G	91	13	104	0.00000
Kaustia	2838250	G	52	1	53	0.00000
Candidatus Phaeomarinibacter	1541445	G	42	0	42	0.00000
Parvibaculum	256616	G	31	13	44	0.00000
Anderseniella	444432	G	30	2	32	0.00000
Tepidicaulis	1742977	G	17	20	37	0.00000
Hyphomicrobium	81	G	100	1	101	0.00000
Rhodomicrobium	1068	G	37	0	37	0.00000
Methyloligella	1485594	G	37	0	37	0.00000
Methyloceanibacter	1484898	G	25	0	25	0.00000
Methylocella	120652	G	62	2	64	0.00000
Methylovirgula	1156568	G	57	1	58	0.00000
Beijerinckia	532	G	35	1	36	0.00000
Methylocapsa	184923	G	20	1	21	0.00000
Oceaniradius	2679892	G	56	44	100	0.00000
Oricola	1594166	G	46	3	49	0.00000
Ahrensia	152180	G	27	0	27	0.00000
Roseitalea	1915401	G	27	2	29	0.00000
Cohaesibacter	655352	G	108	2	110	0.00000
Reyranella	445219	G	78	1	79	0.00000
Pleomorphomonas	261933	G	60	4	64	0.00000
Hartmannibacter	1572860	G	16	2	18	0.00000
Kaistia	166953	G	49	3	52	0.00000
Bauldia	1145345	G	22	0	22	0.00000
Phreatobacter	1632780	G	70	2	72	0.00000
Chenggangzhangella	2041902	G	49	1	50	0.00000
Rhodoligotrophos	987053	G	44	0	44	0.00000
Coralliovum	3228940	G	44	0	44	0.00000
Acuticoccus	1904377	G	43	1	44	0.00000
Lichenihabitans	2723776	G	37	0	37	0.00000
Blastochloris	59282	G	36	1	37	0.00000
Salaquimonas	2712688	G	34	0	34	0.00000
Alsobacter	1502180	G	29	1	30	0.00000
Aestuariivirga	2650923	G	24	0	24	0.00000
Chelatococcus	28209	G	24	1	25	0.00000
Terrirubrum	3142786	G	22	0	22	0.00000
Afifella	643217	G	17	2	19	0.00000
Rickettsia	780	G	11257	1528	12785	0.00038
Orientia	69474	G	3656	108	3764	0.00011
Candidatus Tisiphia	2996317	G	1550	733	2283	0.00007
Candidatus Trichorickettsia	1522201	G	1457	44	1501	0.00004
Candidatus Megaera	1742636	G	124	0	124	0.00000
Candidatus Phycorickettsia	2115980	G	13	0	13	0.00000
Wolbachia	953	G	10804	56	10860	0.00032
Ehrlichia	943	G	2994	14	3008	0.00009
Candidatus Neoehrlichia	467749	G	128	1	129	0.00000
Candidatus Mesenet	2883098	G	51	0	51	0.00000
Anaplasma	768	G	17	0	17	0.00000
Candidatus Bandiella	2716172	G	80	0	80	0.00000
Candidatus Lariskella	1175554	G	31	0	31	0.00000
Candidatus Midichloria	411566	G	12	0	12	0.00000
Candidatus Deianiraea	2603321	G	32	0	32	0.00000
Sphingomonas	13687	G	5705	1294	6999	0.00021
Novosphingobium	165696	G	1623	123	1746	0.00005
Stakelama	1124625	G	28	1	29	0.00000
Hankyongella	1763827	G	27	1	28	0.00000
Alterisphingorhabdus (ex Yan et al. 2024)	3382518	G	25	0	25	0.00000
Parablastomonas	1654718	G	19	1	20	0.00000
Tardibacter	2685927	G	19	13	32	0.00000
Citromicrobium	72173	G	14	0	14	0.00000
Sphingosinithalassobacter	2676233	G	13	0	13	0.00000
Sphingobium	165695	G	5143	1941	7084	0.00021
Sphingorhabdus	1434046	G	1846	61	1907	0.00006
Parasphingorhabdus	2709685	G	171	8	179	0.00001
Novosphingopyxis	2709686	G	60	3	63	0.00000
Qipengyuania	1855416	G	434	51	485	0.00001
Erythrobacter	1041	G	281	40	321	0.00001
Porphyrobacter	1111	G	59	16	75	0.00000
Croceibacterium	2676755	G	334	16	350	0.00001
Altererythrobacter	361177	G	276	42	318	0.00001
Croceicoccus	1295327	G	134	42	176	0.00001
Pelagerythrobacter	2800685	G	73	12	85	0.00000
Aurantiacibacter	2800681	G	55	4	59	0.00000
Tsuneonella	2800686	G	50	2	52	0.00000
Caenibius	2827482	G	44	2	46	0.00000
Parerythrobacter	2800684	G	21	1	22	0.00000
Pseudoblastomonas	3423750	G	14	1	15	0.00000
Paraurantiacibacter	2800682	G	12	0	12	0.00000
Rhizorhabdus	1649486	G	778	376	1154	0.00003
Alterirhizorhabdus	3423723	G	29	2	31	0.00000
Sphingopyxis	165697	G	481	42	523	0.00002
Polymorphobacter	1508451	G	53	3	56	0.00000
Glacieibacterium	2860235	G	43	5	48	0.00000
Sphingosinicella	335405	G	30	7	37	0.00000
Sandaracinobacteroides	2883109	G	13	0	13	0.00000
Zymomonas	541	G	119	32	151	0.00000
Allosphingosinicella	2823232	G	50	3	53	0.00000
Sphingomicrobium	1227948	G	33	1	34	0.00000
Blastomonas	150203	G	56	1	57	0.00000
Parasphingopyxis	1234545	G	54	1	55	0.00000
Aquisediminimonas	2676781	G	22	0	22	0.00000
Candidatus Pelagibacter	198251	G	13829	87	13916	0.00041
Candidatus Fonsibacter	2045213	G	74	1	75	0.00000
Paracoccus	265	G	1118	284	1402	0.00004
Yoonia	2211641	G	368	30	398	0.00001
Aliiroseovarius	1658781	G	336	22	358	0.00001
Aestuariibius	2109360	G	147	4	151	0.00000
Thioclava	285107	G	144	26	170	0.00001
Pseudooceanicola	1679449	G	121	12	133	0.00000
Cereibacter	1653176	G	119	21	140	0.00000
Limimaricola	2211638	G	108	10	118	0.00000
Tabrizicola	1443919	G	106	23	129	0.00000
Rhodovulum	34008	G	105	15	120	0.00000
Roseinatronobacter	121820	G	101	2	103	0.00000
Tritonibacter	2083206	G	84	41	125	0.00000
Parasedimentitalea	2738399	G	71	2	73	0.00000
Pelagovum	2795377	G	60	3	63	0.00000
Pontivivens	1844015	G	59	9	68	0.00000
Marivivens	1759396	G	52	8	60	0.00000
Pseudogemmobacter	2663134	G	43	2	45	0.00000
Pacificitalea	2846749	G	43	16	59	0.00000
Cognatishimia	2211635	G	41	1	42	0.00000
Falsirhodobacter	1434002	G	40	3	43	0.00000
Abyssibius	3029205	G	40	3	43	0.00000
Algicella	3050722	G	40	0	40	0.00000
Paragemmobacter	3143992	G	39	8	47	0.00000
Gymnodinialimonas	2937410	G	37	1	38	0.00000
Haematobacter	366614	G	37	46	83	0.00000
Fuscovulum	2818469	G	35	8	43	0.00000
Nioella	1775424	G	34	1	35	0.00000
Pukyongiella	2831925	G	30	13	43	0.00000
Frigidibacter	1775705	G	30	14	44	0.00000
Qingshengfaniella	2816884	G	27	1	28	0.00000
Planktomarina	1284657	G	24	1	25	0.00000
Paroceanicella	2683599	G	24	9	33	0.00000
Vannielia	2813041	G	22	0	22	0.00000
Brevirhabdus	1855413	G	20	20	40	0.00000
Pseudopelagicola	1649483	G	20	0	20	0.00000
Polymorphum	991903	G	18	9	27	0.00000
Gemmobacter	204456	G	18	4	22	0.00000
Pseudorhodobacter	238783	G	17	0	17	0.00000
Neotabrizicola	2946607	G	17	4	21	0.00000
Profundibacter	2778525	G	16	0	16	0.00000
Pseudophaeobacter	1541822	G	16	8	24	0.00000
Pseudoroseicyclus	1813601	G	16	0	16	0.00000
Amaricoccus	56999	G	15	1	16	0.00000
Silicimonas	1955420	G	15	0	15	0.00000
Fontisubflavum	3118803	G	14	0	14	0.00000
Albidovulum	205889	G	13	0	13	0.00000
Marinibacterium	1931200	G	11	1	12	0.00000
Arenibacterium	2824249	G	10	3	13	0.00000
Amylibacter	1617805	G	10	0	10	0.00000
Roseicitreum	1209946	G	10	0	10	0.00000
Sulfitobacter	60136	G	655	157	812	0.00002
Roseovarius	74030	G	311	38	349	0.00001
Phaeobacter	302485	G	220	79	299	0.00001
Leisingera	191028	G	196	17	213	0.00001
Ruegeria	97050	G	178	52	230	0.00001
Roseobacter	2433	G	118	2	120	0.00000
Ketogulonicigenium	92944	G	115	11	126	0.00000
Celeribacter	875170	G	97	39	136	0.00000
Thalassovita	335927	G	83	3	86	0.00000
Jannaschia	188905	G	74	2	76	0.00000
Tateyamaria	299261	G	66	1	67	0.00000
Pseudosulfitobacter	2854186	G	54	29	83	0.00000
Octadecabacter	53945	G	49	7	56	0.00000
Rhodophyticola	2680018	G	49	0	49	0.00000
Alloyangia	2919626	G	49	3	52	0.00000
Pelagimonas	1434029	G	47	3	50	0.00000
Shimia	573139	G	45	3	48	0.00000
Palleronia	315422	G	42	0	42	0.00000
Roseicyclus	336277	G	42	1	43	0.00000
Phycobium	3479963	G	40	0	40	0.00000
Roseivivax	93682	G	37	5	42	0.00000
Aliiphycobium	3479962	G	36	2	38	0.00000
Aliisedimentitalea	1697958	G	34	4	38	0.00000
Marinovum	367771	G	34	6	40	0.00000
Salipiger	263377	G	34	25	59	0.00000
Thalassococcus	436357	G	33	0	33	0.00000
Tropicibacter	599653	G	26	1	27	0.00000
Mameliella	1434019	G	26	2	28	0.00000
Falsihalocynthiibacter	2854182	G	26	0	26	0.00000
Oceanicola	252301	G	25	0	25	0.00000
Algirhabdus	3412738	G	24	0	24	0.00000
Loktanella	245186	G	24	1	25	0.00000
Actibacterium	1433986	G	22	22	44	0.00000
Sagittula	58842	G	20	13	33	0.00000
Dinoroseobacter	309512	G	19	15	34	0.00000
Antarctobacter	74032	G	15	0	15	0.00000
Thalassovivens	3680327	G	13	0	13	0.00000
Seohaeicola	481178	G	13	0	13	0.00000
Lentibacter	1434014	G	13	1	14	0.00000
Nereida	282198	G	12	0	12	0.00000
Marivita	659428	G	12	0	12	0.00000
Thalassobacter	266808	G	11	0	11	0.00000
Ponticoccus	983507	G	10	1	11	0.00000
Rhodobacter	1060	G	90	8	98	0.00000
Candidatus Nucleicultrix	1509243	G	4783	403	5186	0.00015
Candidatus Cytomitobacter	2601574	G	216	1	217	0.00001
Candidatus Nesciobacter	2601651	G	77	0	77	0.00000
Candidatus Gromoviella	2900571	G	12	0	12	0.00000
Candidatus Bealeia	1920992	G	11	0	11	0.00000
Candidatus Bodocaedibacter	3163645	G	26	0	26	0.00000
Candidatus Odyssella	84646	G	16	0	16	0.00000
Candidatus Endolissoclinum	1263978	G	832	6	838	0.00002
Ferrovibrio	1231242	G	269	5	274	0.00001
Magnetospirillum	13134	G	108	47	155	0.00000
Rhodospirillum	1081	G	78	6	84	0.00000
Pararhodospirillum	1612157	G	43	1	44	0.00000
Aerophototrophica	2811387	G	36	1	37	0.00000
Defluviicoccus	111830	G	24	2	26	0.00000
Azospirillum	191	G	728	53	781	0.00002
Niveispirillum	1543704	G	120	18	138	0.00000
Skermanella	204447	G	73	20	93	0.00000
Nitrospirillum	1543705	G	67	6	73	0.00000
Indioceanicola	2478349	G	39	3	42	0.00000
Terasakiella	196080	G	729	0	729	0.00002
Thalassospira	168934	G	503	15	518	0.00002
Magnetospira	1182780	G	71	0	71	0.00000
Thalassobaculum	526215	G	89	11	100	0.00000
Nisaea	390876	G	59	9	68	0.00000
Caenispirillum	414051	G	62	3	65	0.00000
Haematospirillum	1804663	G	45	1	46	0.00000
Pelagibius	643951	G	44	0	44	0.00000
Algihabitans	2821512	G	42	0	42	0.00000
Zavarzinia	204446	G	67	1	68	0.00000
Aestuariispira	1647175	G	37	0	37	0.00000
Hwanghaeella	2605940	G	29	0	29	0.00000
Hypericibacter	2705399	G	63	2	65	0.00000
Allostella	93	G	54	1	55	0.00000
Paramagnetospirillum	3031148	G	26	30	56	0.00000
Varunaivibrio	1866954	G	11	0	11	0.00000
Brevundimonas	41275	G	854	98	952	0.00003
Caulobacter	75	G	355	22	377	0.00001
Asticcacaulis	76890	G	172	7	179	0.00001
Phenylobacterium	20	G	115	8	123	0.00000
Terricaulis	2768684	G	17	0	17	0.00000
Candidatus Levibacter	3457288	G	936	8	944	0.00003
Candidatus Ponderosibacter	3457287	G	43	1	44	0.00000
Candidatus Puniceispirillum	767891	G	29	1	30	0.00000
Pseudemcibacter	2943291	G	415	5	420	0.00001
Emcibacter	1602338	G	51	0	51	0.00000
Luteithermobacter	2813803	G	45	2	47	0.00000
Paremcibacter	2813804	G	27	0	27	0.00000
Hyphobacterium	2004661	G	139	34	173	0.00001
Maricaulis	74317	G	124	5	129	0.00000
Oceanicaulis	153232	G	87	1	88	0.00000
Glycocaulis	1433402	G	60	8	68	0.00000
Marinicauda	1649466	G	19	5	24	0.00000
Algimonas	1246884	G	55	0	55	0.00000
Litorimonas	1167830	G	21	0	21	0.00000
Fretibacter	1649331	G	11	1	12	0.00000
Tistrella	171436	G	267	82	349	0.00001
Marinivivus	3457535	G	42	0	42	0.00000
Parvularcula	208215	G	141	23	164	0.00000
Hyphococcus	2038635	G	90	1	91	0.00000
Aquisalinus	1795639	G	35	1	36	0.00000
Hyphomonas	85	G	153	10	163	0.00000
Hirschia	2723	G	34	0	34	0.00000
Candidatus Viadribacter	2892997	G	23	0	23	0.00000
Kordiimonas	288021	G	130	2	132	0.00000
Temperatibacter	1549129	G	22	0	22	0.00000
Gimibacter	3058346	G	18	0	18	0.00000
Radicibacter	3462474	G	69	2	71	0.00000
Sneathiella	510690	G	51	0	51	0.00000
Minwuia	2493629	G	40	14	54	0.00000
Polynucleobacter	44013	G	13686	357	14043	0.00042
Burkholderia	32008	G	2803	364	3167	0.00009
Ralstonia	48736	G	984	105	1089	0.00003
Paraburkholderia	1822464	G	793	56	849	0.00003
Cupriavidus	106589	G	641	92	733	0.00002
Pandoraea	93217	G	184	22	206	0.00001
Caballeronia	1827195	G	179	20	199	0.00001
Candidatus Vallotiella	2018044	G	84	3	87	0.00000
Robbsia	2038280	G	72	3	75	0.00000
Mycoavidus	1810868	G	37	1	38	0.00000
Limnobacter	131079	G	28	4	32	0.00000
Pararobbsia	2718863	G	23	0	23	0.00000
Trinickia	2571160	G	21	1	22	0.00000
Mycetohabitans	2571159	G	18	0	18	0.00000
Ephemeroptericola	2680021	G	15	0	15	0.00000
Lautropia	47670	G	12	1	13	0.00000
Herbaspirillum	963	G	3512	154	3666	0.00011
Undibacterium	401469	G	3271	93	3364	0.00010
Massilia	149698	G	336	24	360	0.00001
Pseudoduganella	1522432	G	168	12	180	0.00001
Telluria	34069	G	109	17	126	0.00000
Duganella	75654	G	91	3	94	0.00000
Rugamonas	212744	G	22	2	24	0.00000
Candidatus Zinderia	884214	G	398	70	468	0.00001
Janthinobacterium	29580	G	177	11	188	0.00001
Oxalobacter	846	G	172	11	183	0.00001
Collimonas	202907	G	61	2	63	0.00000
Noviherbaspirillum	1344552	G	44	1	45	0.00000
Herminiimonas	303379	G	18	0	18	0.00000
Actimicrobium	1051898	G	12	0	12	0.00000
Neoundibacterium	3078232	G	10	0	10	0.00000
Comamonas	283	G	924	107	1031	0.00003
Variovorax	34072	G	904	73	977	0.00003
Polaromonas	52972	G	834	89	923	0.00003
Acidovorax	12916	G	723	176	899	0.00003
Alicycliphilus	201096	G	378	212	590	0.00002
Hydrogenophaga	47420	G	251	47	298	0.00001
Rhodoferax	28065	G	214	16	230	0.00001
Diaphorobacter	238749	G	209	58	267	0.00001
Ottowia	219181	G	173	30	203	0.00001
Delftia	80865	G	131	90	221	0.00001
Ramlibacter	174951	G	111	7	118	0.00000
Paracidovorax	3051137	G	108	23	131	0.00000
Limnohabitans	665874	G	76	4	80	0.00000
Pulveribacter	2678886	G	29	2	31	0.00000
Vandammella	2919468	G	29	0	29	0.00000
Paenacidovorax	3051138	G	25	3	28	0.00000
Serpentinimonas	2490452	G	21	1	22	0.00000
Verminephrobacter	364316	G	17	0	17	0.00000
Melaminivora	1649468	G	15	4	19	0.00000
Hylemonella	232523	G	12	0	12	0.00000
Curvibacter	281915	G	12	2	14	0.00000
Taylorella	29574	G	1515	201	1716	0.00005
Achromobacter	222	G	498	114	612	0.00002
Bordetella	517	G	387	109	496	0.00001
Orrella	1921582	G	305	64	369	0.00001
Basilea	1472344	G	263	30	293	0.00001
Paenalcaligenes	1100891	G	217	99	316	0.00001
Alcaligenes	507	G	203	23	226	0.00001
Oligella	90243	G	192	14	206	0.00001
Pigmentiphaga	152267	G	101	6	107	0.00000
Pelistega	106146	G	93	9	102	0.00000
Castellaniella	359336	G	63	8	71	0.00000
Advenella	290425	G	41	4	45	0.00000
Kerstersia	257820	G	30	3	33	0.00000
Neopusillimonas	2987605	G	20	7	27	0.00000
Paralcaligenes	1148163	G	17	1	18	0.00000
Pollutimonas	2987599	G	16	2	18	0.00000
Candidatus Ichthyocystis	2929841	G	958	2	960	0.00003
Xylophilus	54066	G	47	4	51	0.00000
Thiomonas	32012	G	40	1	41	0.00000
Eleftheria	1597779	G	38	2	40	0.00000
Aquabacterium	92793	G	31	2	33	0.00000
Rhizobacter	212743	G	19	1	20	0.00000
Piscinibacterium	2066914	G	18	0	18	0.00000
Tepidimonas	114248	G	14	12	26	0.00000
Roseateles	93681	G	337	27	364	0.00001
Piscinibacter	1114981	G	287	32	319	0.00001
Methylibium	316612	G	63	3	66	0.00000
Rubrivivax	28067	G	44	4	48	0.00000
Sphaerotilus	34102	G	40	5	45	0.00000
Caldimonas	196013	G	31	5	36	0.00000
Aquincola	391952	G	26	5	31	0.00000
Inhella	644355	G	24	2	26	0.00000
Leptothrix	88	G	20	0	20	0.00000
Ideonella	36862	G	13	5	18	0.00000
Duodenibacillus	1980697	G	59	4	63	0.00000
Turicimonas	1918598	G	40	0	40	0.00000
Sutterella	40544	G	39	3	42	0.00000
Snodgrassella	1193515	G	7863	202	8065	0.00024
Neisseria	482	G	2129	316	2445	0.00007
Vitreoscilla	59	G	319	0	319	0.00001
Eikenella	538	G	233	9	242	0.00001
Aquella	2593687	G	111	0	111	0.00000
Kingella	32257	G	44	1	45	0.00000
Uruburuella	299568	G	30	0	30	0.00000
Alysiella	194195	G	29	0	29	0.00000
Wielerella	2944815	G	25	0	25	0.00000
Deefgea	400947	G	275	6	281	0.00001
Chitinibacter	230666	G	101	5	106	0.00000
Iodobacter	32014	G	69	7	76	0.00000
Chitinirhabdus	3683957	G	32	0	32	0.00000
Chitiniphilus	585890	G	31	2	33	0.00000
Jeongeupia	885864	G	27	0	27	0.00000
Chitinimonas	240411	G	22	0	22	0.00000
Silvimonas	300264	G	20	0	20	0.00000
Chromobacterium	535	G	170	8	178	0.00001
Aquitalea	407217	G	88	5	93	0.00000
Paludibacterium	400060	G	34	0	34	0.00000
Vogesella	57739	G	31	1	32	0.00000
Laribacter	168470	G	28	15	43	0.00000
Aquaspirillum	187	G	23	0	23	0.00000
Microvirgula	57479	G	15	0	15	0.00000
Candidatus Kinetoplastidibacterium	33055	G	9546	2882	12428	0.00037
Candidatus Vidania	1191175	G	38	225	263	0.00001
Casimicrobium	2706000	G	15	2	17	0.00000
Chitinivorax	1433992	G	12	1	13	0.00000
Candidatus Profftella	1381133	G	11	67	78	0.00000
Candidatus Accumulibacter	327159	G	10	0	10	0.00000
Candidatus Methylopumilus	1679002	G	6722	30	6752	0.00020
Methylophilus	16	G	738	2	740	0.00002
Methylotenera	359407	G	42	0	42	0.00000
Methyloradius	2872156	G	24	0	24	0.00000
Methylobacillus	404	G	20	2	22	0.00000
Methylovorus	81682	G	11	0	11	0.00000
Nitrosomonas	914	G	544	18	562	0.00002
Nitrosospira	35798	G	213	0	213	0.00001
Usitatibacter	2803845	G	374	2	376	0.00001
Denitratisoma	311181	G	27	5	32	0.00000
Methyloversatilis	378210	G	27	0	27	0.00000
Sulfuritalea	1054211	G	23	0	23	0.00000
Sulfuricystis	3050898	G	23	3	26	0.00000
Sulfuriferula	1778653	G	73	3	76	0.00000
Sulfuricella	935200	G	11	0	11	0.00000
Sideroxydans	314343	G	30	0	30	0.00000
Candidatus Nitrotoga	453161	G	20	0	20	0.00000
Gallionella	96	G	18	0	18	0.00000
Ferrigenium	2249462	G	12	0	12	0.00000
Thiobacillus	919	G	20	1	21	0.00000
Sulfuritortus	1938335	G	17	4	21	0.00000
Fluviibacter	2808942	G	361	44	405	0.00001
Parazoarcus	2891322	G	127	12	139	0.00000
Thauera	33057	G	80	16	96	0.00000
Azoarcus	12960	G	56	3	59	0.00000
Nitrogeniibacter	2891294	G	15	0	15	0.00000
Azospira	146937	G	103	8	111	0.00000
Niveibacterium	1769726	G	60	1	61	0.00000
Aromatoleum	551759	G	21	0	21	0.00000
Oryzomicrobium	1911577	G	10	0	10	0.00000
Dechloromonas	73029	G	29	6	35	0.00000
Ferribacterium	88875	G	21	1	22	0.00000
Azonexus	146936	G	21	4	25	0.00000
Ferrovum	416212	G	19	0	19	0.00000
Acidithiobacillus	119977	G	422	4	426	0.00001
Mariprofundus	377315	G	38	0	38	0.00000
Magnetococcus	162171	G	26	0	26	0.00000
Hydrogenophilus	70774	G	21	0	21	0.00000
Flavobacterium	237	G	144936	16572	161508	0.00478
Polaribacter	52959	G	38142	7848	45990	0.00136
Tenacibaculum	104267	G	33343	7770	41113	0.00122
Capnocytophaga	1016	G	14958	709	15667	0.00046
Winogradskyella	286104	G	10439	1948	12387	0.00037
Aquimarina	290174	G	10136	494	10630	0.00031
Flagellimonas	444459	G	9796	3617	13413	0.00040
Formosa	225842	G	9644	3837	13481	0.00040
Lacinutrix	291183	G	9590	2484	12074	0.00036
Myroides	76831	G	9372	1760	11132	0.00033
Lutibacter	358023	G	8502	841	9343	0.00028
Antarcticibacterium	2058174	G	6455	2934	9389	0.00028
Nonlabens	363408	G	6349	2014	8363	0.00025
Maribacter	252356	G	4921	1023	5944	0.00018
Seonamhaeicola	1649495	G	4872	525	5397	0.00016
Aegicerativicinus	2893197	G	4055	230	4285	0.00013
Salegentibacter	143222	G	2968	4053	7021	0.00021
Algibacter	261827	G	2822	1032	3854	0.00011
Zunongwangia	417127	G	2650	1388	4038	0.00012
Abyssalbus	2967089	G	2528	110	2638	0.00008
Flavivirga	1209327	G	2435	185	2620	0.00008
Cellulophaga	104264	G	2345	468	2813	0.00008
Marixanthomonas	387658	G	2247	1160	3407	0.00010
Dokdonia	326319	G	2140	56	2196	0.00006
Christiangramia	292691	G	1928	258	2186	0.00006
Zhouia	561555	G	1895	777	2672	0.00008
Pontimicrobium	2918913	G	1849	764	2613	0.00008
Kordia	221065	G	1719	130	1849	0.00005
Mesoflavibacter	444051	G	1478	114	1592	0.00005
Mariniflexile	527198	G	1406	156	1562	0.00005
Aureibaculum	2706948	G	1390	208	1598	0.00005
Bizionia	283785	G	1380	486	1866	0.00006
Oceanihabitans	2045416	G	1164	851	2015	0.00006
Pseudalgibacter	2861660	G	1158	411	1569	0.00005
Galbibacter	379068	G	828	407	1235	0.00004
Paenimyroides	3085669	G	823	2981	3804	0.00011
Allotamlana	3400365	G	820	111	931	0.00003
Amniculibacterium	2715289	G	810	788	1598	0.00005
Costertonia	343334	G	753	465	1218	0.00004
Wenyingzhuangia	1518147	G	735	72	807	0.00002
Arenibacter	178469	G	732	863	1595	0.00005
Patiriisocius	2822394	G	730	154	884	0.00003
Thalassobellus	3400333	G	665	166	831	0.00002
Aequorivita	153265	G	606	28	634	0.00002
Zobellia	112040	G	539	42	581	0.00002
Psychroflexus	83612	G	522	21	543	0.00002
Candidatus Marifrigoribacter	3457289	G	517	79	596	0.00002
Leeuwenhoekiella	283735	G	479	329	808	0.00002
Sediminicola	389486	G	476	30	506	0.00001
Hwangdonia	1649460	G	438	187	625	0.00002
Olleya	336276	G	417	142	559	0.00002
Allomuricauda	111500	G	302	13	315	0.00001
Psychroserpens	49277	G	287	323	610	0.00002
Siansivirga	1204360	G	276	68	344	0.00001
Urechidicola	2700084	G	261	255	516	0.00002
Tamlana	393005	G	212	270	482	0.00001
Mangrovimonas	1211036	G	191	29	220	0.00001
Flaviramulus	369400	G	140	43	183	0.00001
Pseudotamlana	3400368	G	134	149	283	0.00001
Aestuariibaculum	1386924	G	126	20	146	0.00000
Imtechella	1165076	G	97	9	106	0.00000
Rasiella	2987594	G	90	8	98	0.00000
Croceibacter	216431	G	69	25	94	0.00000
Changchengzhania	2049301	G	62	6	68	0.00000
Yeosuana	288018	G	61	14	75	0.00000
Gilvibacter	379070	G	37	24	61	0.00000
Candidatus Arcticimaribacter	2953860	G	31	5	36	0.00000
Salinimicrobium	561367	G	23	3	26	0.00000
Sinomicrobium	1434045	G	20	0	20	0.00000
Gillisia	244698	G	20	19	39	0.00000
Lutimonas	449810	G	19	0	19	0.00000
Robiginitalea	252306	G	18	0	18	0.00000
Daejeonia	2027867	G	14	12	26	0.00000
Vaginella	1935184	G	13	16	29	0.00000
Euzebyella	1287916	G	13	13	26	0.00000
Pukyongia	2831916	G	10	1	11	0.00000
Chryseobacterium	59732	G	38244	7873	46117	0.00136
Kaistella	2782231	G	2757	75	2832	0.00008
Epilithonimonas	2782229	G	296	330	626	0.00002
