name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Spongiibacter	630749	G	716	9	725	0.00002
Oceanicoccus	1084558	G	66	0	66	0.00000
Zhongshania	1434050	G	29	0	29	0.00000
Congregibacter	393661	G	106	12	118	0.00000
Aequoribacter	2847769	G	84	5	89	0.00000
Luminiphilus	1341118	G	68	0	68	0.00000
Halioglobus	1217416	G	61	0	61	0.00000
Kineobactrum	2678529	G	31	0	31	0.00000
Candidatus Paraluminiphilus	3040948	G	24	0	24	0.00000
Candidatus Pseudothioglobus	2841677	G	5106	18	5124	0.00015
Candidatus Thioglobus	655184	G	303	3	306	0.00001
Candidatus Thiodubiliella	2738885	G	256	1	257	0.00001
Candidatus Ruthturnera	1541743	G	167	1	168	0.00001
Candidatus Vesicomyidisocius	2732587	G	96	0	96	0.00000
Candidatus Reidiella	2738850	G	522	326	848	0.00003
Candidatus Vondammii	2686004	G	101	0	101	0.00000
Celerinatantimonas	412033	G	115	1	116	0.00000
Candidatus Palibaumannia	198346	G	89	0	89	0.00000
Candidatus Steffania	1076625	G	54	0	54	0.00000
Candidatus Nardonella	204619	G	31	10	41	0.00000
Nitrosococcus	1227	G	1650	5	1655	0.00005
Rheinheimera	67575	G	812	233	1045	0.00003
Candidatus Nitrosacidococcus	2796146	G	264	3	267	0.00001
Thermochromatium	85073	G	238	8	246	0.00001
Thiorhodovibrio	61593	G	84	1	85	0.00000
Candidatus Nitrosoglobus	1980513	G	84	1	85	0.00000
Thiodictyon	53392	G	69	0	69	0.00000
Thioflavicoccus	156885	G	46	0	46	0.00000
Allochromatium	85072	G	43	2	45	0.00000
Thiocapsa	1056	G	42	0	42	0.00000
Caldichromatium	2828366	G	19	0	19	0.00000
Thiocystis	13724	G	18	0	18	0.00000
Marichromatium	85076	G	16	0	16	0.00000
Thioalkalivibrio	106633	G	292	5	297	0.00001
Acidihalobacter	1765964	G	289	4	293	0.00001
Spiribacter	1335745	G	147	0	147	0.00000
Sediminicurvatus	3383961	G	122	0	122	0.00000
Halorhodospira	85108	G	104	0	104	0.00000
Ectothiorhodospira	1051	G	80	1	81	0.00000
Aquisalimonas	406099	G	31	0	31	0.00000
Ectothiorhodosinus	233099	G	25	0	25	0.00000
Alkalilimnicola	133193	G	13	0	13	0.00000
Candidatus Endoriftia	393764	G	605	9	614	0.00002
Thiolapillus	1608298	G	190	0	190	0.00001
Candidatus Thiodiazotropha	1913444	G	151	0	151	0.00000
Thiosocius	2780488	G	44	0	44	0.00000
Magnetovirga	3425870	G	38	0	38	0.00000
Sedimenticola	349742	G	16	0	16	0.00000
Halothiobacillus	109262	G	234	2	236	0.00001
Granulosicoccus	437504	G	72	0	72	0.00000
Sulfuriflexus	1860077	G	55	0	55	0.00000
Wenzhouxiangella	1676142	G	110	0	110	0.00000
Guyparkeria	2035712	G	46	1	47	0.00000
Methylobacter	429	G	1589	46	1635	0.00005
Methylomonas	416	G	1435	19	1454	0.00004
Methylocaldum	73778	G	794	9	803	0.00002
Methylotuvimicrobium	2822410	G	664	13	677	0.00002
Candidatus Methylospira	1808977	G	423	6	429	0.00001
Methylovulum	762296	G	309	3	312	0.00001
Methylococcus	413	G	226	4	230	0.00001
Methylomagnum	1760987	G	147	1	148	0.00000
Methyloprofundus	1565313	G	83	1	84	0.00000
Methylomicrobium	39773	G	43	1	44	0.00000
Methylogaea	1295378	G	35	0	35	0.00000
Methylomarinum	1221209	G	27	1	28	0.00000
Candidatus Methylocalor	3135206	G	16	0	16	0.00000
Methylomarinovum	1486720	G	202	0	202	0.00001
Kangiella	261963	G	1888	23	1911	0.00006
Wohlfahrtiimonas	582472	G	568	75	643	0.00002
Ignatzschineria	112008	G	227	3	230	0.00001
Dichelobacter	869	G	166	64	230	0.00001
Suttonella	13275	G	110	0	110	0.00000
Cardiobacterium	2717	G	48	1	49	0.00000
Hydrocarboniphaga	243627	G	100	0	100	0.00000
Nevskia	64001	G	90	0	90	0.00000
Solimonas	413435	G	45	0	45	0.00000
Flagellatimonas	2893022	G	41	0	41	0.00000
Sinimarinibacterium	1861863	G	31	5	36	0.00000
Algiphilus	1266053	G	80	358	438	0.00001
Salinisphaera	180541	G	202	1	203	0.00001
Acidiferrobacter	986106	G	82	0	82	0.00000
Sulfurifustis	1692042	G	37	0	37	0.00000
Candidatus Portiera	235572	G	81	3	84	0.00000
Thiohalobacter	1273155	G	68	0	68	0.00000
Candidatus Spongiihabitans	3033996	G	67	0	67	0.00000
Immundisolibacter	1934947	G	64	4	68	0.00000
Candidatus Comchoanobacter	2975286	G	41	0	41	0.00000
Candidatus Rariloculus ( ex Nguyen 2022)	2978114	G	34	0	34	0.00000
Woeseia	1738655	G	26	0	26	0.00000
Sulfurivermis	2034504	G	18	9	27	0.00000
Steroidobacter	469322	G	12	1	13	0.00000
Parasaccharibacter	1602345	G	325685	4824	330509	0.00993
Gluconobacter	441	G	56108	14107	70215	0.00211
Acetobacter	434	G	54401	12152	66553	0.00200
Komagataeibacter	1434011	G	35936	17977	53913	0.00162
Asaia	91914	G	26133	14776	40909	0.00123
Oecophyllibacter	2791118	G	14505	241	14746	0.00044
Neokomagataea	1223423	G	8258	812	9070	0.00027
Aristophania	3027666	G	6986	394	7380	0.00022
Formicincola	2952773	G	5566	82	5648	0.00017
Granulibacter	364409	G	5357	417	5774	0.00017
Kozakia	153497	G	5192	2207	7399	0.00022
Candidatus Kirkpatrickella	3097638	G	3728	205	3933	0.00012
Nguyenibacter	1519186	G	3695	216	3911	0.00012
Neoasaia	320496	G	3539	472	4011	0.00012
Commensalibacter	1079922	G	3182	224	3406	0.00010
Novacetimonas	2919364	G	3149	2876	6025	0.00018
Swingsia	1649499	G	3008	614	3622	0.00011
Lichenicola	2804525	G	2655	82	2737	0.00008
Lichenicoccus	2781897	G	2102	101	2203	0.00007
Gluconacetobacter	89583	G	2035	251	2286	0.00007
Entomobacter	2811380	G	1331	67	1398	0.00004
Acidibrevibacterium	2603324	G	1069	251	1320	0.00004
Pararoseomonas	2870712	G	577	430	1007	0.00003
Rhodovastum	504465	G	553	31	584	0.00002
Rhodopila	1070	G	420	15	435	0.00001
Roseomonas	125216	G	5152	1079	6231	0.00019
Sediminicoccus	1706033	G	1262	227	1489	0.00004
Roseococcus	35812	G	443	127	570	0.00002
Muricoccus	3409995	G	313	50	363	0.00001
Dankookia	1940143	G	249	33	282	0.00001
Humitalea	1223303	G	242	14	256	0.00001
Acidocella	50709	G	1437	84	1521	0.00005
Acidiphilium	522	G	1075	45	1120	0.00003
Acidisoma	512381	G	677	24	701	0.00002
Elioraea	457933	G	312	6	318	0.00001
Rhizobium	379	G	11513	1277	12790	0.00038
Agrobacterium	357	G	6533	4952	11485	0.00034
Neorhizobium	1525371	G	1265	162	1427	0.00004
Pararhizobium	1612611	G	775	45	820	0.00002
Pseudorhizobium	1903858	G	61	23	84	0.00000
Allorhizobium	78526	G	31	61	92	0.00000
Liberibacter	34019	G	5026	389	5415	0.00016
Sinorhizobium	28105	G	3003	399	3402	0.00010
Ensifer	106591	G	546	62	608	0.00002
Lentilitoribacter	1649463	G	1329	20	1349	0.00004
Hoeflea	274591	G	1230	167	1397	0.00004
Shinella	323620	G	1001	496	1497	0.00004
Affinirhizobium	3070964	G	221	36	257	0.00001
Terrirhizobium	3464117	G	173	20	193	0.00001
Peteryoungia	2853332	G	145	16	161	0.00000
Georhizobium	2661800	G	78	6	84	0.00000
Paenirhizobium	3070963	G	69	36	105	0.00000
Ciceribacter	1648508	G	49	3	52	0.00000
Bartonella	773	G	15394	687	16081	0.00048
Bradyrhizobium	374	G	10455	374	10829	0.00033
Afipia	1033	G	1839	2386	4225	0.00013
Tardiphaga	1395974	G	1002	29	1031	0.00003
Rhodopseudomonas	1073	G	808	72	880	0.00003
Nitrobacter	911	G	320	5	325	0.00001
Rugositalea	3466653	G	153	3	156	0.00000
Variibacter	1649510	G	19	0	19	0.00000
Mesorhizobium	68287	G	5208	506	5714	0.00017
Phyllobacterium	28100	G	1608	91	1699	0.00005
Nitratireductor	245876	G	878	233	1111	0.00003
Aminobacter	31988	G	425	1126	1551	0.00005
Aquibium	2911176	G	163	21	184	0.00001
Chelativorans	449972	G	156	39	195	0.00001
Terribium	3143704	G	31	25	56	0.00000
Roseibium	150830	G	4335	532	4867	0.00015
Stappia	152161	G	1028	285	1313	0.00004
Breoghania	1406135	G	470	24	494	0.00001
Pseudovibrio	258255	G	418	20	438	0.00001
Pannonibacter	227873	G	360	509	869	0.00003
Labrenzia	478070	G	284	180	464	0.00001
Methylobacterium	407	G	5113	650	5763	0.00017
Methylorubrum	2282523	G	978	191	1169	0.00004
Microvirga	186650	G	730	25	755	0.00002
Devosia	46913	G	3021	146	3167	0.00010
Pelagibacterium	1082930	G	703	116	819	0.00002
Paradevosia	1573407	G	155	33	188	0.00001
Mariluticola	3064792	G	153	3	156	0.00000
Maritalea	623276	G	127	2	129	0.00000
Brucella	234	G	2065	1052	3117	0.00009
Ochrobactrum	528	G	289	65	354	0.00001
Pseudochrobactrum	354349	G	777	119	896	0.00003
Ancylobacter	99	G	945	168	1113	0.00003
Xanthobacter	279	G	685	251	936	0.00003
Labrys	204476	G	361	74	435	0.00001
Aquabacter	45402	G	195	8	203	0.00001
Starkeya	152053	G	160	10	170	0.00001
Pseudolabrys	556257	G	155	9	164	0.00000
Azorhizobium	6	G	85	9	94	0.00000
Methylocystis	133	G	1957	67	2024	0.00006
Methylosinus	425	G	365	6	371	0.00001
Aureimonas	414371	G	1524	416	1940	0.00006
Martelella	293088	G	573	187	760	0.00002
Antarcticirhabdus	3042730	G	93	12	105	0.00000
Jiella	1775688	G	44	2	46	0.00000
Aurantimonas	182269	G	22	2	24	0.00000
Hyphomicrobium	81	G	765	17	782	0.00002
Methyloligella	1485594	G	402	11	413	0.00001
Rhodomicrobium	1068	G	326	5	331	0.00001
Methyloceanibacter	1484898	G	152	1	153	0.00000
Filomicrobium	119044	G	106	1	107	0.00000
Bosea	85413	G	1577	114	1691	0.00005
Pyruvatibacter	1742974	G	400	32	432	0.00001
Candidatus Phaeomarinibacter	1541445	G	330	3	333	0.00001
Anderseniella	444432	G	208	22	230	0.00001
Tepidicaulis	1742977	G	202	233	435	0.00001
Kaustia	2838250	G	182	6	188	0.00001
Parvibaculum	256616	G	110	77	187	0.00001
Methylovirgula	1156568	G	434	9	443	0.00001
Methylocella	120652	G	337	9	346	0.00001
Methylocapsa	184923	G	199	8	207	0.00001
Beijerinckia	532	G	133	4	137	0.00000
Cohaesibacter	655352	G	689	19	708	0.00002
Reyranella	445219	G	664	17	681	0.00002
Oricola	1594166	G	352	20	372	0.00001
Roseitalea	1915401	G	137	8	145	0.00000
Ahrensia	152180	G	69	0	69	0.00000
Oceaniradius	2679892	G	40	38	78	0.00000
Terrihabitans	2874214	G	128	4	132	0.00000
Enhydrobacter	212791	G	115	4	119	0.00000
Nordella	169055	G	111	1	112	0.00000
Pseudorhodoplanes	1734920	G	83	2	85	0.00000
Candidatus Endowatersipora	376743	G	79	0	79	0.00000
Candidatus Hodgkinia	573657	G	70	0	70	0.00000
Salinarimonas	690086	G	473	40	513	0.00002
Kaistia	166953	G	313	33	346	0.00001
Bauldia	1145345	G	62	1	63	0.00000
Phreatobacter	1632780	G	354	23	377	0.00001
Pleomorphomonas	261933	G	286	36	322	0.00001
Hartmannibacter	1572860	G	47	10	57	0.00000
Salaquimonas	2712688	G	283	5	288	0.00001
Alsobacter	1502180	G	203	16	219	0.00001
Terrirubrum	3142786	G	185	4	189	0.00001
Afifella	643217	G	183	37	220	0.00001
Acuticoccus	1904377	G	166	5	171	0.00001
Blastochloris	59282	G	157	12	169	0.00001
Lichenihabitans	2723776	G	133	2	135	0.00000
Chenggangzhangella	2041902	G	125	5	130	0.00000
Coralliovum	3228940	G	120	2	122	0.00000
Rhodoligotrophos	987053	G	106	2	108	0.00000
Chelatococcus	28209	G	79	4	83	0.00000
Aestuariivirga	2650923	G	65	1	66	0.00000
Methyloraptor	3382645	G	47	4	51	0.00000
Sphingomonas	13687	G	30648	11794	42442	0.00127
Novosphingobium	165696	G	4532	870	5402	0.00016
Alterisphingorhabdus (ex Yan et al. 2024)	3382518	G	336	2	338	0.00001
Stakelama	1124625	G	105	14	119	0.00000
Hankyongella	1763827	G	94	9	103	0.00000
Sphingosinithalassobacter	2676233	G	71	6	77	0.00000
Citromicrobium	72173	G	48	7	55	0.00000
Tardibacter	2685927	G	37	52	89	0.00000
Parablastomonas	1654718	G	36	2	38	0.00000
Erythrobacter	1041	G	1667	221	1888	0.00006
Porphyrobacter	1111	G	191	50	241	0.00001
Qipengyuania	1855416	G	1169	139	1308	0.00004
Altererythrobacter	361177	G	682	41	723	0.00002
Croceicoccus	1295327	G	430	98	528	0.00002
Croceibacterium	2676755	G	350	19	369	0.00001
Tsuneonella	2800686	G	347	36	383	0.00001
Caenibius	2827482	G	332	42	374	0.00001
Pelagerythrobacter	2800685	G	261	30	291	0.00001
Aurantiacibacter	2800681	G	207	16	223	0.00001
Paraurantiacibacter	2800682	G	67	1	68	0.00000
Pseudoblastomonas	3423750	G	65	8	73	0.00000
Parerythrobacter	2800684	G	12	0	12	0.00000
Sphingorhabdus	1434046	G	3692	144	3836	0.00012
Parasphingorhabdus	2709685	G	1208	23	1231	0.00004
Novosphingopyxis	2709686	G	123	15	138	0.00000
Sphingobium	165695	G	4575	2141	6716	0.00020
Sphingopyxis	165697	G	2499	402	2901	0.00009
Rhizorhabdus	1649486	G	444	241	685	0.00002
Alterirhizorhabdus	3423723	G	404	47	451	0.00001
Zymomonas	541	G	762	255	1017	0.00003
Sphingosinicella	335405	G	230	50	280	0.00001
Glacieibacterium	2860235	G	185	39	224	0.00001
Polymorphobacter	1508451	G	125	40	165	0.00000
Sandaracinobacteroides	2883109	G	71	1	72	0.00000
Sphingomicrobium	1227948	G	315	11	326	0.00001
Allosphingosinicella	2823232	G	149	13	162	0.00000
Blastomonas	150203	G	206	5	211	0.00001
Parasphingopyxis	1234545	G	112	3	115	0.00000
Aquisediminimonas	2676781	G	25	1	26	0.00000
Paracoccus	265	G	4267	1481	5748	0.00017
Aestuariibius	2109360	G	1783	48	1831	0.00005
Yoonia	2211641	G	823	97	920	0.00003
Thioclava	285107	G	822	117	939	0.00003
Tabrizicola	1443919	G	692	129	821	0.00002
Pseudooceanicola	1679449	G	565	58	623	0.00002
Cognatishimia	2211635	G	501	19	520	0.00002
Aliiroseovarius	1658781	G	475	34	509	0.00002
Tritonibacter	2083206	G	406	202	608	0.00002
Rhodovulum	34008	G	378	70	448	0.00001
Cereibacter	1653176	G	349	51	400	0.00001
Gymnodinialimonas	2937410	G	339	17	356	0.00001
Profundibacter	2778525	G	320	5	325	0.00001
Fontisubflavum	3118803	G	275	4	279	0.00001
Roseinatronobacter	121820	G	274	8	282	0.00001
Parasedimentitalea	2738399	G	263	11	274	0.00001
Pelagovum	2795377	G	261	27	288	0.00001
Algicella	3050722	G	254	5	259	0.00001
Abyssibius	3029205	G	250	23	273	0.00001
Pontivivens	1844015	G	244	59	303	0.00001
Gemmobacter	204456	G	226	58	284	0.00001
Limimaricola	2211638	G	203	26	229	0.00001
Brevirhabdus	1855413	G	164	161	325	0.00001
Pseudopelagicola	1649483	G	155	0	155	0.00000
Amaricoccus	56999	G	137	13	150	0.00000
Planktomarina	1284657	G	135	6	141	0.00000
Marivivens	1759396	G	128	12	140	0.00000
Pukyongiella	2831925	G	122	52	174	0.00001
Nioella	1775424	G	116	4	120	0.00000
Falsirhodobacter	1434002	G	110	10	120	0.00000
Pseudophaeobacter	1541822	G	109	56	165	0.00000
Fuscovulum	2818469	G	97	27	124	0.00000
Haematobacter	366614	G	96	155	251	0.00001
Paragemmobacter	3143992	G	95	26	121	0.00000
Vannielia	2813041	G	91	3	94	0.00000
Arenibacterium	2824249	G	86	26	112	0.00000
Pacificitalea	2846749	G	85	34	119	0.00000
Pikeienuella	2831955	G	82	20	102	0.00000
Pseudogemmobacter	2663134	G	76	4	80	0.00000
Silicimonas	1955420	G	75	1	76	0.00000
Frigidibacter	1775705	G	69	41	110	0.00000
Qingshengfaniella	2816884	G	67	3	70	0.00000
Roseicitreum	1209946	G	65	1	66	0.00000
Paroceanicella	2683599	G	61	25	86	0.00000
Pseudorhodobacter	238783	G	59	3	62	0.00000
Marinibacterium	1931200	G	46	4	50	0.00000
Pseudoroseicyclus	1813601	G	46	2	48	0.00000
Neotabrizicola	2946607	G	46	15	61	0.00000
Amylibacter	1617805	G	44	0	44	0.00000
Polymorphum	991903	G	43	29	72	0.00000
Albidovulum	205889	G	31	1	32	0.00000
Sulfitobacter	60136	G	2790	661	3451	0.00010
Roseovarius	74030	G	2016	213	2229	0.00007
Phaeobacter	302485	G	1235	412	1647	0.00005
Roseobacter	2433	G	600	15	615	0.00002
Leisingera	191028	G	581	83	664	0.00002
Pseudosulfitobacter	2854186	G	537	320	857	0.00003
Ruegeria	97050	G	529	66	595	0.00002
Thalassovita	335927	G	473	20	493	0.00001
Celeribacter	875170	G	435	140	575	0.00002
Tateyamaria	299261	G	318	9	327	0.00001
Alloyangia	2919626	G	312	22	334	0.00001
Octadecabacter	53945	G	299	36	335	0.00001
Rhodophyticola	2680018	G	278	3	281	0.00001
Pelagimonas	1434029	G	252	16	268	0.00001
Ketogulonicigenium	92944	G	245	23	268	0.00001
Dinoroseobacter	309512	G	232	171	403	0.00001
Roseicyclus	336277	G	230	5	235	0.00001
Shimia	573139	G	228	15	243	0.00001
Tropicibacter	599653	G	219	9	228	0.00001
Salipiger	263377	G	215	124	339	0.00001
Mameliella	1434019	G	195	26	221	0.00001
Phycobium	3479963	G	193	3	196	0.00001
Seohaeicola	481178	G	180	0	180	0.00001
Roseivivax	93682	G	134	20	154	0.00000
Jannaschia	188905	G	132	3	135	0.00000
Palleronia	315422	G	128	2	130	0.00000
Falsihalocynthiibacter	2854182	G	128	3	131	0.00000
Thalassobacter	266808	G	122	2	124	0.00000
Loktanella	245186	G	119	5	124	0.00000
Antarctobacter	74032	G	111	2	113	0.00000
Sagittula	58842	G	111	53	164	0.00000
Lentibacter	1434014	G	91	9	100	0.00000
Ponticoccus	983507	G	87	9	96	0.00000
Thalassovivens	3680327	G	86	2	88	0.00000
Nereida	282198	G	76	0	76	0.00000
Oceanicola	252301	G	75	2	77	0.00000
Actibacterium	1433986	G	68	62	130	0.00000
Marinovum	367771	G	65	12	77	0.00000
Marivita	659428	G	56	1	57	0.00000
Aliiphycobium	3479962	G	53	3	56	0.00000
Aliisedimentitalea	1697958	G	52	6	58	0.00000
Thalassococcus	436357	G	51	0	51	0.00000
Algirhabdus	3412738	G	29	0	29	0.00000
Rhodobacter	1060	G	712	66	778	0.00002
Rickettsia	780	G	8907	1196	10103	0.00030
Orientia	69474	G	4009	50	4059	0.00012
Candidatus Tisiphia	2996317	G	1493	1402	2895	0.00009
Candidatus Trichorickettsia	1522201	G	1171	16	1187	0.00004
Candidatus Sneabacter	2601645	G	14	0	14	0.00000
Candidatus Megaera	1742636	G	146	0	146	0.00000
Candidatus Phycorickettsia	2115980	G	31	0	31	0.00000
Wolbachia	953	G	11116	110	11226	0.00034
Ehrlichia	943	G	714	13	727	0.00002
Candidatus Neoehrlichia	467749	G	431	9	440	0.00001
Candidatus Mesenet	2883098	G	311	9	320	0.00001
Neorickettsia	33993	G	253	20	273	0.00001
Anaplasma	768	G	223	1417	1640	0.00005
Candidatus Bandiella	2716172	G	161	1	162	0.00000
Candidatus Lariskella	1175554	G	72	0	72	0.00000
Candidatus Midichloria	411566	G	46	0	46	0.00000
Candidatus Fokinia	1802983	G	20	0	20	0.00000
Candidatus Deianiraea	2603321	G	28	0	28	0.00000
Azospirillum	191	G	2758	235	2993	0.00009
Niveispirillum	1543704	G	934	112	1046	0.00003
Nitrospirillum	1543705	G	763	94	857	0.00003
Skermanella	204447	G	405	267	672	0.00002
Indioceanicola	2478349	G	165	21	186	0.00001
Thalassospira	168934	G	2454	189	2643	0.00008
Magnetospira	1182780	G	314	5	319	0.00001
Rhodospirillum	1081	G	392	49	441	0.00001
Magnetospirillum	13134	G	348	202	550	0.00002
Candidatus Endolissoclinum	1263978	G	297	2	299	0.00001
Pararhodospirillum	1612157	G	247	9	256	0.00001
Ferrovibrio	1231242	G	240	6	246	0.00001
Aerophototrophica	2811387	G	111	7	118	0.00000
Defluviicoccus	111830	G	107	14	121	0.00000
Terasakiella	196080	G	864	10	874	0.00003
Nisaea	390876	G	426	87	513	0.00002
Thalassobaculum	526215	G	236	22	258	0.00001
Haematospirillum	1804663	G	384	13	397	0.00001
Caenispirillum	414051	G	220	17	237	0.00001
Aestuariispira	1647175	G	231	4	235	0.00001
Hwanghaeella	2605940	G	185	1	186	0.00001
Pelagibius	643951	G	261	9	270	0.00001
Algihabitans	2821512	G	125	6	131	0.00000
Allostella	93	G	236	9	245	0.00001
Zavarzinia	204446	G	223	6	229	0.00001
Hypericibacter	2705399	G	218	6	224	0.00001
Paramagnetospirillum	3031148	G	83	190	273	0.00001
Varunaivibrio	1866954	G	62	1	63	0.00000
Brevundimonas	41275	G	3927	841	4768	0.00014
Caulobacter	75	G	1481	137	1618	0.00005
Asticcacaulis	76890	G	1143	35	1178	0.00004
Phenylobacterium	20	G	345	30	375	0.00001
Terricaulis	2768684	G	16	0	16	0.00000
Candidatus Pelagibacter	198251	G	6876	52	6928	0.00021
Candidatus Fonsibacter	2045213	G	102	1	103	0.00000
Hyphobacterium	2004661	G	848	301	1149	0.00003
Oceanicaulis	153232	G	461	9	470	0.00001
Maricaulis	74317	G	382	11	393	0.00001
Glycocaulis	1433402	G	326	61	387	0.00001
Marinicauda	1649466	G	68	24	92	0.00000
Algimonas	1246884	G	1221	5	1226	0.00004
Litorimonas	1167830	G	268	1	269	0.00001
Fretibacter	1649331	G	140	1	141	0.00000
Hyphomonas	85	G	2190	216	2406	0.00007
Hirschia	2723	G	156	1	157	0.00000
Candidatus Viadribacter	2892997	G	20	0	20	0.00000
Candidatus Cytomitobacter	2601574	G	867	6	873	0.00003
Candidatus Bealeia	1920992	G	137	121	258	0.00001
Candidatus Nesciobacter	2601651	G	40	0	40	0.00000
Candidatus Gromoviella	2900571	G	13	0	13	0.00000
Candidatus Hydrogenosomobacter	2654634	G	10	0	10	0.00000
Candidatus Odyssella	84646	G	252	0	252	0.00001
Candidatus Bodocaedibacter	3163645	G	68	0	68	0.00000
Candidatus Nucleicultrix	1509243	G	268	5	273	0.00001
Tistrella	171436	G	1241	539	1780	0.00005
Marinivivus	3457535	G	213	6	219	0.00001
Kordiimonas	288021	G	659	9	668	0.00002
Temperatibacter	1549129	G	474	4	478	0.00001
Gimibacter	3058346	G	143	1	144	0.00000
Pseudemcibacter	2943291	G	714	13	727	0.00002
Emcibacter	1602338	G	222	4	226	0.00001
Luteithermobacter	2813803	G	191	9	200	0.00001
Paremcibacter	2813804	G	117	2	119	0.00000
Hyphococcus	2038635	G	426	1	427	0.00001
Parvularcula	208215	G	367	41	408	0.00001
Aquisalinus	1795639	G	113	2	115	0.00000
Candidatus Puniceispirillum	767891	G	188	5	193	0.00001
Candidatus Ponderosibacter	3457287	G	135	0	135	0.00000
Candidatus Levibacter	3457288	G	139	1	140	0.00000
Sneathiella	510690	G	430	7	437	0.00001
Radicibacter	3462474	G	426	19	445	0.00001
Minwuia	2493629	G	141	26	167	0.00001
Burkholderia	32008	G	17750	1988	19738	0.00059
Polynucleobacter	44013	G	14634	387	15021	0.00045
Paraburkholderia	1822464	G	8833	675	9508	0.00029
Ralstonia	48736	G	2251	379	2630	0.00008
Cupriavidus	106589	G	2250	466	2716	0.00008
Pandoraea	93217	G	746	95	841	0.00003
Caballeronia	1827195	G	559	100	659	0.00002
Mycetohabitans	2571159	G	271	13	284	0.00001
Robbsia	2038280	G	259	13	272	0.00001
Imbroritus	3422601	G	146	28	174	0.00001
Mycoavidus	1810868	G	136	5	141	0.00000
Trinickia	2571160	G	127	7	134	0.00000
Pararobbsia	2718863	G	101	4	105	0.00000
Limnobacter	131079	G	63	14	77	0.00000
Candidatus Vallotiella	2018044	G	39	2	41	0.00000
Ephemeroptericola	2680021	G	28	1	29	0.00000
Lautropia	47670	G	10	1	11	0.00000
Comamonas	283	G	2365	502	2867	0.00009
Alicycliphilus	201096	G	2262	1306	3568	0.00011
Variovorax	34072	G	2024	159	2183	0.00007
Paracidovorax	3051137	G	1449	303	1752	0.00005
Acidovorax	12916	G	1239	442	1681	0.00005
Hydrogenophaga	47420	G	1046	107	1153	0.00003
Ottowia	219181	G	998	203	1201	0.00004
Diaphorobacter	238749	G	585	335	920	0.00003
Rhodoferax	28065	G	578	35	613	0.00002
Polaromonas	52972	G	416	12	428	0.00001
Limnohabitans	665874	G	317	19	336	0.00001
Delftia	80865	G	297	267	564	0.00002
Ramlibacter	174951	G	227	15	242	0.00001
Candidatus Symbiobacter	1436289	G	55	0	55	0.00000
Hylemonella	232523	G	54	2	56	0.00000
Vandammella	2919468	G	49	0	49	0.00000
Melaminivora	1649468	G	48	17	65	0.00000
Simplicispira	352450	G	44	11	55	0.00000
Curvibacter	281915	G	42	5	47	0.00000
Paenacidovorax	3051138	G	34	4	38	0.00000
Pulveribacter	2678886	G	29	2	31	0.00000
Verminephrobacter	364316	G	22	0	22	0.00000
Serpentinimonas	2490452	G	15	1	16	0.00000
Brachymonas	28219	G	10	1	11	0.00000
Massilia	149698	G	1838	196	2034	0.00006
Duganella	75654	G	730	43	773	0.00002
Pseudoduganella	1522432	G	608	57	665	0.00002
Telluria	34069	G	127	26	153	0.00000
Rugamonas	212744	G	50	7	57	0.00000
Herbaspirillum	963	G	2950	224	3174	0.00010
Undibacterium	401469	G	2305	79	2384	0.00007
Janthinobacterium	29580	G	839	79	918	0.00003
Candidatus Zinderia	884214	G	569	108	677	0.00002
Collimonas	202907	G	340	12	352	0.00001
Oxalobacter	846	G	255	10	265	0.00001
Neoundibacterium	3078232	G	185	8	193	0.00001
Glaciimonas	1229970	G	147	5	152	0.00000
Herminiimonas	303379	G	101	3	104	0.00000
Noviherbaspirillum	1344552	G	89	4	93	0.00000
Affinundibacterium	3078230	G	29	0	29	0.00000
Actimicrobium	1051898	G	23	1	24	0.00000
Achromobacter	222	G	1818	503	2321	0.00007
Bordetella	517	G	1275	708	1983	0.00006
Alcaligenes	507	G	947	252	1199	0.00004
Oligella	90243	G	632	64	696	0.00002
Taylorella	29574	G	622	69	691	0.00002
Advenella	290425	G	434	64	498	0.00001
Castellaniella	359336	G	377	54	431	0.00001
Orrella	1921582	G	187	40	227	0.00001
Pigmentiphaga	152267	G	173	24	197	0.00001
Pelistega	106146	G	165	17	182	0.00001
Paenalcaligenes	1100891	G	163	73	236	0.00001
Neopusillimonas	2987605	G	131	67	198	0.00001
Kerstersia	257820	G	102	16	118	0.00000
Ampullimonas	1920247	G	52	7	59	0.00000
Pollutimonas	2987599	G	49	10	59	0.00000
Paralcaligenes	1148163	G	46	3	49	0.00000
Parapusillimonas	1403714	G	33	22	55	0.00000
Basilea	1472344	G	26	3	29	0.00000
Pusillimonas	305976	G	24	3	27	0.00000
Roseateles	93681	G	1263	103	1366	0.00004
Piscinibacter	1114981	G	280	13	293	0.00001
Methylibium	316612	G	243	21	264	0.00001
Rubrivivax	28067	G	181	10	191	0.00001
Sphaerotilus	34102	G	131	35	166	0.00000
Ideonella	36862	G	111	50	161	0.00000
Inhella	644355	G	108	9	117	0.00000
Leptothrix	88	G	84	1	85	0.00000
Caldimonas	196013	G	74	17	91	0.00000
Aquincola	391952	G	41	8	49	0.00000
Candidatus Ichthyocystis	2929841	G	1237	5	1242	0.00004
Rhizobacter	212743	G	237	14	251	0.00001
Xylophilus	54066	G	154	14	168	0.00001
