name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces bobili	67280	S	14	25	39	0.00000
Streptomyces celluloflavus	58344	S	14	1	15	0.00000
Streptomyces profundus	2867410	S	14	0	14	0.00000
Streptomyces akebiae	2865673	S	13	2	15	0.00000
Streptomyces alboflavus	67267	S	13	4	17	0.00000
Streptomyces luteireticuli	173858	S	13	1	14	0.00000
Streptomyces dengpaensis	2049881	S	13	1	14	0.00000
Streptomyces cynarae	2981134	S	13	1	14	0.00000
Streptomyces xanthii	2768069	S	13	1	14	0.00000
Streptomyces californicus	67351	S	13	40	53	0.00000
Streptomyces albidoflavus	1886	S	11	69	80	0.00000
Streptomyces iakyrus	68219	S	12	4	16	0.00000
Streptomyces capitiformicae	2014920	S	12	1	13	0.00000
Streptomyces finlayi	67296	S	12	2	14	0.00000
Streptomyces halobius	2879846	S	12	0	12	0.00000
Streptomyces carpaticus	285558	S	12	21	33	0.00000
Streptomyces brevispora	887462	S	11	2	13	0.00000
Streptomyces laculatispora	887464	S	11	9	20	0.00000
Streptomyces subrutilus	36818	S	11	2	13	0.00000
Streptomyces vilmorinianum	3051092	S	11	1	12	0.00000
Streptomyces avermitilis	33903	S	11	1	12	0.00000
Streptomyces genisteinicus	2768068	S	11	1	12	0.00000
Streptomyces durmitorensis	319947	S	11	1	12	0.00000
Streptomyces stoeckheimensis	3344656	S	11	2	13	0.00000
Streptomyces spongiicola	1690221	S	11	1	12	0.00000
Streptomyces argyrophylli	2726118	S	11	2	13	0.00000
Streptomyces leeuwenhoekii	1437453	S	10	3	13	0.00000
Streptomyces scabiei	1930	S	10	4	14	0.00000
Streptomyces secundicynarae	3231715	S	10	1	11	0.00000
Streptomyces luomodiensis	3026192	S	10	7	17	0.00000
Streptomyces cavourensis	67258	S	10	47	57	0.00000
Streptomyces clavifer	68188	S	10	1	11	0.00000
Streptomyces prasinus	67345	S	10	2	12	0.00000
Streptomyces harbinensis	1176198	S	10	12	22	0.00000
Streptomyces flavofungini	68200	S	10	2	12	0.00000
Kitasatospora sp. NBC_01300	2903574	S	63	10	73	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	50	7	57	0.00000
Kitasatospora sp. NA04385	2742135	S	43	9	52	0.00000
Kitasatospora sp. CM 4170	3075627	S	43	12	55	0.00000
Kitasatospora sp. NBC_00374	2975964	S	40	5	45	0.00000
Kitasatospora sp. KL5	3425125	S	39	6	45	0.00000
Kitasatospora sp. NBC_01250	2903571	S	38	74	112	0.00000
Kitasatospora sp. NBC_01266	2903572	S	25	3	28	0.00000
Kitasatospora sp. McL0602	3439530	S	24	3	27	0.00000
Kitasatospora sp. NBC_01246	2903570	S	22	4	26	0.00000
Kitasatospora sp. NBC_00070	2975962	S	22	2	24	0.00000
Kitasatospora sp. NBC_00315	2975963	S	20	2	22	0.00000
Kitasatospora sp. NBC_01539	2903577	S	18	2	20	0.00000
Kitasatospora sp. NBC_01302	2903575	S	16	26	42	0.00000
Kitasatospora sp. NBC_01560	2975965	S	13	2	15	0.00000
Kitasatospora sp. cg17-2	3477065	S	10	7	17	0.00000
Kitasatospora purpeofusca	67352	S	187	86	273	0.00001
Kitasatospora albolonga	68173	S	55	29	84	0.00000
Kitasatospora griseola	2064	S	40	6	46	0.00000
Kitasatospora camelliae	3156397	S	34	5	39	0.00000
Kitasatospora cathayae	3004092	S	29	5	34	0.00000
Kitasatospora herbaricolor	68217	S	27	4	31	0.00000
Kitasatospora hibisci	3369522	S	26	6	32	0.00000
Kitasatospora setae	2066	S	12	2	14	0.00000
Kitasatospora aureofaciens	1894	S	10	2	12	0.00000
Kitasatospora papulosa	1464011	S	10	3	13	0.00000
Embleya sp. NBC_00896	2975961	S	544	42	586	0.00002
Embleya sp. NBC_00888	2975960	S	165	9	174	0.00001
Embleya sp. MST-111070	3398231	S	31	2	33	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	75	9	84	0.00000
Streptacidiphilus sp. PAMC 29251	3479768	S	42	3	45	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	29	4	33	0.00000
Actinacidiphila glaucinigra	235986	S	72	9	81	0.00000
Actinacidiphila sp. ITFR-21	3075199	S	34	3	37	0.00000
Actinacidiphila reveromycinica	659352	S	27	3	30	0.00000
Actinacidiphila bryophytorum	1436133	S	10	1	11	0.00000
Peterkaempfera podocarpi	3232308	S	39	3	42	0.00000
Peterkaempfera bronchialis	2126346	S	11	1	12	0.00000
Streptantibioticus cattleyicolor	29303	S	43	4	47	0.00000
Yinghuangia sp. ASG 101	2896848	S	42	2	44	0.00000
Carbonactinospora thermoautotrophica	1469144	S	22	1	23	0.00000
Bifidobacterium sp. ESL0769	2983229	S	2993	95	3088	0.00009
Bifidobacterium sp. ESL0728	2983220	S	1364	30	1394	0.00004
Bifidobacterium sp. ESL0732	2983222	S	758	30	788	0.00002
Bifidobacterium sp. ESL0775	2983230	S	644	12	656	0.00002
Bifidobacterium sp. ESL0790	2983233	S	633	5	638	0.00002
Bifidobacterium sp. ESL0682	2983212	S	538	7	545	0.00002
Bifidobacterium sp. ESL0690	2983214	S	492	15	507	0.00001
Bifidobacterium sp. ESL0704	2983219	S	451	384	835	0.00002
Bifidobacterium sp. ESL0764	2983228	S	324	510	834	0.00002
Bifidobacterium sp. ESL0800	2983236	S	314	504	818	0.00002
Bifidobacterium sp. ESL0798	2983235	S	215	201	416	0.00001
Bifidobacterium sp. ESL0827	3448583	S	41	5	46	0.00000
Bifidobacterium sp. ESL0820	3448586	S	26	18	44	0.00000
Bifidobacterium sp. ESL0200	3448588	S	15	45	60	0.00000
Bifidobacterium sp. ESL0825	3448587	S	10	6	16	0.00000
Bifidobacterium breve	1685	S	219	77	296	0.00001
Bifidobacterium aquikefiricola	3059038	S	146	8	154	0.00000
Bifidobacterium catenulatum	1686	S	146	41	187	0.00001
Bifidobacterium longum	216816	S	114	168	282	0.00001
Bifidobacterium pullorum	78448	S	101	9	110	0.00000
Bifidobacterium coryneforme	1687	S	100	2	102	0.00000
Bifidobacterium dentium	1689	S	81	1	82	0.00000
Bifidobacterium crudilactis	327277	S	78	4	82	0.00000
Bifidobacterium pseudolongum	1694	S	77	8	85	0.00000
Bifidobacterium asteroides	1684	S	76	10	86	0.00000
Bifidobacterium angulatum	1683	S	70	15	85	0.00000
Bifidobacterium subtile	77635	S	56	2	58	0.00000
Bifidobacterium bifidum	1681	S	56	56	112	0.00000
Bifidobacterium adolescentis	1680	S	52	29	81	0.00000
Bifidobacterium scardovii	158787	S	49	0	49	0.00000
Bifidobacterium pseudocatenulatum	28026	S	49	11	60	0.00000
Bifidobacterium fermentum	3059035	S	49	1	50	0.00000
Bifidobacterium lemurum	1603886	S	40	2	42	0.00000
Bifidobacterium saguini	762210	S	39	9	48	0.00000
Bifidobacterium thermophilum	33905	S	32	1	33	0.00000
Bifidobacterium choerinum	35760	S	31	7	38	0.00000
Bifidobacterium eulemuris	1765219	S	28	1	29	0.00000
Bifidobacterium imperatoris	2020965	S	27	6	33	0.00000
Bifidobacterium animalis	28025	S	21	176	197	0.00001
Bifidobacterium actinocoloniiforme	638619	S	16	0	16	0.00000
Bifidobacterium polysaccharolyticum	2750967	S	10	71	81	0.00000
Gardnerella sp. DNF00502	2749049	S	1679	658	2337	0.00007
Gardnerella sp. DNF00571G	2749052	S	1539	6928	8467	0.00025
Gardnerella sp. DNF00536	2749050	S	507	282	789	0.00002
Gardnerella sp. KA00747	2749078	S	20	8	28	0.00000
Gardnerella sp. DNF00622A	2749053	S	12	72	84	0.00000
Gardnerella sp. KA00288	2749074	S	10	51	61	0.00000
Gardnerella swidsinskii	2792979	S	46	520	566	0.00002
Gardnerella pickettii	2914924	S	23	164	187	0.00001
Scardovia inopinata	78259	S	244	10	254	0.00001
Scardovia wiggsiae	230143	S	34	0	34	0.00000
Alloscardovia omnicolens	419015	S	180	2	182	0.00001
Bombiscardovia apis	2932182	S	114	1	115	0.00000
Parascardovia denticolens	78258	S	10	0	10	0.00000
Amycolatopsis sp. FBCC-B4732	3079339	S	139	54	193	0.00001
Amycolatopsis sp. NBC_01480	2903562	S	88	14	102	0.00000
Amycolatopsis sp. Hca4	2742131	S	63	14	77	0.00000
Amycolatopsis sp. cg9	3238801	S	62	32	94	0.00000
Amycolatopsis sp. FU40	2914159	S	54	17	71	0.00000
Amycolatopsis sp. FDAARGOS 1241	2778070	S	53	4	57	0.00000
Amycolatopsis sp. NBC_01488	2903563	S	53	14	67	0.00000
Amycolatopsis sp. CA-230715	2745196	S	50	2	52	0.00000
Amycolatopsis sp. TNS106	2861750	S	50	30	80	0.00000
Amycolatopsis sp. NBC_00345	2975955	S	38	6	44	0.00000
Amycolatopsis sp. WGS_07	3076764	S	36	8	44	0.00000
Amycolatopsis sp. YIM 10	2653857	S	32	3	35	0.00000
Amycolatopsis sp. cg5	3238802	S	26	1	27	0.00000
Amycolatopsis sp. DG1A-15b	3052846	S	24	9	33	0.00000
Amycolatopsis sp. DSM 110486	2865832	S	23	6	29	0.00000
Amycolatopsis sp. CA-161197	3239922	S	22	8	30	0.00000
Amycolatopsis sp. QT-25	3034022	S	22	4	26	0.00000
Amycolatopsis sp. AA4	1896961	S	16	5	21	0.00000
Amycolatopsis sp. EV170708-02-1	2919322	S	13	9	22	0.00000
Amycolatopsis sp. NBC_00438	2903558	S	13	56	69	0.00000
Amycolatopsis sp. BJA-103	1911175	S	11	2	13	0.00000
Amycolatopsis sp. WQ 127309	2932773	S	10	17	27	0.00000
Amycolatopsis albispora	1804986	S	89	39	128	0.00000
Amycolatopsis keratiniphila	129921	S	52	30	82	0.00000
Amycolatopsis japonica	208439	S	14	8	22	0.00000
Amycolatopsis acidiphila	715473	S	56	5	61	0.00000
Amycolatopsis rhabdoformis	1448059	S	53	8	61	0.00000
Amycolatopsis methanolica	1814	S	45	7	52	0.00000
Amycolatopsis mongoliensis	715475	S	41	12	53	0.00000
Amycolatopsis thermalba	944492	S	41	7	48	0.00000
Amycolatopsis bartoniae	941986	S	36	3	39	0.00000
Amycolatopsis aidingensis	2842453	S	35	0	35	0.00000
Amycolatopsis lexingtonensis	218822	S	32	17	49	0.00000
Amycolatopsis nalaikhensis	715472	S	30	9	39	0.00000
Amycolatopsis cynarae	2995223	S	28	2	30	0.00000
Amycolatopsis orientalis	31958	S	25	4	29	0.00000
Amycolatopsis carbonis	715471	S	18	6	24	0.00000
Amycolatopsis mediterranei	33910	S	17	6	23	0.00000
Amycolatopsis roodepoortensis	700274	S	12	8	20	0.00000
Amycolatopsis rhizosphaerihabitans	3238807	S	12	4	16	0.00000
Saccharopolyspora gloriosae	455344	S	1195	152	1347	0.00004
Saccharopolyspora sp. SCSIO 74807	3118084	S	114	12	126	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	50	7	57	0.00000
Saccharopolyspora sp. CA-218241	3240027	S	35	4	39	0.00000
Saccharopolyspora sp. ASAGF58	2719023	S	29	35	64	0.00000
Saccharopolyspora gregorii	33914	S	104	13	117	0.00000
Saccharopolyspora rosea	524884	S	83	8	91	0.00000
Saccharopolyspora erythraea	1836	S	77	7	84	0.00000
Saccharopolyspora spinosa	60894	S	16	5	21	0.00000
Pseudonocardia sp. HH130630-07	1690815	S	111	33	144	0.00000
Pseudonocardia sp. HH130629-09	1641402	S	93	44	137	0.00000
Pseudonocardia sp. CA-142604	3240024	S	73	5	78	0.00000
Pseudonocardia sp. Cha107L01	3457576	S	64	3	67	0.00000
Pseudonocardia sp. DSM 110487	2865833	S	47	2	49	0.00000
Pseudonocardia sp. EC080625-04	1096868	S	13	402	415	0.00001
Pseudonocardia autotrophica	2074	S	99	24	123	0.00000
Pseudonocardia alni	33907	S	91	41	132	0.00000
Pseudonocardia halophobica	29401	S	73	7	80	0.00000
Pseudonocardia dioxanivorans	240495	S	61	15	76	0.00000
Pseudonocardia xinjiangensis	75289	S	54	4	58	0.00000
Pseudonocardia broussonetiae	2736640	S	43	8	51	0.00000
Pseudonocardia petroleophila	37331	S	41	17	58	0.00000
Pseudonocardia saturnea	33909	S	38	10	48	0.00000
Pseudonocardia abyssalis	2792008	S	37	13	50	0.00000
Lentzea sp. NBC_00516	2903582	S	1085	90	1175	0.00003
Lentzea sp. JNUCC 0626	3367513	S	111	7	118	0.00000
Lentzea sp. HUAS12	2951806	S	67	6	73	0.00000
Lentzea sp. HUAS TT2	3447454	S	38	3	41	0.00000
Lentzea sp. DG1S-22	3108822	S	17	2	19	0.00000
Lentzea guizhouensis	1586287	S	43	4	47	0.00000
Lentzea xerophila	3435883	S	18	1	19	0.00000
Actinomycetospora sp. CA-084318	3239892	S	791	54	845	0.00002
Actinomycetospora sp. CA-101289	3239893	S	260	26	286	0.00001
Actinomycetospora sp. CA-053990	3239891	S	117	55	172	0.00001
Actinomycetospora sp. NBC_00405	2975952	S	102	48	150	0.00000
Actinoalloteichus caeruleus	2893586	S	199	61	260	0.00001
Actinoalloteichus hymeniacidonis	340345	S	52	1	53	0.00000
Actinoalloteichus hoggarensis	1470176	S	42	1	43	0.00000
Actinoalloteichus sp. AHMU CJ021	2072503	S	12	3	15	0.00000
Kutzneria albida	43357	S	124	11	135	0.00000
Kutzneria sp. CA-103260	2802641	S	84	9	93	0.00000
Kutzneria buriramensis	1045776	S	58	5	63	0.00000
Kutzneria chonburiensis	1483604	S	35	3	38	0.00000
Saccharothrix sp. 6-C	2781735	S	27	59	86	0.00000
Saccharothrix sp. DSM 118769	3425867	S	23	21	44	0.00000
Saccharothrix syringae	103733	S	42	7	49	0.00000
Saccharothrix espanaensis	103731	S	36	6	42	0.00000
Saccharothrix isguenensis	1816181	S	27	6	33	0.00000
Saccharothrix hoggarensis	913853	S	22	6	28	0.00000
Actinosynnema sp. CS-041913	3239917	S	145	23	168	0.00000
Actinosynnema pretiosum	42197	S	37	25	62	0.00000
Actinosynnema mirum	40567	S	22	14	36	0.00000
Actinokineospora sp. G85	3406626	S	79	11	90	0.00000
Actinokineospora sp. UTMC 2448	2268449	S	25	3	28	0.00000
Actinokineospora sp. HUAS TT18	3447451	S	24	4	28	0.00000
Actinokineospora auranticolor	155976	S	43	4	47	0.00000
Saccharomonospora viridis	1852	S	41	2	43	0.00000
Saccharomonospora azurea	40988	S	32	2	34	0.00000
Saccharomonospora marina	632569	S	27	3	30	0.00000
Saccharomonospora glauca	40990	S	23	4	27	0.00000
Saccharomonospora xinjiangensis	75294	S	19	0	19	0.00000
Saccharomonospora cyanea	40989	S	14	2	16	0.00000
Crossiella sp. CA-258035	2981138	S	90	8	98	0.00000
Allosaccharopolyspora coralli	2665642	S	80	9	89	0.00000
Umezawaea sp. Da 62-37	3075927	S	76	5	81	0.00000
Kibdelosporangium phytohabitans	860235	S	69	3	72	0.00000
Prauserella marina	530584	S	47	1	48	0.00000
Allokutzneria albata	211114	S	32	3	35	0.00000
Alloactinosynnema sp. L-07	1653480	S	21	3	24	0.00000
Salinifilum ghardaiensis	1293032	S	19	6	25	0.00000
Nocardioides sp. QY071	3044187	S	1141	213	1354	0.00004
Nocardioides sp. T5	3400182	S	237	31	268	0.00001
Nocardioides sp. N13(2025)	3453405	S	61	7	68	0.00000
Nocardioides sp. LMS-CY	2840457	S	55	6	61	0.00000
Nocardioides sp. B-3	2895565	S	52	1	53	0.00000
Nocardioides sp. JS614	196162	S	35	19	54	0.00000
Nocardioides sp. S5-5	3462280	S	34	4	38	0.00000
Nocardioides sp. cx-173	2898796	S	34	3	37	0.00000
Nocardioides sp. WS12	2486272	S	32	1	33	0.00000
Nocardioides sp. L-11A	3043848	S	30	3	33	0.00000
Nocardioides sp. HDW12B	2714939	S	24	2	26	0.00000
Nocardioides sp. zg-1228	2763008	S	24	3	27	0.00000
Nocardioides sp. Arc9.136	2996826	S	24	4	28	0.00000
Nocardioides sp. W7	2931390	S	24	2	26	0.00000
Nocardioides sp. dk884	2662361	S	19	5	24	0.00000
Nocardioides sp. NBC_00163	2975999	S	19	5	24	0.00000
Nocardioides sp. TF02-7	2917724	S	17	2	19	0.00000
Nocardioides sp. InS609-2	2760705	S	17	0	17	0.00000
Nocardioides sp. S5	2017486	S	17	8	25	0.00000
Nocardioides sp. CF8	110319	S	16	3	19	0.00000
Nocardioides sp. NBC_00850	2976001	S	14	4	18	0.00000
Nocardioides sp. JQ2195	2592334	S	14	0	14	0.00000
Nocardioides sp. WG-D5	3476640	S	14	2	16	0.00000
Nocardioides sp. R1-1	3383502	S	13	1	14	0.00000
Nocardioides sp. Kera G14	2884264	S	11	0	11	0.00000
Nocardioides sp. NBC_00368	2976000	S	10	1	11	0.00000
Nocardioides sambongensis	2589074	S	75	6	81	0.00000
Nocardioides baekrokdamisoli	1804624	S	59	1	60	0.00000
Nocardioides mesophilus	433659	S	52	4	56	0.00000
Nocardioides faecalis	2803858	S	52	7	59	0.00000
Nocardioides panacis	2849501	S	48	4	52	0.00000
Nocardioides anomalus	2712223	S	45	3	48	0.00000
Nocardioides aquaticus	160826	S	41	3	44	0.00000
Nocardioides bizhenqiangii	3095076	S	40	2	42	0.00000
Nocardioides okcheonensis	2894081	S	38	5	43	0.00000
Nocardioides dongxiaopingii	2576036	S	38	4	42	0.00000
Nocardioides lacus	3036374	S	36	3	39	0.00000
Nocardioides zeae	1457234	S	34	2	36	0.00000
Nocardioides cynanchi	2558918	S	34	1	35	0.00000
Nocardioides humi	449461	S	30	3	33	0.00000
Nocardioides houyundeii	2045452	S	29	2	31	0.00000
Nocardioides seonyuensis	2518371	S	28	2	30	0.00000
Nocardioides pantholopis	2483798	S	24	3	27	0.00000
Nocardioides rotundus	1774216	S	24	4	28	0.00000
Nocardioides scoriae	642780	S	24	2	26	0.00000
Nocardioides renjunii	3095075	S	23	2	25	0.00000
Nocardioides marmotae	2663857	S	22	4	26	0.00000
Nocardioides marinisabuli	419476	S	22	3	25	0.00000
Nocardioides ungokensis	1643322	S	21	2	23	0.00000
Nocardioides campestrisoli	2736757	S	20	2	22	0.00000
Nocardioides coralli	2872154	S	19	1	20	0.00000
Nocardioides aromaticivorans	200618	S	17	2	19	0.00000
Nocardioides dongkuii	2760089	S	17	2	19	0.00000
Nocardioides panacisoli	627624	S	16	0	16	0.00000
Nocardioides piscis	2714938	S	13	2	15	0.00000
Nocardioides terrisoli	3388267	S	13	1	14	0.00000
Nocardioides ochotonae	2685869	S	12	3	15	0.00000
Nocardioides jishulii	2575440	S	10	1	11	0.00000
Nocardioides euryhalodurans	2518370	S	10	0	10	0.00000
Aeromicrobium sp. A1-2	2107713	S	28	1	29	0.00000
Aeromicrobium sp. Leaf245	1736306	S	27	2	29	0.00000
Aeromicrobium sp. HA	3009077	S	26	5	31	0.00000
Aeromicrobium sp. CTD01-1L150	3341830	S	25	2	27	0.00000
Aeromicrobium yanjiei	2662028	S	84	10	94	0.00000
Aeromicrobium erythreum	2041	S	34	3	37	0.00000
Aeromicrobium wangtongii	2969247	S	27	2	29	0.00000
Aeromicrobium chenweiae	2079793	S	16	2	18	0.00000
Aeromicrobium duanguangcaii	2968086	S	13	6	19	0.00000
Pimelobacter simplex	2045	S	83	12	95	0.00000
Mumia qirimensis	3234852	S	23	2	25	0.00000
Mumia sp. ZJ1417	2708082	S	21	1	22	0.00000
Micropruina glycogenica	75385	S	26	3	29	0.00000
Solicola gregarius	2908642	S	24	1	25	0.00000
Friedmanniella luteola	546871	S	15	0	15	0.00000
Cutibacterium acnes	1747	S	143	25	168	0.00000
Cutibacterium avidum	33010	S	96	27	123	0.00000
Cutibacterium sp. V947	3446480	S	39	10	49	0.00000
Cutibacterium granulosum	33011	S	33	5	38	0.00000
Cutibacterium equinum	3016342	S	11	0	11	0.00000
Tessaracoccus sp. Y1736	3569182	S	48	13	61	0.00000
Tessaracoccus sp. MC1865	2760310	S	43	9	52	0.00000
Tessaracoccus flavescens	399497	S	53	20	73	0.00000
Tessaracoccus defluvii	1285901	S	27	8	35	0.00000
Tessaracoccus flavus	1610493	S	19	4	23	0.00000
Microlunatus soli	630515	S	68	2	70	0.00000
Microlunatus elymi	2596828	S	63	2	65	0.00000
Microlunatus phosphovorus	29405	S	36	2	38	0.00000
Microlunatus sagamiharensis	546874	S	35	2	37	0.00000
Microlunatus sp. Gsoil 973	2672569	S	27	0	27	0.00000
Acidipropionibacterium virtanenii	2057246	S	76	7	83	0.00000
Acidipropionibacterium acidipropionici	1748	S	72	38	110	0.00000
Acidipropionibacterium jensenii	1749	S	59	33	92	0.00000
Arachnia propionica	1750	S	121	3	124	0.00000
Arachnia rubra	1547448	S	92	0	92	0.00000
Propioniciclava sp. MC1595	2760308	S	46	12	58	0.00000
Propioniciclava coleopterorum	2714937	S	26	14	40	0.00000
Propioniciclava soli	2775081	S	19	5	24	0.00000
Brooklawnia propionicigenes	3041175	S	89	21	110	0.00000
Raineyella sp. LH-20	3081204	S	51	12	63	0.00000
Raineyella sp. W15-4	3081651	S	11	2	13	0.00000
Raineyella fluvialis	2662261	S	12	0	12	0.00000
Propionibacterium australiense	119981	S	16	0	16	0.00000
Propionibacterium freudenreichii	1744	S	15	13	28	0.00000
Propionimicrobium sp. PCR01-08-3	3052086	S	33	1	34	0.00000
Naumannella halotolerans	993414	S	32	6	38	0.00000
Auraticoccus monumenti	675864	S	31	1	32	0.00000
Luteococcus sp. OSA5	3401630	S	16	0	16	0.00000
Ammonicoccus fulvus	3138240	S	14	7	21	0.00000
Kribbella sp. NBC_00482	2975968	S	147	18	165	0.00000
Kribbella sp. WER1	3479441	S	111	18	129	0.00000
Kribbella sp. NBC_00709	2975972	S	87	15	102	0.00000
Kribbella sp. CA-294648	3239948	S	38	4	42	0.00000
Kribbella sp. CA-247076	3239941	S	35	4	39	0.00000
Kribbella sp. NBC_01505	2903580	S	33	2	35	0.00000
Kribbella sp. NBC_00382	2975967	S	28	3	31	0.00000
Kribbella sp. NBC_01245	2903578	S	25	1	26	0.00000
Kribbella sp. GL6	3419765	S	23	4	27	0.00000
Kribbella sp. CA-245084	3239940	S	22	3	25	0.00000
Kribbella sp. HUAS MG21	3160966	S	22	3	25	0.00000
Kribbella sp. NBC_00889	2975974	S	21	1	22	0.00000
Kribbella sp. CA-293567	3002436	S	18	2	20	0.00000
Kribbella sp. CA-253562	3239942	S	18	2	20	0.00000
Kribbella sp. NBC_00662	2975969	S	16	3	19	0.00000
Kribbella flavida	182640	S	31	6	37	0.00000
Kribbella qitaiheensis	1544730	S	20	2	22	0.00000
Actinopolymorpha singaporensis	117157	S	22	0	22	0.00000
Micromonospora sp. NBC_00898	2975981	S	96	28	124	0.00000
Micromonospora sp. WMMA1998	3015167	S	89	46	135	0.00000
Micromonospora sp. CA-244673	3239958	S	52	22	74	0.00000
Micromonospora sp. WMMC415	2675222	S	48	177	225	0.00001
Micromonospora sp. NBC_00821	2975977	S	42	22	64	0.00000
Micromonospora sp. NBC_01412	2903590	S	40	7	47	0.00000
Micromonospora sp. CA-249363	3239963	S	34	6	40	0.00000
Micromonospora sp. NBC_01796	2975987	S	23	1	24	0.00000
Micromonospora sp. CA-248260	3239962	S	22	6	28	0.00000
Micromonospora sp. HUAS YX12	3156396	S	22	18	40	0.00000
Micromonospora sp. DPT	3142975	S	22	13	35	0.00000
Micromonospora sp. NBC_00858	2975979	S	22	12	34	0.00000
Micromonospora sp. NBC_00421	2975976	S	21	4	25	0.00000
Micromonospora sp. NBC_01813	2975988	S	20	1	21	0.00000
Micromonospora sp. IBHARD004	3457764	S	19	7	26	0.00000
Micromonospora sp. CA-246542	3239959	S	19	4	23	0.00000
Micromonospora sp. NBC_01638	2975982	S	18	3	21	0.00000
Micromonospora sp. WMMD714	3016097	S	17	41	58	0.00000
Micromonospora sp. NBC_00617	2903587	S	16	2	18	0.00000
Micromonospora sp. WMMD1155	3016094	S	16	8	24	0.00000
Micromonospora sp. SH-82	3132938	S	15	0	15	0.00000
Micromonospora sp. WMMD812	3015152	S	12	1	13	0.00000
Micromonospora sp. NBC_01699	2975984	S	11	0	11	0.00000
Micromonospora sp. LA-10	3446364	S	10	5	15	0.00000
Micromonospora sp. WMMD712	3016096	S	10	25	35	0.00000
Micromonospora siamensis	299152	S	919	202	1121	0.00003
Micromonospora peucetia	47871	S	149	32	181	0.00001
Micromonospora profundi	1420889	S	135	17	152	0.00000
Micromonospora maris	1003110	S	93	14	107	0.00000
Micromonospora zamorensis	709883	S	76	19	95	0.00000
Micromonospora fluostatini	1629071	S	56	8	64	0.00000
Micromonospora tulbaghiae	479978	S	43	157	200	0.00001
Micromonospora viridifaciens	1881	S	34	6	40	0.00000
Micromonospora echinospora	1877	S	30	4	34	0.00000
Micromonospora coxensis	356852	S	24	6	30	0.00000
Micromonospora ureilytica	709868	S	24	10	34	0.00000
Micromonospora krabiensis	307121	S	24	3	27	0.00000
Micromonospora coriariae	285665	S	24	5	29	0.00000
Micromonospora globbae	1894969	S	21	2	23	0.00000
Micromonospora craniellae	2294034	S	19	3	22	0.00000
Micromonospora matsumotoense	121616	S	17	6	23	0.00000
Micromonospora cathayae	3028804	S	17	2	19	0.00000
Micromonospora carbonacea	47853	S	17	47	64	0.00000
Micromonospora soli	1530045	S	16	4	20	0.00000
Micromonospora narathiwatensis	299146	S	15	3	18	0.00000
Micromonospora inositola	47865	S	14	5	19	0.00000
Micromonospora endophytica	515350	S	14	1	15	0.00000
Micromonospora sagamiensis	47875	S	13	2	15	0.00000
Micromonospora echinaurantiaca	47857	S	13	3	16	0.00000
Micromonospora haikouensis	686309	S	11	16	27	0.00000
Micromonospora robiginosa	2749844	S	11	3	14	0.00000
Micromonospora terminaliae	1914461	S	10	3	13	0.00000
Micromonospora echinofusca	47858	S	10	3	13	0.00000
Micromonospora mangrovi	1182597	S	10	2	12	0.00000
Actinoplanes sp. HUAS TT8	3447453	S	118	32	150	0.00000
Actinoplanes sp. N902-109	649831	S	62	7	69	0.00000
Actinoplanes sp. CA-030573	3239898	S	61	11	72	0.00000
Actinoplanes sp. CA-015351	3239897	S	51	7	58	0.00000
Actinoplanes sp. NBC_00393	2975953	S	40	6	46	0.00000
Actinoplanes sp. CA-142083	3239903	S	33	5	38	0.00000
Actinoplanes sp. CA-252034	3239906	S	28	4	32	0.00000
Actinoplanes sp. CA-051413	3239899	S	20	2	22	0.00000
Actinoplanes sp. OR16	946334	S	17	3	20	0.00000
Actinoplanes sp. L3-i22	2836373	S	17	5	22	0.00000
Actinoplanes sichuanensis	512349	S	94	8	102	0.00000
Actinoplanes friuliensis	196914	S	80	4	84	0.00000
Actinoplanes teichomyceticus	1867	S	61	9	70	0.00000
Actinoplanes missouriensis	1866	S	53	6	59	0.00000
Actinoplanes oblitus	3040509	S	23	4	27	0.00000
Actinoplanes ianthinogenes	122358	S	22	4	26	0.00000
Actinoplanes derwentensis	113562	S	19	0	19	0.00000
Dactylosporangium sp. CA-092794	3239929	S	205	11	216	0.00001
Dactylosporangium sp. CA-139114	3239931	S	81	21	102	0.00000
Dactylosporangium sp. McL0621	3415678	S	55	3	58	0.00000
Dactylosporangium sp. CA-233914	3239934	S	52	3	55	0.00000
Dactylosporangium sp. AC04546	2862460	S	45	2	47	0.00000
Dactylosporangium sp. NBC_01737	2975959	S	45	2	47	0.00000
Dactylosporangium sp. CS-033363	3239935	S	23	2	25	0.00000
Dactylosporangium sp. CS-047395	3239936	S	19	2	21	0.00000
Dactylosporangium sp. CA-052675	3239927	S	18	4	22	0.00000
Dactylosporangium fulvum	53359	S	126	13	139	0.00000
Dactylosporangium aurantiacum	35754	S	57	4	61	0.00000
Dactylosporangium roseum	47989	S	36	3	39	0.00000
Dactylosporangium matsuzakiense	53360	S	18	23	41	0.00000
Dactylosporangium vinaceum	53362	S	16	18	34	0.00000
Plantactinospora sp. KBS50	2024580	S	20	5	25	0.00000
