name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Breznakiellaceae	2951104	F	106	3	109	0.00000
Leptospiraceae	170	F	6405	25	6430	0.00019
Brachyspiraceae	143786	F	6403	184	6587	0.00020
Thermospiraceae	3024225	F	57	0	57	0.00000
Planctomycetaceae	126	F	4950	84	5034	0.00015
Pirellulaceae	2691357	F	1993	10	2003	0.00006
Lacipirellulaceae	2691359	F	355	0	355	0.00001
Thermoguttaceae	2691358	F	12	0	12	0.00000
Isosphaeraceae	1763524	F	1526	3	1529	0.00005
Gemmataceae	1914233	F	301	117	418	0.00001
Candidatus Uabimicrobiaceae	2897348	F	2430	0	2430	0.00007
Phycisphaeraceae	666507	F	286	1	287	0.00001
Sedimentisphaeraceae	2483367	F	79	6	85	0.00000
Anaerohalosphaeraceae	2690158	F	13	0	13	0.00000
Tepidisphaeraceae	1771355	F	16	9	25	0.00000
Candidatus Brocadiaceae	1127830	F	99	0	99	0.00000
Parachlamydiaceae	92713	F	2899	4	2903	0.00009
Candidatus Rhabdochlamydiaceae	689704	F	1985	3	1988	0.00006
Simkaniaceae	92712	F	255	0	255	0.00001
Waddliaceae	92714	F	39	0	39	0.00000
Chlamydiaceae	809	F	4066	89	4155	0.00012
Coraliomargaritaceae	3056371	F	362	1	363	0.00001
Cerasicoccaceae	3056374	F	272	16	288	0.00001
Opitutaceae	134623	F	344	0	344	0.00001
Verrucomicrobiaceae	203557	F	484	0	484	0.00001
Akkermansiaceae	1647988	F	301	9	310	0.00001
Fontisphaeraceae	3050006	F	24	0	24	0.00000
Methylacidiphilaceae	717964	F	343	49	392	0.00001
Lentisphaeraceae	566277	F	251	0	251	0.00001
Tichowtungiaceae	2907186	F	42	0	42	0.00000
Kiritimatiellaceae	1921783	F	22	22	44	0.00000
Desulfovibrionaceae	194924	F	7674	249	7923	0.00024
Desulfomicrobiaceae	213116	F	142	0	142	0.00000
Desulfohalobiaceae	213117	F	46	0	46	0.00000
Desulfobacteraceae	213119	F	2787	7	2794	0.00008
Desulfosarcinaceae	3031624	F	2298	8	2306	0.00007
Desulfococcaceae	2931039	F	351	10	361	0.00001
Desulfatibacillaceae	3031627	F	70	0	70	0.00000
Desulfolunaceae	3031622	F	39	0	39	0.00000
Desulfosudaceae	2904715	F	23	0	23	0.00000
Desulfuromonadaceae	213421	F	1264	35	1299	0.00004
Syntrophotaleaceae	2812024	F	390	2	392	0.00001
Geoalkalibacteraceae	3031665	F	73	13	86	0.00000
Geobacteraceae	213422	F	1336	32	1368	0.00004
Desulfocapsaceae	2886822	F	936	12	948	0.00003
Desulfobulbaceae	213121	F	487	11	498	0.00001
Thiovibrionaceae	3072124	F	46	18	64	0.00000
Thermodesulfobacteriaceae	188711	F	228	4	232	0.00001
Thermodesulfatatoraceae	3031464	F	17	0	17	0.00000
Desulfobaccaceae	3031656	F	203	0	203	0.00001
Syntrophaceae	213468	F	120	1	121	0.00000
Candidatus Desulfofervidaceae	1902584	F	75	0	75	0.00000
Desulfarculaceae	453228	F	63	8	71	0.00000
Syntrophobacteraceae	213465	F	56	3	59	0.00000
Desulfomonilaceae	3031658	F	40	0	40	0.00000
Dissulfuribacteraceae	3031471	F	24	0	24	0.00000
Silvanigrellaceae	2024974	F	3853	131	3984	0.00012
Pseudobdellovibrionaceae	213483	F	3483	5	3488	0.00010
Bacteriovoracaceae	263369	F	1738	0	1738	0.00005
Halobacteriovoraceae	1652132	F	473	0	473	0.00001
Desulfurobacteriaceae	558314	F	5587	15	5602	0.00017
Aquificaceae	64898	F	491	1	492	0.00001
Hydrogenothermaceae	224027	F	150	2	152	0.00000
Polyangiaceae	49	F	2156	26	2182	0.00007
Sandaracinaceae	1055686	F	90	0	90	0.00000
Labilitrichaceae	1524216	F	82	0	82	0.00000
Nannocystaceae	224463	F	112	0	112	0.00000
Kofleriaceae	224464	F	43	0	43	0.00000
Archangiaceae	39	F	976	13	989	0.00003
Myxococcaceae	31	F	772	7	779	0.00002
Anaeromyxobacteraceae	1524215	F	79	1	80	0.00000
Vulgatibacteraceae	1524213	F	15	0	15	0.00000
Pendulisporaceae	3375061	F	156	0	156	0.00000
Acidobacteriaceae	204434	F	2974	0	2974	0.00009
Bryobacteraceae	1962910	F	74	0	74	0.00000
Thermotomaculaceae	2562244	F	333	2	335	0.00001
Holophagaceae	574976	F	277	0	277	0.00001
Acanthopleuribacteraceae	533207	F	86	0	86	0.00000
Chloracidobacteriaceae	3681503	F	501	0	501	0.00002
Vicinamibacteraceae	2211325	F	251	1	252	0.00001
Nitrospiraceae	189779	F	3084	43	3127	0.00009
Thermodesulfovibrionaceae	2811504	F	300	0	300	0.00001
Dissulfurispiraceae	2811505	F	293	0	293	0.00001
Deferribacteraceae	191394	F	759	11	770	0.00002
Calditerrivibrionaceae	2945021	F	198	1	199	0.00001
Flexistipitaceae	2945022	F	170	0	170	0.00001
Mucispirillaceae	2945020	F	52	0	52	0.00000
Geovibrionaceae	2945019	F	42	0	42	0.00000
Thermodesulfobiaceae	227387	F	904	3	907	0.00003
Caldisericaceae	693073	F	460	0	460	0.00001
Atribacteraceae	2847776	F	235	0	235	0.00001
Candidatus Caldatribacteriaceae	3378215	F	180	0	180	0.00001
Thermatribacteraceae	3240449	F	12	1	13	0.00000
Dictyoglomaceae	203488	F	250	0	250	0.00001
Elusimicrobiaceae	641876	F	159	0	159	0.00000
Endomicrobiaceae	1783343	F	32	0	32	0.00000
Chrysiogenaceae	189770	F	80	12	92	0.00000
Thermomicrobiaceae	189777	F	64	0	64	0.00000
Thermosulfidibacteraceae	3120748	F	64	0	64	0.00000
Coprothermobacteraceae	2138247	F	49	2	51	0.00000
Nitrospinaceae	407032	F	33	31	64	0.00000
Calditrichaceae	1962854	F	22	0	22	0.00000
Fusobacteriaceae	203492	F	53507	2064	55571	0.00167
Leptotrichiaceae	1129771	F	17271	1128	18399	0.00055
Haliovirgaceae	3072461	F	1573	35	1608	0.00005
Petrotogaceae	1643949	F	5087	102	5189	0.00016
Fervidobacteriaceae	1643950	F	2498	74	2572	0.00008
Thermotogaceae	188709	F	311	0	311	0.00001
Kosmotogaceae	1643948	F	65	0	65	0.00000
Mesoaciditogaceae	1769717	F	41	0	41	0.00000
Synergistaceae	649777	F	3580	26	3606	0.00011
Dethiosulfovibrionaceae	3029088	F	1494	0	1494	0.00004
Aminobacteriaceae	3029087	F	399	37	436	0.00001
Deinococcaceae	183710	F	2119	6	2125	0.00006
Thermaceae	188786	F	405	1	406	0.00001
Trueperaceae	332247	F	14	0	14	0.00000
Candidatus Babeliaceae	2497645	F	1386	24	1410	0.00004
Candidatus Chromulinivoraceae	2953756	F	36	0	36	0.00000
Candidatus Absconditicoccaceae	2900569	F	1294	75	1369	0.00004
Candidatus Nanosynbacteraceae	2093822	F	119	26	145	0.00000
Candidatus Saccharimonadaceae	2171986	F	107	146	253	0.00001
Fervidibacteraceae	3477253	F	171	0	171	0.00001
Candidatus Chazhemtobacteraceae	2715733	F	38	0	38	0.00000
Candidatus Bipolaricaulaceae	3121609	F	10	3567	3577	0.00011
Allomicrovenatoraceae	2946505	F	59	0	59	0.00000
Bradymonadaceae	1779135	F	56	12	68	0.00000
Fabaceae	3803	F	741972	89432	831404	0.02497
Rosaceae	3745	F	129131	22440	151571	0.00455
Cannabaceae	3481	F	100500	47932	148432	0.00446
Rhamnaceae	3608	F	43540	29825	73365	0.00220
Euphorbiaceae	3977	F	184181	62481	246662	0.00741
Salicaceae	3688	F	64330	69584	133914	0.00402
Fagaceae	3503	F	90161	21398	111559	0.00335
Juglandaceae	16714	F	77980	16767	94747	0.00285
Betulaceae	3514	F	34970	18821	53791	0.00162
Cucurbitaceae	3650	F	131207	111900	243107	0.00730
Celastraceae	4305	F	13892	11025	24917	0.00075
Malvaceae	3629	F	171283	9149	180432	0.00542
Brassicaceae	3700	F	118188	191497	309685	0.00930
Anacardiaceae	4011	F	37170	12051	49221	0.00148
Rutaceae	23513	F	21631	4600	26231	0.00079
Myrtaceae	3931	F	30860	6408	37268	0.00112
Lythraceae	3928	F	15437	2297	17734	0.00053
Vitaceae	3602	F	54138	11369	65507	0.00197
Solanaceae	4070	F	645753	109602	755355	0.02269
Convolvulaceae	4118	F	23586	5644	29230	0.00088
Gesneriaceae	26122	F	114779	9668	124447	0.00374
Lamiaceae	4136	F	65957	5009	70966	0.00213
Oleaceae	4144	F	61180	2246	63426	0.00190
Pedaliaceae	4180	F	22353	2988	25341	0.00076
Rubiaceae	24966	F	30114	22716	52830	0.00159
Asteraceae	4210	F	495962	122217	618179	0.01857
Apiaceae	4037	F	116987	8166	125153	0.00376
Balsaminaceae	25692	F	48642	3498	52140	0.00157
Actinidiaceae	3623	F	43520	1903	45423	0.00136
Ebenaceae	19955	F	28188	1111	29299	0.00088
Ericaceae	4345	F	15695	2062	17757	0.00053
Chenopodiaceae	1804623	F	70470	62482	132952	0.00399
Caryophyllaceae	3568	F	53362	732	54094	0.00162
Amaranthaceae	3563	F	39202	29197	68399	0.00205
Ximeniaceae	1003242	F	62459	1745	64204	0.00193
Poaceae	4479	F	343794	60986	404780	0.01216
Cyperaceae	4609	F	32916	32349	65265	0.00196
Typhaceae	4731	F	29693	2217	31910	0.00096
Bromeliaceae	4613	F	14841	2099	16940	0.00051
Zingiberaceae	4642	F	109890	3323	113213	0.00340
Musaceae	4637	F	42740	105806	148546	0.00446
Arecaceae	4710	F	69820	4222	74042	0.00222
Dioscoreaceae	4671	F	35458	1406	36864	0.00111
Asparagaceae	40552	F	32775	1069	33844	0.00102
Araceae	4454	F	27069	1376	28445	0.00085
Papaveraceae	3465	F	80119	2023	82142	0.00247
Proteaceae	4328	F	47833	4311	52144	0.00157
Magnoliaceae	3401	F	38504	536	39040	0.00117
Nymphaeaceae	4410	F	14903	3460	18363	0.00055
Cupressaceae	3367	F	264955	49978	314933	0.00946
Funariaceae	3216	F	37604	2696	40300	0.00121
Bathycoccaceae	1525212	F	951	32	983	0.00003
Mamiellaceae	41873	F	138	5	143	0.00000
Chlamydomonadaceae	3051	F	496	12	508	0.00002
Hominidae	9604	F	414034	166273	580307	0.01743
Nectriaceae	110618	F	8849	340	9189	0.00028
Clavicipitaceae	34397	F	4827	79	4906	0.00015
Hypocreaceae	5129	F	1693	148	1841	0.00006
Ophiocordycipitaceae	474942	F	355	13	368	0.00001
Cordycipitaceae	474943	F	155	5	160	0.00000
Glomerellaceae	681950	F	3227	174	3401	0.00010
Sordariaceae	5148	F	3800	191	3991	0.00012
Podosporaceae	2609812	F	763	16	779	0.00002
Chaetomiaceae	35718	F	422	7	429	0.00001
Pyriculariaceae	2528436	F	2983	14	2997	0.00009
Sclerotiniaceae	28983	F	1393	345	1738	0.00005
Mycosphaerellaceae	93133	F	2784	91	2875	0.00009
Pleosporaceae	28556	F	1618	182	1800	0.00005
Didymellaceae	683158	F	219	19	238	0.00001
Aspergillaceae	1131492	F	2969	335	3304	0.00010
Trichocomaceae	28568	F	639	84	723	0.00002
Onygenaceae	33184	F	452	122	574	0.00002
Saccharomycetaceae	4893	F	23862	7962	31824	0.00096
Saccharomycodaceae	34365	F	3733	1485	5218	0.00016
Debaryomycetaceae	766764	F	5798	941	6739	0.00020
Metschnikowiaceae	27319	F	304	28	332	0.00001
Pichiaceae	1156497	F	911	73	984	0.00003
Trichomonascaceae	410830	F	421	214	635	0.00002
Schizosaccharomycetaceae	4894	F	3410	73	3483	0.00010
Cryptococcaceae	1884633	F	8240	772	9012	0.00027
Trichosporonaceae	1759442	F	258	49	307	0.00001
Strophariaceae	40562	F	1952	73	2025	0.00006
Marasmiaceae	654128	F	578	30	608	0.00002
Ceratobasidiaceae	5250	F	292	8	300	0.00001
Pucciniaceae	5262	F	8856	355	9211	0.00028
Malasseziaceae	742845	F	427	44	471	0.00001
Ustilaginaceae	5268	F	319	156	475	0.00001
Glomeraceae	36751	F	26762	1607	28369	0.00085
Nosematidae	27974	F	1640	21	1661	0.00005
Unikaryonidae	36734	F	74	0	74	0.00000
Plasmodiidae	1639119	F	36934	1499	38433	0.00115
Theileriidae	27994	F	4502	26	4528	0.00014
Babesiidae	32594	F	1405	57	1462	0.00004
Cryptosporidiidae	35082	F	3261	65	3326	0.00010
Sarcocystidae	5809	F	764	41	805	0.00002
Parameciidae	340080	F	30	0	30	0.00000
Phaeodactylaceae	38749	F	868	0	868	0.00003
Naviculaceae	67474	F	21	0	21	0.00000
Thalassiosiraceae	29202	F	81	0	81	0.00000
Peronosporaceae	4777	F	610	6	616	0.00002
Trichomonadidae	181550	F	6397	33	6430	0.00019
Hexamitidae	5739	F	1272	3	1275	0.00004
Dictyosteliaceae	2058185	F	4052	283	4335	0.00013
Trypanosomatidae	5654	F	1229	3	1232	0.00004
Cyanidiaceae	265316	F	150	1	151	0.00000
Cryptomonadaceae	2896	F	34	6	40	0.00000
Geminigeraceae	589343	F	16	5	21	0.00000
Methanobacteriaceae	2159	F	16523	684	17207	0.00052
Methanocaldococcaceae	196117	F	3949	58	4007	0.00012
Methanococcaceae	2183	F	237	87	324	0.00001
Methanopyraceae	183713	F	59	0	59	0.00000
Methanosarcinaceae	2206	F	14108	39	14147	0.00042
Methanospirillaceae	196137	F	740	0	740	0.00002
Methanomicrobiaceae	2194	F	223	0	223	0.00001
Methanoregulaceae	1198451	F	33	0	33	0.00000
Methanotrichaceae	143067	F	89	0	89	0.00000
Methanocellaceae	570265	F	72	2	74	0.00000
Haloferacaceae	1644056	F	1443	62	1505	0.00005
Natrialbaceae	1644061	F	1086	10	1096	0.00003
Haloarculaceae	1963268	F	968	26	994	0.00003
Halobacteriaceae	2236	F	616	3	619	0.00002
Haladaptataceae	3064797	F	534	6	540	0.00002
Natronomonadaceae	3402413	F	235	4	239	0.00001
Halococcaceae	1963270	F	145	0	145	0.00000
Natronoarchaeaceae	2976354	F	50	0	50	0.00000
Thermococcaceae	2259	F	535	0	535	0.00002
Methanonatronarchaeaceae	2202724	F	135	4	139	0.00000
Archaeoglobaceae	2232	F	130	0	130	0.00000
Candidatus Methanoliparaceae	2545690	F	21	0	21	0.00000
Cuniculiplasmataceae	1747776	F	778	0	778	0.00002
Ferroplasmaceae	90142	F	511	0	511	0.00002
Thermoplasmataceae	46659	F	67	0	67	0.00000
Picrophilaceae	46630	F	20	0	20	0.00000
Methanomassiliicoccaceae	1577788	F	401	0	401	0.00001
Nitrosopumilaceae	338190	F	1384	5	1389	0.00004
Nitrososphaeraceae	1033997	F	1117	1	1118	0.00003
Nitrosotaleaceae	3373482	F	12	0	12	0.00000
Sulfolobaceae	118883	F	3051	4	3055	0.00009
Thermoproteaceae	2267	F	681	0	681	0.00002
Pyrodictiaceae	2307	F	74	0	74	0.00000
Desulfurococcaceae	2272	F	57	0	57	0.00000
Caldisphaeraceae	255472	F	38	0	38	0.00000
Acidilobaceae	871007	F	13	0	13	0.00000
Thermofilaceae	114378	F	46	0	46	0.00000
Tardisphaeraceae	3471630	F	40	0	40	0.00000
Promethearchaeaceae	3366644	F	1996	6	2002	0.00006
Nanobdellaceae	2974823	F	422	47	469	0.00001
Grimontviridae	3044466	F	1508	0	1508	0.00005
Chimalliviridae	3152113	F	1150	586	1736	0.00005
Herelleviridae	2560065	F	471	297	768	0.00002
Connertonviridae	3424642	F	280	0	280	0.00001
Drexlerviridae	2731691	F	195	0	195	0.00001
Schitoviridae	2842329	F	164	0	164	0.00000
Rountreeviridae	2842327	F	139	0	139	0.00000
Aliceevansviridae	3044455	F	116	242	358	0.00001
Vandenendeviridae	3424680	F	74	139	213	0.00001
Zierdtviridae	2946175	F	65	0	65	0.00000
Andersonviridae	3424631	F	60	0	60	0.00000
Chaseviridae	2731689	F	56	0	56	0.00000
Demerecviridae	2731690	F	55	56	111	0.00000
Salasmaviridae	2842328	F	52	52	104	0.00000
Lindbergviridae	3424659	F	48	426	474	0.00001
Mesyanzhinovviridae	2946162	F	22	40	62	0.00000
Sarkviridae	3424670	F	18	18	36	0.00000
Arenbergviridae	3044459	F	17	0	17	0.00000
Felixviridae	3424647	F	15	0	15	0.00000
Jeanschmidtviridae	3424654	F	14	89	103	0.00000
Suoliviridae	2942966	F	2017	0	2017	0.00006
Crevaviridae	2942963	F	66	0	66	0.00000
Intestiviridae	2942964	F	37	0	37	0.00000
Straboviridae	2946170	F	763	2	765	0.00002
Kyanoviridae	2946160	F	230	0	230	0.00001
Ackermannviridae	2169529	F	102	0	102	0.00000
Autonotataviridae	3424634	F	34	0	34	0.00000
Autotranscriptaviridae	3424637	F	32	0	32	0.00000
Autoscriptoviridae	3424635	F	19	0	19	0.00000
Autosignataviridae	3424636	F	18	6	24	0.00000
Mtkvariviridae	3680502	F	103	0	103	0.00000
Aoguangviridae	3044458	F	35	172	207	0.00001
Orthoherpesviridae	3044472	F	421	0	421	0.00001
Mimiviridae	549779	F	1411	0	1411	0.00004
Schizomimiviridae	3044476	F	126	0	126	0.00000
Iridoviridae	10486	F	493	0	493	0.00001
Orpheoviridae	3152140	F	236	0	236	0.00001
Pithoviridae	2023203	F	11	0	11	0.00000
Phycodnaviridae	10501	F	69	0	69	0.00000
Poxviridae	10240	F	806	23	829	0.00002
Adenoviridae	10508	F	27	0	27	0.00000
Sedoreoviridae	2946186	F	1766	0	1766	0.00005
Spinareoviridae	2946187	F	145	0	145	0.00000
Chrysoviridae	249310	F	32	0	32	0.00000
Peribunyaviridae	1980416	F	525	0	525	0.00002
Rhabdoviridae	11270	F	42	0	42	0.00000
Paramyxoviridae	11158	F	14	0	14	0.00000
Tobaniviridae	2508209	F	26	0	26	0.00000
Coronaviridae	11118	F	20	0	20	0.00000
Secoviridae	675072	F	18	0	18	0.00000
Picornaviridae	12058	F	10	0	10	0.00000
Potyviridae	39729	F	16	0	16	0.00000
Endornaviridae	564644	F	31	0	31	0.00000
Hytrosaviridae	1285590	F	705	0	705	0.00002
Baculoviridae	10442	F	111	0	111	0.00000
Nudiviridae	1511852	F	40	0	40	0.00000
Polydnaviriformidae	2946196	F	14	0	14	0.00000
Circoviridae	39724	F	113	0	113	0.00000
Geminiviridae	10811	F	87	0	87	0.00000
Anelloviridae	687329	F	11	0	11	0.00000
Lipothrixviridae	10477	F	30	0	30	0.00000
Rudiviridae	157897	F	25	0	25	0.00000
